n_updates,ep_len_mean,value_loss,time_elapsed,total_timesteps,clipfrac,serial_timesteps,ep_reward_mean,true_reward,policy_loss,policy_entropy,fps,explained_variance,approxkl
47,11.6,74.30519,53.7000367641449,1175000,0.000536,11750,0.1934614867160235,-3.477335,-0.00035436833,5.5933056,40220,0.3538515567779541,0.0003882492
48,10.84,71.348404,54.78871536254883,1200000,0.000264,12000,0.3007438741374062,-3.5950155,-0.00023300771,5.5915246,33599,0.3300163745880127,0.00036782495
49,11.08,64.01482,55.98800730705261,1225000,6.0000002e-05,12250,0.2443699867939722,-3.4740193,-0.00021119439,5.590743,37753,0.33877962827682495,0.00020894033
50,11.67,61.254112,57.11572599411011,1250000,0.00014799999,12500,0.22938298507287982,-3.4921079,-0.00040353453,5.5906315,52199,0.3475838303565979,0.00016896117
51,14.88,56.092297,58.03030872344971,1275000,0.000876,12750,0.17833507036369156,-3.4377956,-2.5023872e-05,5.590299,52617,0.298045814037323,0.0004543135
52,11.64,51.220264,58.95060205459595,1300000,1.6e-05,13000,0.2599488651599677,-3.3187945,-0.0002677025,5.589677,47542,0.36105161905288696,6.498664e-05
53,11.45,50.197243,59.9129273891449,1325000,8.4e-05,13250,0.19875318322356178,-3.530942,-0.00021971925,5.5892515,34630,0.2902342677116394,0.00026704086
54,11.58,46.953304,61.08825087547302,1350000,0.00023599998,13500,0.309311184334274,-3.5847569,-0.00038349503,5.5890756,51272,0.34471988677978516,0.00030356453
55,10.39,42.658916,62.012548208236694,1375000,0.00021200001,13750,0.24104363150152494,-3.463875,3.9735412e-05,5.58841,52305,0.3393491506576538,0.00038581752
56,11.19,40.387398,62.932764768600464,1400000,4e-06,14000,0.14656337711698142,-3.455549,-0.00024330747,5.5881057,47404,0.32318055629730225,7.8665915e-05
57,11.37,37.87083,63.90644931793213,1425000,3.2e-05,14250,0.3180886572804593,-3.500115,-0.00021217656,5.5877924,42936,0.34665077924728394,0.0001411121
58,9.68,35.38795,64.91784477233887,1450000,4.3999997e-05,14500,0.2731271038690784,-3.4685028,-6.409378e-05,5.5874243,40995,0.3001224398612976,0.00030144522
59,10.86,31.933376,65.97191166877747,1475000,0.0,14750,0.24306045082645142,-3.4153457,-0.00015683622,5.5870314,46482,0.3488484025001526,9.0077374e-05
60,10.95,31.677637,66.95025730133057,1500000,0.0,15000,0.2545483873414287,-3.5388212,-0.00013017126,5.586552,38432,0.30393195152282715,7.713082e-05
61,12.27,30.440449,68.04174137115479,1525000,0.0,15250,0.3092067304053444,-3.5615408,-0.00020947258,5.5860586,51568,0.28882020711898804,5.9839735e-05
62,11.79,29.05164,68.97224140167236,1550000,0.0,15500,0.190332952610986,-3.5220356,-1.6164617e-05,5.5858417,45494,0.3357909321784973,7.863581e-05
63,11.75,26.800385,69.97813415527344,1575000,0.0,15750,0.24156124563553022,-3.421946,-0.00015763959,5.5858574,39722,0.31752240657806396,6.1247905e-05
64,10.58,25.539078,71.04319024085999,1600000,0.0,16000,0.3450586726183246,-3.4182453,-2.1934342e-05,5.58555,33021,0.324052095413208,3.9112667e-05
65,15.21,24.325214,72.25784635543823,1625000,0.0,16250,0.18612226913051017,-3.40472,-0.0001318736,5.5854144,46003,0.31510668992996216,2.2220944e-05
66,13.68,23.343388,73.23398780822754,1650000,1.19999995e-05,16500,0.22600240828135612,-3.4324942,-0.0002582119,5.58543,52773,0.23545628786087036,7.507537e-05
67,12.56,20.99561,74.15735793113708,1675000,0.0,16750,0.28207099369479693,-3.462825,-2.4809935e-05,5.5854373,37503,0.31874310970306396,2.9929186e-05
68,13.92,21.354929,75.27173709869385,1700000,0.0,17000,0.24636356215560426,-3.5826917,-9.2177295e-05,5.5854344,53053,0.27789509296417236,1.9609924e-05
69,16.7,19.66745,76.19507336616516,1725000,0.0,17250,0.2298088986188924,-3.4695568,-0.00014556982,5.5854125,51633,0.2704043388366699,2.7187873e-05
70,8.48,19.787167,77.1200475692749,1750000,0.0,17500,0.13944942758964315,-3.5492265,-0.00014173638,5.585105,51679,0.18254578113555908,2.2729208e-05
71,13.09,17.321423,78.05608367919922,1775000,0.0,17750,0.30403417137102223,-3.4572847,-8.6540116e-05,5.584772,46116,0.22530514001846313,1.9549256e-05
72,9.99,17.18568,79.04638957977295,1800000,0.0,18000,0.19865462724215832,-3.5144315,-0.000104436054,5.5844717,38695,0.2148492932319641,3.6304606e-05
73,11.57,16.02296,80.1491150856018,1825000,0.0,18250,0.1872645547074808,-3.493113,-0.00012007447,5.5844574,52367,0.23950719833374023,1.02532185e-05
74,12.47,15.537442,81.07238149642944,1850000,0.0,18500,0.38230190445737205,-3.4354875,-0.00016897415,5.5842824,52735,0.19445526599884033,6.566162e-05
75,14.13,14.4798155,81.99377822875977,1875000,0.0,18750,0.3268957301145747,-3.4069507,-0.0001439543,5.5842505,38618,0.2534064054489136,2.8235125e-05
76,12.21,14.263064,83.08031415939331,1900000,0.0,19000,0.18334332102315784,-3.4161384,-0.0002332433,5.5841775,53533,0.2186409831047058,3.3439872e-05
77,11.48,12.8062315,83.9934983253479,1925000,0.0,19250,0.21731406353769672,-3.5369673,-0.00023201216,5.5841737,54172,0.18964135646820068,7.725656e-05
78,13.9,12.6376295,84.90436553955078,1950000,4e-06,19500,0.34658620560614506,-3.392597,-0.00021177673,5.584281,53478,0.21810275316238403,3.890315e-05
79,13.46,12.051195,85.83327174186707,1975000,0.0,19750,0.23136814627870309,-3.4684803,-0.00027628813,5.584568,43742,0.17869794368743896,3.38009e-05
80,11.35,11.590018,86.86522030830383,2000000,0.0,20000,0.2974801028530055,-3.544626,-0.00015136017,5.58477,31643,0.17734897136688232,2.9316609e-05
81,11.06,11.405712,88.0998523235321,2025000,0.0,20250,0.11564353087351265,-3.4902687,-0.0003183957,5.584868,51926,0.16311395168304443,4.6341673e-05
82,12.6,10.329887,89.03246593475342,2050000,0.0,20500,0.40422842402411335,-3.5442681,-0.00027311168,5.5851583,51619,0.22361230850219727,7.561216e-05
83,10.29,10.452165,89.98633098602295,2075000,2e-05,20750,0.12287906548703631,-3.4034963,-0.0004463978,5.5851836,53433,0.22843700647354126,0.00012101311
84,14.21,10.2988615,90.91660332679749,2100000,0.0,21000,0.40003108187967884,-3.5146809,-0.00042271736,5.5852113,48211,0.21049964427947998,0.00018829753
85,9.86,9.786354,91.87851214408875,2125000,4.0000003e-05,21250,0.203602872733245,-3.4970584,-0.0004770946,5.584963,48712,0.1856081485748291,0.00014129309
86,10.78,9.450955,92.83150959014893,2150000,0.000252,21500,0.2692177374660378,-3.4370131,-0.00041125919,5.583869,43250,0.22495567798614502,0.00036025638
87,10.85,8.772411,93.84317231178284,2175000,9.6e-05,21750,0.31482845357575573,-3.3823087,-0.00022878936,5.5835047,48047,0.3290937542915344,0.00016011579
88,13.23,8.993691,94.80586457252502,2200000,1.6e-05,22000,0.17346110219198635,-3.3969889,-0.00042081828,5.5838366,52210,0.21104145050048828,9.51968e-05
89,12.3,8.6522875,95.72947096824646,2225000,8e-06,22250,0.30258418812452875,-3.4400115,-0.00033366593,5.58423,51171,0.25017476081848145,7.78594e-05
90,13.38,8.402837,96.65344619750977,2250000,4e-06,22500,0.353202152482545,-3.353467,-0.00032750185,5.5843806,53425,0.3234712481498718,8.296047e-05
91,13.16,8.553,97.57033348083496,2275000,0.00025999997,22750,0.38612558274580805,-3.3686874,-0.0007595223,5.5841475,24311,0.3054266571998596,0.00020630969
92,13.12,8.083015,99.0401508808136,2300000,2.3999999e-05,23000,0.31128576271214115,-3.4363437,-0.00045221523,5.5838375,48219,0.3048551678657532,0.00017103899
93,11.82,8.187246,99.98177695274353,2325000,2e-05,23250,0.35299145553613925,-3.2809274,-0.0003828455,5.5839863,52166,0.3459506034851074,0.00013776918
94,10.76,7.3532095,100.91428256034851,2350000,0.0,23500,0.19327669886804869,-3.5515196,-0.000297346,5.583499,52284,0.29159390926361084,0.000101227124
95,10.56,7.632502,101.8406081199646,2375000,9.2e-05,23750,0.25577634737896005,-3.3753552,-0.0006318554,5.5832257,52399,0.33970189094543457,0.00017951736
96,13.43,7.1799383,102.75311660766602,2400000,1.6e-05,24000,0.30162556592767487,-3.3771253,-0.00039370527,5.5829444,37533,0.32039594650268555,0.00017668598
97,16.8,7.3067803,103.86427807807922,2425000,0.00016,24250,0.325496401072578,-3.4410021,-0.000395071,5.5825377,53836,0.3707829713821411,0.00020649101
98,10.02,6.773581,104.77211594581604,2450000,0.000408,24500,0.2443376718260515,-3.4683194,-0.0006975457,5.581774,48457,0.3443792462348938,0.00035562675
99,13.9,7.03745,105.71806383132935,2475000,0.003344,24750,0.42184821331076816,-3.287435,-0.0012955798,5.5810275,46308,0.40592825412750244,0.00076582626
100,12.7,6.6398506,106.7049822807312,2500000,0.0015359999,25000,0.4028031773217299,-3.2643113,-0.001329879,5.580039,47297,0.4105607867240906,0.000598977
101,14.45,6.279445,107.6657886505127,2525000,0.0020640001,25250,0.26820546421387914,-3.196619,-0.0014654297,5.577295,51767,0.4373447299003601,0.00068036176
102,12.2,6.0191574,108.58140015602112,2550000,0.00508,25500,0.4194897335844871,-3.2311077,-0.0013491039,5.572426,52233,0.4563140273094177,0.0010444752
103,10.45,6.2553163,109.49116611480713,2575000,0.015272001,25750,0.3488806603561352,-3.25774,-0.0022805794,5.5661974,52717,0.4387708306312561,0.0018718842
104,14.48,6.2150435,110.41566205024719,2600000,0.005004,26000,0.34361483844515844,-3.1849353,-0.0009098636,5.55998,53793,0.4584202766418457,0.0011188735
105,13.55,6.241633,111.3216495513916,2625000,0.025531998,26250,0.31943143797047013,-3.3095543,-0.0015010575,5.5568814,47320,0.42110854387283325,0.0027924124
106,14.53,5.734029,112.29948711395264,2650000,0.005572,26500,0.4097683831982749,-3.3127575,-0.0016558673,5.554454,42834,0.45148688554763794,0.0011077456
107,12.23,6.2882953,113.31323194503784,2675000,0.023376,26750,0.3937389682594949,-3.1433775,-0.0017017009,5.553083,32047,0.45896780490875244,0.002609667
108,13.85,6.055715,114.53974962234497,2700000,0.00092,27000,0.14426205428564573,-3.160487,-0.0012047173,5.550644,52112,0.47713857889175415,0.00055088167
109,17.11,6.4407654,115.44883561134338,2725000,0.007808,27250,0.43632329767526246,-3.1123044,-0.0006762225,5.5486,44748,0.47101932764053345,0.0014161087
110,17.16,5.977281,116.44095540046692,2750000,0.010188,27500,0.47435086468369264,-3.1854594,-0.001409065,5.5465417,43028,0.4489979147911072,0.0012908255
111,14.1,5.805751,117.45783615112305,2775000,0.017988,27750,0.27129877405124714,-3.2040956,-0.0016287673,5.54235,52163,0.48637086153030396,0.0020884601
112,12.72,5.800741,118.36953258514404,2800000,0.02192,28000,0.26125070495883845,-3.0652988,-7.1300354e-05,5.538354,49110,0.5116086900234222,0.0026802083
113,12.93,5.9173026,119.3085412979126,2825000,0.007044,28250,0.1886325513586462,-3.1438189,-0.00060773955,5.5357666,38018,0.5181320309638977,0.0014140378
114,15.99,6.011614,120.39487910270691,2850000,0.000576,28500,0.363700460371565,-3.1409974,-0.00059007236,5.533765,51996,0.5174362361431122,0.00040461583
115,13.74,5.956291,121.30862283706665,2875000,0.002444,28750,0.42893016536829237,-3.182807,-0.0007555708,5.5331583,51528,0.5135740041732788,0.0007315863
116,17.0,5.934782,122.23361110687256,2900000,0.000984,29000,0.3401655585606932,-3.0102274,-0.00061964523,5.532941,53194,0.5403885841369629,0.00050538976
117,15.81,5.574773,123.12493085861206,2925000,0.00046,29250,0.1863776149597652,-3.1678402,-0.0009314011,5.532306,52861,0.5079718232154846,0.00040854057
118,12.78,5.4417357,124.04100775718689,2950000,0.0030560002,29500,0.2416886572028666,-3.03247,-0.00071380264,5.532221,52946,0.5454025268554688,0.0008204094
119,14.76,5.7965674,124.9436821937561,2975000,6.7999994e-05,29750,0.29539732780860506,-3.1580637,-0.00051792257,5.5318356,53089,0.5107830464839935,0.00018638051
120,19.8,6.2597046,125.85075688362122,3000000,0.0011639999,30000,0.7238921807813312,-2.932631,-0.0006843213,5.5314984,53631,0.5304056406021118,0.00044233134
121,16.49,6.301517,126.75840210914612,3025000,0.0063760006,30250,0.308755917142189,-2.9811406,-0.0009040404,5.531358,53183,0.5215763747692108,0.0011556391
122,15.22,5.828765,127.66079640388489,3050000,0.000508,30500,0.3048744929875102,-3.0497837,-0.000809923,5.530797,54223,0.5326912999153137,0.00036790592
123,13.74,5.9271812,128.56638479232788,3075000,0.003528,30750,0.28895019119918286,-2.9468362,-0.0009761254,5.5305967,49330,0.5591386258602142,0.0010435223
124,15.21,6.193689,129.50399589538574,3100000,0.010388,31000,0.3186352054477538,-2.9653785,-0.0013194971,5.529847,48236,0.5512023568153381,0.0016088471
125,21.09,6.022196,130.4544358253479,3125000,0.000732,31250,0.615898534616881,-2.8780718,-0.00086920056,5.5284233,43748,0.5887522399425507,0.0004762023
126,13.69,6.4384713,131.44600653648376,3150000,0.0015999998,31500,0.21054168779411156,-2.9952939,-0.0007648867,5.5262423,53129,0.543076753616333,0.00068213296
127,17.3,6.423417,132.36363911628723,3175000,0.000608,31750,0.5619484670135626,-2.8617222,-0.00065993157,5.5240207,53279,0.5419322848320007,0.00035661663
128,17.49,5.9983163,133.26325249671936,3200000,0.00022,32000,0.2451382767265386,-2.9949057,-0.0006694538,5.5216064,53868,0.5555501282215118,0.0002987802
129,17.82,6.3164277,134.16175770759583,3225000,0.007236,32250,0.2932513028361927,-2.9444664,-0.00082601764,5.518945,52588,0.5302834510803223,0.0011417924
130,15.8,6.270345,135.07058191299438,3250000,0.0021159998,32500,0.26788379292465836,-2.8561556,-0.00069764146,5.516956,48817,0.556055873632431,0.0006878974
131,13.67,5.8314333,135.9958758354187,3275000,0.003824,32750,0.3602697228195757,-3.003341,-0.00094353163,5.5154095,47901,0.5591967105865479,0.00096802803
132,15.48,5.459055,136.95131158828735,3300000,0.0076560006,33000,0.3822393110176563,-2.998424,-0.000970526,5.514177,29671,0.5664627552032471,0.001316011
133,17.2,6.169864,138.22153067588806,3325000,0.001952,33250,0.37325937473171505,-2.7409377,-0.0006404254,5.5129232,53445,0.5769086182117462,0.0005701953
134,15.93,5.7455783,139.12378430366516,3350000,0.00044,33500,0.35944661278736023,-2.9335213,-0.00056942756,5.512452,51809,0.5582081377506256,0.00047726958
135,20.91,6.363008,140.04016995429993,3375000,0.006564,33750,0.37322344370624705,-2.7077959,-0.0007973548,5.5125837,52308,0.587859570980072,0.0010669988
136,14.76,5.855462,140.9664430618286,3400000,0.0024599999,34000,0.43977679358278693,-2.844318,-0.0010616445,5.511599,54032,0.5875144302845001,0.0006004422
137,18.29,6.1038156,141.85546374320984,3425000,0.001564,34250,0.2568932082666652,-2.7681048,-0.0006161971,5.5102587,54047,0.5787337720394135,0.00057781563
138,12.26,5.7734666,142.7387571334839,3450000,0.00061600003,34500,0.290991818394541,-2.8194065,-0.00073493,5.5086374,45918,0.6012133359909058,0.00035853492
139,18.75,5.9081354,143.69259524345398,3475000,0.0020519998,34750,0.3371546792135359,-2.774045,-0.0007717009,5.5064106,53734,0.5939468741416931,0.00066404126
140,17.16,5.937476,144.5763714313507,3500000,0.0019480002,35000,0.606082380827213,-2.8297586,-0.00087698863,5.504879,52945,0.585017740726471,0.0005673096
141,16.7,6.303663,145.4780352115631,3525000,0.0049440004,35250,0.3590598070692795,-2.8176038,-0.000969841,5.5035257,38083,0.5629231929779053,0.000923639
142,16.3,6.318406,146.55606889724731,3550000,0.0016559999,35500,0.4060987577797641,-2.7806654,-0.00054535386,5.5020556,24389,0.5954807698726654,0.00052435056
143,18.74,6.42631,147.99162697792053,3575000,0.00076399994,35750,0.5050132014403789,-2.6562371,-0.0007590066,5.5015097,53177,0.5992155075073242,0.0003572316
144,17.64,6.036277,148.8725118637085,3600000,0.00104,36000,0.5255154312055674,-2.8176577,-0.0007862205,5.5006394,48186,0.6011129021644592,0.0005603202
145,14.27,5.7627206,149.82174491882324,3625000,0.008088,36250,0.30786928461620844,-2.825366,-0.0009781288,5.4992037,49522,0.6090169548988342,0.001298246
146,17.47,6.45968,150.75433135032654,3650000,0.0019360001,36500,0.313424213103508,-2.758451,-0.0007883868,5.4976335,38655,0.577524721622467,0.0005668219
147,17.46,5.99823,151.82471585273743,3675000,0.001784,36750,0.18972348057584895,-2.7208905,-0.0005194049,5.4968567,52446,0.6119711697101593,0.00053331326
148,18.79,6.686712,152.72497057914734,3700000,0.0067160004,37000,0.5713156086859909,-2.700969,-0.0012525346,5.495978,39931,0.6072715818881989,0.0012819141
149,15.77,5.9565268,153.76778888702393,3725000,0.002244,37250,0.2265241702809226,-2.718715,-0.00060317735,5.494997,53023,0.6222045421600342,0.00063778315
150,17.87,6.0696077,154.6622018814087,3750000,0.00082,37500,0.3297223061124168,-2.7890859,-0.0005977306,5.494386,36698,0.5989053249359131,0.0004224632
151,17.01,6.507006,155.76576685905457,3775000,0.000856,37750,0.5119438995532619,-2.7389028,-0.00081297726,5.494634,54765,0.6078796684741974,0.00039342433
152,17.54,6.1574783,156.63650560379028,3800000,0.00104,38000,0.41809490138279215,-2.7123446,-0.00087740755,5.4943037,45909,0.6255558431148529,0.00052627217
153,19.99,6.413427,157.605614900589,3825000,0.00662,38250,0.42203853049870305,-2.7668204,-0.0009905881,5.4928913,52938,0.6048933565616608,0.0012434648
154,17.54,6.2201014,158.49801301956177,3850000,0.002012,38500,0.4411798499239012,-2.6311548,-0.0009371921,5.491151,48217,0.6319428980350494,0.0006266252
155,21.72,6.4502363,159.43180966377258,3875000,0.003364,38750,0.37778715001498314,-2.7063224,-0.0010652842,5.4899926,44800,0.634734719991684,0.0007543019
156,20.58,6.4999924,160.40683674812317,3900000,0.008328,39000,0.5863437272996452,-2.6768637,-0.0008641443,5.4889956,39242,0.6128451526165009,0.0011994422
157,15.79,6.2562666,161.47130417823792,3925000,0.014584,39250,0.2816733342919906,-2.8091822,-0.0016264236,5.488599,52861,0.6132723093032837,0.001804015
158,16.07,6.099619,162.36389183998108,3950000,0.012424,39500,0.23975633108164401,-2.7576747,-0.00064120966,5.4895678,45934,0.6347149312496185,0.001855139
159,20.64,6.431796,163.32351994514465,3975000,0.010104,39750,0.5082190312773582,-2.6306775,-0.0006370584,5.4898424,46319,0.6157326400279999,0.0017892964
160,18.83,6.5143013,164.2815408706665,4000000,0.013543999,40000,0.3330936795275193,-2.6546428,-0.0005160401,5.488976,52243,0.6333835422992706,0.0019423051
161,17.9,6.276458,165.18046522140503,4025000,0.008555999,40250,0.3676164203065855,-2.6987307,-0.00068791246,5.48803,51960,0.6439119577407837,0.0013215911
162,20.3,6.3883023,166.0901801586151,4050000,0.00372,40500,0.29543670505742736,-2.5710192,-0.00083307474,5.487127,44534,0.6388973593711853,0.0009498086
163,18.34,6.18274,167.05760216712952,4075000,0.008584,40750,0.4817202533093223,-2.5908964,-0.0008260099,5.486828,55119,0.635921061038971,0.0014664766
164,19.64,6.4592543,167.92205286026,4100000,0.021916,41000,0.38884632878722186,-2.5870152,-0.0010854425,5.4849386,53188,0.6362823247909546,0.0023341929
165,17.49,6.4876924,168.82436227798462,4125000,0.024956001,41250,0.4623702795517602,-2.60174,-0.00047800603,5.481003,54252,0.6369809508323669,0.002957585
166,21.78,6.471966,169.7077419757843,4150000,0.035512,41500,0.3895292139400408,-2.5468004,-5.187552e-05,5.477619,53285,0.6482126712799072,0.0034812563
167,20.01,6.302163,170.60151982307434,4175000,0.032552,41750,0.43985978626442374,-2.569308,-0.00019682245,5.4753695,46523,0.6616794168949127,0.003433504
168,15.73,5.8653183,171.56264066696167,4200000,0.051804,42000,0.3411128153222489,-2.700875,-0.00052343047,5.4732428,51772,0.6613856852054596,0.004659848
169,17.44,6.4993577,172.50025606155396,4225000,0.024907999,42250,0.5511367247370618,-2.6503184,-8.4404914e-05,5.470593,52535,0.6457476913928986,0.0028350656
170,19.91,6.1806765,173.40811777114868,4250000,0.031864,42500,0.17168940243271208,-2.497793,-2.9858445e-05,5.468812,54225,0.6666412055492401,0.0033290393
171,15.51,6.148141,174.28571224212646,4275000,0.027715996,42750,0.5471890179753609,-2.4883966,-0.00018481593,5.4680696,53187,0.6816948652267456,0.0030806023
172,16.97,6.481305,175.17939043045044,4300000,0.01796,43000,0.3722927368401088,-2.5424876,-0.0002172512,5.4674563,38101,0.6547322869300842,0.0022172804
173,19.46,6.167567,176.24207520484924,4325000,0.010832,43250,0.38578221604549073,-2.6099472,-0.0007574124,5.46662,40195,0.6457831859588623,0.0015182154
174,19.11,6.1976094,177.27983236312866,4350000,0.019904,43500,0.4275159919498492,-2.6307862,-0.0007809852,5.465276,43487,0.6605028212070465,0.0025415006
175,22.14,6.01219,178.27541303634644,4375000,0.033428,43750,0.3904913508058962,-2.540251,-0.00088059565,5.4632792,36234,0.679697185754776,0.0035256296
176,16.69,6.4358034,179.39262676239014,4400000,0.014024,44000,0.4236482931740738,-2.5405273,-0.0002110084,5.46034,52427,0.6781473457813263,0.0019332662
177,19.59,6.100896,180.28498125076294,4425000,0.017776,44250,0.5367166740365065,-2.7293627,-0.0008650582,5.4576945,53496,0.6527888178825378,0.0021413914
178,17.57,6.2685857,181.1736342906952,4450000,0.027904,44500,0.3598515692367801,-2.5943995,-0.00041277986,5.454396,46126,0.6708140075206757,0.0029271436
179,18.99,6.6007524,182.12106943130493,4475000,0.02622,44750,0.4460306322894394,-2.4206126,0.00011699218,5.4519086,54344,0.6789606809616089,0.0027525553
180,18.46,6.1917667,182.99586510658264,4500000,0.032584004,45000,0.2963347437068296,-2.4998324,-0.00027527832,5.4497113,44358,0.6702645719051361,0.0033097262
181,21.29,6.1287513,183.9709997177124,4525000,0.028856,45250,0.35545405470214975,-2.5111518,-0.00044981885,5.447059,47017,0.7004866600036621,0.0031209425
182,23.75,6.5687003,184.92291378974915,4550000,0.026495999,45500,0.5030297970401398,-2.2871692,-0.00052726414,5.444686,54060,0.6751595437526703,0.0029657267
183,23.23,6.092984,185.79762506484985,4575000,0.019124,45750,0.6826217903540964,-2.4987016,-0.000498806,5.4429064,53864,0.6939359903335571,0.0022829014
184,16.82,5.94126,186.68582916259766,4600000,0.027399998,46000,0.3734066585806977,-2.5772538,-0.00091301335,5.441051,52835,0.6854167282581329,0.0029559634
185,18.79,6.0473433,187.5824499130249,4625000,0.01504,46250,0.5587689021921688,-2.4862936,-0.0004357751,5.439954,45277,0.6995165646076202,0.0018270465
186,24.41,6.2136416,188.54797673225403,4650000,0.015768,46500,0.3514163698286393,-2.6093166,-0.00033727416,5.438988,53350,0.6880531907081604,0.0020796042
187,20.75,6.367906,189.4439673423767,4675000,0.015636,46750,0.25263524204352733,-2.4935355,-0.0007021372,5.437575,37342,0.6883846521377563,0.0018849198
188,19.98,6.358905,190.54164123535156,4700000,0.014355999,47000,0.38449767284732844,-2.4207318,-0.00040777298,5.4363213,48867,0.6917789876461029,0.0019343484
189,18.2,6.1681833,191.46326613426208,4725000,0.028104002,47250,0.44834052028354565,-2.5369382,-0.00086931733,5.4340553,46214,0.6933268010616302,0.002990233
190,19.23,6.1455894,192.4188151359558,4750000,0.032036,47500,0.30003838810262096,-2.4719589,-0.0004955473,5.431402,53781,0.6975730955600739,0.0032776042
191,27.45,6.4354997,193.28660607337952,4775000,0.026552001,47750,0.3908713305891433,-2.3255916,-0.00037519896,5.4298906,53040,0.6916029751300812,0.0029619643
192,23.56,6.0670886,194.17279767990112,4800000,0.016716002,48000,0.513495940737672,-2.5603375,-0.00030656712,5.428775,53304,0.6914031207561493,0.0022443738
193,23.4,6.3433123,195.07058024406433,4825000,0.020683998,48250,0.45727367287283416,-2.3586102,-0.0003596291,5.427073,54122,0.7101519703865051,0.0022760746
194,22.16,6.2044625,195.946307182312,4850000,0.015628,48500,0.4895172532232755,-2.3923872,-0.00035937194,5.4253693,50316,0.7039782702922821,0.0020479201
195,21.21,6.7062845,196.86042046546936,4875000,0.036204,48750,0.5246299795361483,-2.4545233,-0.00040289984,5.4233994,54913,0.6735694408416748,0.003732777
196,18.48,6.408943,197.74099683761597,4900000,0.022212,49000,0.46116065143133256,-2.5051548,-0.0003150502,5.4203196,53111,0.693962574005127,0.0025868877
197,22.35,6.031575,198.62903761863708,4925000,0.035528,49250,0.5879080113248211,-2.4526875,-0.00073342293,5.418305,54482,0.7174551784992218,0.0036738082
198,17.56,6.208684,199.52016520500183,4950000,0.025576001,49500,0.2611019596793267,-2.4567094,-0.0010390378,5.415687,53133,0.7002185881137848,0.0027196147
199,17.5,6.050233,200.40349102020264,4975000,0.02892,49750,0.16617114418197163,-2.5060854,-0.0008439912,5.411968,54612,0.712836503982544,0.0030118092
200,22.68,5.96527,201.28717851638794,5000000,0.0148439985,50000,0.5244709345487718,-2.658374,-0.0011995877,5.409154,53941,0.6968643963336945,0.0021927047
201,23.59,6.3531847,202.17300748825073,5025000,0.012536001,50250,0.7473847339378699,-2.3874683,-0.0018065937,5.4072337,54774,0.7133079469203949,0.0016584543
202,20.87,6.3658457,203.05562114715576,5050000,0.034228,50500,0.409640408352534,-2.5296593,-0.00126691,5.406293,52338,0.7078862190246582,0.0033579976
203,22.04,6.5945244,203.96369075775146,5075000,0.022955999,50750,0.17009083629563976,-2.3582487,-0.00077299465,5.4056334,53998,0.6874569356441498,0.0026110332
204,22.18,6.1001925,204.84896779060364,5100000,0.010531999,51000,0.5059052637337118,-2.3686752,-0.00087752315,5.4043407,53166,0.7218002676963806,0.0017504016
205,21.24,5.9092536,205.74325561523438,5125000,0.022652,51250,0.45308985541575114,-2.337612,-0.001030552,5.4028687,54557,0.730945348739624,0.0023809355
206,25.92,6.1839514,206.61051440238953,5150000,0.013543999,51500,0.4838553121320717,-2.4387376,-0.0006660426,5.40242,46848,0.7243871092796326,0.00199604
207,20.17,5.8361206,207.5574929714203,5175000,0.0132,51750,0.4857946661192909,-2.4503863,-0.0015535027,5.4018126,55079,0.7214501202106476,0.00189566
208,21.06,6.0860214,208.41617631912231,5200000,0.011603999,52000,0.29262637449563955,-2.3467696,-0.0010605489,5.400069,35358,0.726986289024353,0.0016173978
209,22.2,6.0559773,209.53668451309204,5225000,0.004836,52250,0.5273549972213368,-2.4533517,-0.0010806496,5.3988976,53358,0.7192461788654327,0.0009909926
210,20.57,6.0329885,210.41869020462036,5250000,0.014852,52500,0.3156697686010921,-2.5033307,-0.0013389366,5.3982363,48284,0.7292651236057281,0.0018385401
211,22.99,6.0833654,211.34888815879822,5275000,0.017784,52750,0.43789559516486404,-2.3661118,-0.0012761066,5.3972716,53347,0.7225945591926575,0.0022427426
212,18.41,6.0314217,212.21638798713684,5300000,0.00914,53000,0.433345127940629,-2.429807,-0.00066151394,5.395934,53919,0.7441852986812592,0.001507804
213,19.82,5.8308954,213.09970998764038,5325000,0.00704,53250,0.36664104814777604,-2.3300838,-0.00089252414,5.3945265,49274,0.7382324635982513,0.0012065939
214,22.53,6.041663,214.01323771476746,5350000,0.009148,53500,0.27133865872026947,-2.373727,-0.00070990244,5.3935013,48814,0.7262592613697052,0.0014410561
215,23.85,6.157172,214.93896794319153,5375000,0.012119999,53750,0.765697801886381,-2.3157952,-0.0008111433,5.39297,53819,0.7310868203639984,0.0017979553
216,21.81,6.227139,215.82034921646118,5400000,0.021468,54000,0.2643003475915611,-2.4605198,-0.0009921397,5.3908567,25191,0.7182746827602386,0.0025210027
217,22.73,5.6571674,217.22895336151123,5425000,0.021912,54250,0.37774512813479305,-2.3200543,-0.0008727488,5.389151,52778,0.7548999190330505,0.0026091519
218,24.05,5.9626517,218.11438727378845,5450000,0.013864001,54500,0.39831370500837693,-2.2846465,-0.00034752325,5.3878903,54432,0.7442257404327393,0.0020454898
219,21.4,6.3952255,218.97647953033447,5475000,0.009476,54750,0.4433561118251237,-2.3650084,-0.0008043086,5.3867025,54277,0.7243098616600037,0.0012770258
