total_timesteps,clipfrac,policy_entropy,policy_loss,n_updates,fps,true_reward,value_loss,approxkl,explained_variance,serial_timesteps,ep_reward_mean,ep_len_mean,time_elapsed
33775000,0.06872799,0.20526883,-0.0010038633,1351,47469,0.039365046,0.06608079,0.005642281,0.9252891391515732,337750,9.85062537488473,245.33,1105.6014785766602
33800000,0.057687998,0.20327201,-0.0013690607,1352,53871,0.04302004,0.02720129,0.0049716807,0.9649780690670013,338000,10.755010201099548,250.0,1106.4523651599884
33825000,0.098572,0.19804458,-0.00042245173,1353,53624,0.04005823,0.035328448,0.0074504227,0.9581531882286072,338250,9.99798555797443,247.66,1107.262127161026
33850000,0.060399998,0.19427276,-0.0020042283,1354,56254,0.039820753,0.027683845,0.00523081,0.9624784141778946,338500,9.955187072775134,250.0,1108.0625936985016
33875000,0.090228,0.19077745,-0.0010111709,1355,54950,0.041854765,0.022309937,0.006878809,0.971378780901432,338750,10.463691806286015,250.0,1108.8376276493073
33900000,0.087731995,0.18857554,-0.00032583665,1356,55259,0.042049438,0.020623822,0.0067287544,0.9713576100766659,339000,10.512359056510759,250.0,1109.6281521320343
33925000,0.07488,0.18625502,-0.00029112498,1357,55790,0.041576203,0.01827116,0.0059439884,0.9755439329892397,339250,10.394050947679098,250.0,1110.4110264778137
33950000,0.08511199,0.18206546,-0.0012568168,1358,53896,0.038012918,0.10120197,0.0067754737,0.8780459091067314,339500,9.445237666289886,240.76,1111.196739912033
33975000,0.060680002,0.17989768,-0.0013324076,1359,51652,0.039851166,0.108075656,0.0050938954,0.8757920861244202,339750,9.976495414758901,241.2,1111.9891743659973
34000000,0.064688,0.181155,-0.0014452266,1360,53560,0.040850848,0.02616013,0.0054377383,0.9656828157603741,340000,10.201474462674833,247.77,1112.8290348052979
34025000,0.048504002,0.17730007,-0.0016183734,1361,48706,0.04052206,0.03001731,0.0044512344,0.962184052914381,340250,10.107980649769697,247.61,1113.6321423053741
34050000,0.094544,0.17126358,-0.001070825,1362,55256,0.041429017,0.037678987,0.0071888873,0.9533236101269722,340500,10.352756542620227,247.86,1114.4808452129364
34075000,0.05046,0.16736187,-0.0015590924,1363,54761,0.04208707,0.024631701,0.004634523,0.96835558116436,340750,10.510557912529185,247.78,1115.2632274627686
34100000,0.047344,0.16464655,-0.0015623036,1364,55924,0.040770635,0.048724785,0.00453034,0.9339701160788536,341000,10.180401384484613,247.68,1116.049101114273
34125000,0.051644005,0.16325897,-0.0013329741,1365,55287,0.03945313,0.05573399,0.0046131304,0.9286918938159943,341250,9.829023370619153,245.31,1116.8280818462372
34150000,0.076284,0.16252834,-0.0018958838,1366,54206,0.041859668,0.050247453,0.006118735,0.9425631612539291,341500,10.516579220820494,246.31,1117.6228425502777
34175000,0.04064,0.16514453,-0.0015059593,1367,53818,0.04226344,0.02100715,0.004107275,0.9728394355624914,341750,10.565860908726172,250.0,1118.4258608818054
34200000,0.116404,0.16160005,-0.00073679007,1368,54484,0.041169155,0.09885931,0.008590524,0.8779895529150963,342000,10.428046474354487,247.39,1119.229534626007
34225000,0.084996,0.15757246,-0.00046828119,1369,42947,0.039497387,0.037786104,0.0068166563,0.952908456325531,342250,9.855645854972682,247.51,1120.0271360874176
34250000,0.062096,0.15335092,-0.001597435,1370,56809,0.041743007,0.022910465,0.005444466,0.9701941683888435,342500,10.435751234915069,250.0,1120.9378411769867
34275000,0.13545601,0.1495075,-0.00059911143,1371,54743,0.03925846,0.12083677,0.0099637285,0.8677295446395874,342750,9.943669102553631,245.54,1121.7097580432892
34300000,0.0827,0.14868811,-0.0015329772,1372,50195,0.042327523,0.04088251,0.0065418296,0.9506013505160809,343000,10.562138754245806,247.5,1122.5083825588226
34325000,0.07446,0.14819,-0.0011595933,1373,55048,0.041472867,0.06405629,0.006172118,0.9253050535917282,343250,10.307410395632838,245.59,1123.339590549469
34350000,0.066812,0.14888783,-0.0013573784,1374,54648,0.04037675,0.01831578,0.0055251336,0.9770032707601786,343500,10.094187588112726,250.0,1124.1320099830627
34375000,0.13764401,0.1504974,0.00047541092,1375,54921,0.041591357,0.057996243,0.009910993,0.9338824674487114,343750,10.397734543152547,246.03,1124.9213778972626
34400000,0.072644,0.15169391,-0.0021549787,1376,54477,0.03807699,0.05872366,0.0059831766,0.9316828772425652,344000,9.511659859842911,245.16,1125.7046818733215
34425000,0.131372,0.15446892,-0.00093312,1377,54173,0.03907275,0.045558996,0.010909344,0.9422482289373875,344250,9.817351038269463,248.17,1126.5119030475616
34450000,0.11186401,0.15738405,-0.00199066,1378,55811,0.03964022,0.11938436,0.009120454,0.8712863475084305,344500,9.891345609582277,240.79,1127.3117456436157
34475000,0.057112,0.16023205,-0.0018982928,1379,48779,0.03926623,0.030067593,0.005052933,0.9659180045127869,344750,9.799213745839024,247.52,1128.0913445949554
34500000,0.09622799,0.16408496,-0.0002264156,1380,55639,0.042655446,0.038334023,0.007485711,0.9570388272404671,345000,10.656699231223211,247.76,1128.9381651878357
34525000,0.05628,0.16549985,-0.0010800434,1381,53603,0.03840514,0.13427365,0.004823343,0.8402816206216812,345250,9.629672663074897,242.53,1129.740618944168
34550000,0.05112,0.16605134,-0.0017491255,1382,53102,0.042161245,0.076178744,0.004464196,0.915585570037365,345500,10.60182594326312,246.27,1130.5480222702026
34575000,0.09174801,0.16519096,-0.0012809169,1383,52604,0.041972212,0.1248492,0.0069092056,0.8730924129486084,345750,10.576894399147859,244.95,1131.3704862594604
34600000,0.059595995,0.16370991,-0.0013833212,1384,53354,0.040617283,0.020045828,0.0051087392,0.9761249329894781,346000,10.154321157337208,250.0,1132.1748445034027
34625000,0.064144,0.16163167,-0.0014329742,1385,55204,0.03904813,0.13344133,0.005384168,0.8879813328385353,346250,9.742869645122063,236.83,1132.97411942482
34650000,0.078888,0.16272216,-0.0020453553,1386,54339,0.037729144,0.118265346,0.006309836,0.8905569165945053,346500,9.450874161152786,240.5,1133.7558994293213
34675000,0.051716,0.16451024,-0.0010333172,1387,53522,0.04024581,0.027179703,0.0047327476,0.9727207459509373,346750,10.04020945878262,247.5,1134.570725440979
34700000,0.052036,0.16050622,-0.0020692837,1388,55107,0.037009567,0.10563004,0.0047405344,0.9180987700819969,347000,9.278412049586588,236.02,1135.3895995616913
34725000,0.08604799,0.15768029,-0.001936391,1389,54490,0.04002227,0.10712753,0.0068081655,0.8806476518511772,347250,10.063187264939407,244.16,1136.1739597320557
34750000,0.041451998,0.1579488,-0.0021784888,1390,52002,0.04039844,0.028374787,0.0041756737,0.9716761521995068,347500,10.041565913394779,245.23,1136.9724116325378
34775000,0.065472,0.15579823,-0.0015180461,1391,54467,0.03933467,0.17963222,0.0053449324,0.815410852432251,347750,9.97580123112377,240.79,1137.7801373004913
34800000,0.068052,0.15529941,-0.0016292513,1392,55914,0.03655182,0.11298315,0.0056455242,0.8800552189350128,348000,9.139331900391047,241.82,1138.5845048427582
34825000,0.065451995,0.15592386,-0.0014505532,1393,56695,0.035499215,0.18748428,0.0054885442,0.8566959351301193,348250,8.902040989865935,229.08,1139.3657302856445
34850000,0.05478,0.15698777,-0.0011202304,1394,54246,0.036756136,0.12685621,0.0048172814,0.9189471155405045,348500,9.24185309069573,233.6,1140.1305041313171
34875000,0.053515993,0.1581027,-0.0010941566,1395,55592,0.03800762,0.16285571,0.0046066223,0.8866044729948044,348750,9.594898236162171,237.73,1140.9139108657837
34900000,0.064616,0.15644173,-0.001254933,1396,54002,0.03648868,0.14478815,0.005297464,0.8986861035227776,349000,9.224742152798754,239.57,1141.7044336795807
34925000,0.051048,0.15491918,-0.0014224665,1397,45941,0.04073489,0.024067584,0.0046396162,0.9733034241944551,349250,10.183722551122555,250.0,1142.519073009491
34950000,0.052788,0.15471117,-0.0013916778,1398,35883,0.04147998,0.07502699,0.004737028,0.9367130696773529,349500,10.408714272150855,246.35,1143.3869416713715
34975000,0.0826,0.15236735,-0.0011168069,1399,56664,0.03981894,0.17679086,0.006388575,0.847926139831543,349750,10.14172282128351,242.36,1144.409705400467
35000000,0.070892,0.14847122,-0.001627633,1400,55168,0.0411986,0.10934828,0.005803905,0.9041335359215736,350000,10.316096055362905,243.39,1145.1801414489746
35025000,0.068436,0.14797103,-0.002072714,1401,54395,0.039789986,0.124682404,0.005597409,0.8929428607225418,350250,10.001302823146222,242.48,1145.962795495987
35050000,0.075468,0.14637974,-0.0022253166,1402,55154,0.040546715,0.06705631,0.006297362,0.9234879091382027,350500,10.188523857273703,247.01,1146.7525401115417
35075000,0.06714,0.14298248,-0.002600112,1403,49684,0.03899373,0.06651292,0.0056803757,0.9155285581946373,350750,9.827374783923169,247.16,1147.5443046092987
35100000,0.065015994,0.13954172,-0.0011901868,1404,55644,0.039614223,0.02050614,0.005432635,0.9780234452337027,351000,9.903555826921883,250.0,1148.3804695606232
35125000,0.07322,0.13649292,-0.0010654281,1405,54596,0.041606307,0.054369677,0.0058588134,0.951273363083601,351250,10.420184769636252,245.66,1149.1581230163574
35150000,0.058007997,0.13070624,-0.001631798,1406,54854,0.041635238,0.07348657,0.005060512,0.9278482496738434,351500,10.431276419398465,246.56,1149.9480409622192
35175000,0.051604003,0.12665942,-0.0014916761,1407,55493,0.040803522,0.029942345,0.004739027,0.9681118354201317,351750,10.130039388817531,245.58,1150.7409193515778
35200000,0.079024,0.12190372,-8.1647326e-05,1408,55413,0.04174312,0.019700788,0.006258689,0.979731872677803,352000,10.435780437991633,250.0,1151.5278899669647
35225000,0.074279994,0.11874057,-0.0013196338,1409,53980,0.040305585,0.020526785,0.0059652836,0.9756675250828266,352250,10.076395408278167,250.0,1152.3177556991577
35250000,0.064952,0.11434853,-0.0016433153,1410,55898,0.040717524,0.060961377,0.0056010704,0.9300250262022018,352500,10.250031450153765,248.91,1153.121889591217
35275000,0.090547994,0.11175315,-0.001579603,1411,46888,0.043714043,0.048820425,0.007127995,0.9452066868543625,352750,10.952768500754573,247.57,1153.9054782390594
35300000,0.041616,0.10930451,-0.0019346096,1412,55553,0.040571954,0.017843898,0.0041615027,0.9785261619836092,353000,10.142988530507445,250.0,1154.77015376091
35325000,0.038068004,0.10364113,-0.0014453857,1413,56019,0.040801886,0.019813389,0.003902043,0.9788170605897903,353250,10.20047057304033,250.0,1155.562534570694
35350000,0.079276,0.09985709,-0.0006219869,1414,52230,0.042645283,0.033740304,0.006310249,0.9645439498126507,353500,10.631746926726878,247.93,1156.3428704738617
35375000,0.106748,0.09825032,-0.0026144907,1415,54419,0.042081058,0.077024214,0.008400434,0.9118893817067146,353750,10.571022022867183,245.28,1157.1574594974518
35400000,0.063200004,0.096855775,-0.0017670162,1416,54479,0.04041413,0.016372945,0.0053190286,0.9819919262081385,354000,10.103532224703038,250.0,1157.9439980983734
35425000,0.066988,0.09214128,-0.0018484611,1417,53409,0.041500572,0.031580087,0.005677328,0.9653072878718376,354250,10.358888948598615,248.17,1158.745231628418
35450000,0.070832,0.09148879,-0.002200609,1418,54834,0.04300209,0.04948201,0.0060323076,0.9434165060520172,354500,10.760796701913096,247.54,1159.547330379486
35475000,0.079356,0.09372084,-0.0007563999,1419,55341,0.042038266,0.034938432,0.0063143307,0.9622719213366508,354750,10.47965256247775,247.93,1160.3343851566315
35500000,0.076528,0.09337702,-0.0005854006,1420,53953,0.041558653,0.018863948,0.006103132,0.977017518132925,355000,10.389663031494639,250.0,1161.114367723465
35525000,0.063216,0.091459915,-0.0014269671,1421,53209,0.040329393,0.08400587,0.005356857,0.9085131213068962,355250,10.1128226700686,246.4,1161.9077796936035
35550000,0.07570399,0.087905504,-0.0021141865,1422,54891,0.04036786,0.052128345,0.006170532,0.948211282491684,355500,10.10616065037415,245.93,1162.7169983386993
35575000,0.066004,0.08257756,-0.00082442455,1423,55404,0.039964084,0.0738904,0.005483041,0.9252645149827003,355750,10.018699821903505,246.48,1163.5050756931305
35600000,0.085976,0.07582117,-0.0005259154,1424,54123,0.041521724,0.041046027,0.0066758604,0.9608327895402908,356000,10.3493363881366,246.14,1164.286117553711
35625000,0.057104003,0.07389367,-0.0015481391,1425,53671,0.042213507,0.08529606,0.0050418964,0.9115266129374504,356250,10.589676043438303,245.78,1165.0766406059265
35650000,0.08441199,0.07569124,-0.0015674845,1426,53678,0.036655392,0.09213357,0.006828097,0.9049831256270409,356500,9.214489406925349,243.29,1165.8842525482178
35675000,0.063559994,0.074650764,-0.00042901438,1427,54042,0.0422502,0.020452492,0.0053737722,0.9793373085558414,356750,10.562550337803915,250.0,1166.6966557502747
35700000,0.06997199,0.0735398,-0.0010123777,1428,54376,0.041247945,0.02142882,0.005727998,0.9751107599586248,357000,10.311985963382648,250.0,1167.503675699234
35725000,0.10117199,0.071029365,0.00061053305,1429,54327,0.042320326,0.018592905,0.0075410753,0.980615982785821,357250,10.580080702311642,250.0,1168.2946162223816
35750000,0.085224,0.06865418,-0.0006870142,1430,44263,0.041564114,0.018389875,0.0066902586,0.9775800462812185,357500,10.391028825505018,250.0,1169.084324836731
35775000,0.060088,0.06365315,-0.0015339793,1431,55789,0.040863127,0.03795346,0.0051886914,0.9589815177023411,357750,10.185635674600002,248.0,1169.9962573051453
35800000,0.057128,0.06276498,-0.0015040779,1432,54868,0.04015305,0.07624082,0.0049540484,0.9191507771611214,358000,10.070296054474857,246.61,1170.8010382652283
35825000,0.08034,0.06101985,-0.0018941102,1433,53622,0.04036904,0.04653504,0.00644252,0.9478501938283443,358250,10.1193999741681,247.71,1171.6074664592743
35850000,0.062668,0.055126756,-0.0012776174,1434,54038,0.0399826,0.1132998,0.00530718,0.887365996837616,358500,10.122068446536504,245.34,1172.4102942943573
35875000,0.07483199,0.047335375,-0.0018701401,1435,53788,0.038064986,0.10039331,0.006020635,0.9039665535092354,358750,9.567081432498462,244.01,1173.2032442092896
35900000,0.10073199,0.04077257,-0.0014342391,1436,53875,0.038864642,0.1385982,0.0074123107,0.8645590990781784,359000,9.81587840033717,240.09,1174.004554271698
35925000,0.07920401,0.035596993,-0.0008210813,1437,53493,0.040315066,0.100044824,0.006176032,0.8991442546248436,359250,10.10570288215793,244.32,1174.7975511550903
35950000,0.048792,0.028539117,-0.0015603162,1438,55012,0.040331446,0.020169364,0.0045396043,0.9762849118560553,359500,10.082861378069374,250.0,1175.6000616550446
35975000,0.082488,0.023606483,-0.0010509191,1439,53201,0.040889215,0.043198906,0.0066239885,0.9489750303328037,359750,10.2566308742641,248.34,1176.4130256175995
36000000,0.056436002,0.022662137,-0.0012024987,1440,54644,0.039992597,0.020615963,0.004854892,0.9774652849882841,360000,9.998149428081614,250.0,1177.2145705223083
36025000,0.148628,0.018787654,0.00021732374,1441,55300,0.038854014,0.043136775,0.011046542,0.9504492990672588,360250,9.74043832361258,247.71,1178.0008399486542
36050000,0.105988,0.014150368,0.0008762179,1442,52944,0.041097645,0.04640479,0.00823308,0.9498336315155029,360500,10.3025227409528,247.77,1178.7913682460785
36075000,0.068664,0.009352928,-0.00099279,1443,54456,0.039747916,0.06266484,0.005642309,0.9340826272964478,360750,9.93175987826313,246.43,1179.700784444809
36100000,0.057932,0.0068101226,-0.0009872523,1444,54152,0.041123856,0.06561988,0.004984534,0.9279212653636932,361000,10.333854417910207,245.4,1180.500652551651
36125000,0.083207995,0.005725839,-0.0022406282,1445,54712,0.043313965,0.04441556,0.0065391273,0.9522765576839447,361250,10.855912987813527,247.76,1181.3011169433594
36150000,0.10477201,-0.0002831453,-0.00065628125,1446,55161,0.04081883,0.082186386,0.008212251,0.9081153944134712,361500,10.241393993900129,242.93,1182.0930638313293
36175000,0.077875994,-0.0039791306,-0.0014788454,1447,53863,0.04060329,0.100918844,0.006351047,0.8926941677927971,361750,10.2621260658979,241.12,1182.883475780487
36200000,0.077539995,-0.0043208026,-0.0007977521,1448,53852,0.040870827,0.056955148,0.0063233646,0.9286014512181282,362000,10.259383697405811,246.24,1183.6710255146027
36225000,0.12823601,-0.0023860699,-0.00022616974,1449,54670,0.039140556,0.089412265,0.00981837,0.9222507923841476,362250,9.903033493946387,241.74,1184.4683105945587
36250000,0.045608,-0.00030320883,-0.0006334315,1450,52510,0.037194956,0.1210825,0.0043283785,0.9070699289441109,362500,9.540246810033508,233.08,1185.258627653122
36275000,0.121715985,0.0017674327,0.0003591198,1451,54641,0.042318434,0.021466184,0.008828614,0.9740946125239134,362750,10.579607799626112,250.0,1186.0607929229736
36300000,0.08578001,0.0025410056,-0.0015876181,1452,54892,0.041091442,0.056138895,0.00665413,0.933846153318882,363000,10.281841480711783,245.94,1186.8611714839935
36325000,0.071279995,0.00222155,-0.0015202479,1453,45699,0.039174236,0.05698069,0.0059724296,0.9363437592983246,363250,9.845349665866852,245.36,1187.6446771621704
36350000,0.095524,-0.00015815496,-0.0008024525,1454,53039,0.040954635,0.058576517,0.00732667,0.943956583738327,363500,10.29216838674398,245.43,1188.5188493728638
36375000,0.043472,-3.4570694e-05,-0.0018975679,1455,53454,0.039180443,0.06297492,0.0041660485,0.9392145574092865,363750,9.880907780346696,243.4,1189.3175888061523
36400000,0.04472,0.001015377,-0.0008504115,1456,55669,0.038665865,0.09569522,0.0042811087,0.9288891404867172,364000,9.849396109928785,237.3,1190.1216015815735
36425000,0.117824,-0.0010613091,-0.0017035339,1457,54769,0.039229997,0.12815984,0.0089275995,0.8896725699305534,364250,9.935401784121941,239.19,1190.9086122512817
36450000,0.08189599,-0.0042459727,-0.0025224623,1458,52868,0.040595084,0.066220306,0.0064591765,0.9293963015079498,364500,10.185562546931415,245.22,1191.7352995872498
36475000,0.11927601,-0.0065230206,-0.0003201976,1459,52304,0.040986143,0.042590976,0.008757997,0.9591653011739254,364750,10.306314223377631,245.7,1192.6244928836823
