n_updates,time_elapsed,value_loss,policy_entropy,total_timesteps,policy_loss,approxkl,explained_variance,serial_timesteps,fps,clipfrac,ep_reward_mean,ep_len_mean,true_reward
771,644.2518410682678,0.100370325,3.3864074,19275000,-0.0013989673,0.0040046526,0.9407489113509655,192750,54310,0.044363998,10.880038582225907,228.94,0.04403745
772,645.0585193634033,0.07738692,3.3865738,19300000,-0.0010097187,0.0032015443,0.9376085102558136,193000,54398,0.031032002,12.181672351069727,243.05,0.049242467
773,645.8615326881409,0.119884774,3.3851066,19325000,-0.0018543713,0.0034544994,0.9293864816427231,193250,46032,0.035184,10.56120402990182,224.54,0.04305859
774,646.7378742694855,0.10083045,3.3831131,19350000,-0.0008773852,0.0037109882,0.9365472495555878,193500,56556,0.038428,10.816446748151485,228.46,0.04391728
775,647.5168633460999,0.19816625,3.3844218,19375000,-0.0016129266,0.0029538139,0.8899935036897659,193750,55192,0.028915998,10.656476926955602,219.85,0.043560714
776,648.3246779441833,0.08709495,3.3848324,19400000,-0.001739539,0.0034720898,0.9311517626047134,194000,55635,0.034571998,11.178992544963412,231.1,0.045490142
777,649.0980799198151,0.098381616,3.3847358,19425000,-0.0019923253,0.004452154,0.9340644180774689,194250,55636,0.046403997,11.313394180945986,230.49,0.04602141
778,649.8854541778564,0.19684789,3.3845513,19450000,-0.00095231656,0.003843179,0.9140370488166809,194500,52932,0.040916003,9.839838402324403,210.13,0.040485334
779,650.7004818916321,0.0604388,3.3814194,19475000,-0.0022065975,0.0029336119,0.9599262401461601,194750,56369,0.02726,11.93348030812398,238.46,0.04807135
780,651.4877705574036,0.094779655,3.373539,19500000,-0.0017170828,0.0028032602,0.9466872289776802,195000,46551,0.024556,11.120960894664258,228.67,0.045362037
781,652.3502600193024,0.077676505,3.3682647,19525000,-0.00233146,0.0041987086,0.9491946697235107,195250,54427,0.046204,11.667456650016959,235.91,0.04710101
782,653.1427726745605,0.05913527,3.3644538,19550000,-0.0015896957,0.0057943645,0.9391645975410938,195500,40334,0.067471996,11.081586147404597,242.85,0.04445164
783,654.1083536148071,0.059249282,3.3587384,19575000,-0.0016005116,0.003610798,0.9652409292757511,195750,54503,0.034472004,10.943970260778606,232.89,0.045140084
784,654.9144649505615,0.044925053,3.3524108,19600000,-0.0019051784,0.0038153275,0.9664757214486599,196000,54304,0.038863998,11.587770669964861,247.52,0.046481006
785,655.7086329460144,0.045205183,3.345925,19625000,-0.0006588022,0.004502682,0.9552654214203358,196250,40184,0.052028,11.538394405114195,245.15,0.046573978
786,656.6601793766022,0.13167436,3.339162,19650000,-0.0014144431,0.0068550855,0.9325104355812073,196500,49351,0.085128,10.185044930820549,221.49,0.042431884
787,657.4990947246552,0.03919341,3.3332672,19675000,-0.00074883545,0.0056046722,0.9658213257789612,196750,56916,0.06712801,11.458776408777648,247.66,0.04619044
788,658.2740602493286,0.12924042,3.3240783,19700000,-0.0024407632,0.004823262,0.8977475091814995,197000,51190,0.051780004,11.587679476730777,235.49,0.046941895
789,659.088609457016,0.13659658,3.3188844,19725000,-0.001618642,0.004145754,0.923651359975338,197250,43274,0.044204,11.133367099173757,226.29,0.045147963
790,659.9921488761902,0.06619077,3.3164284,19750000,-0.001551626,0.0032417837,0.9485466144979,197500,55905,0.033099998,11.286532847670328,235.68,0.045360688
791,660.7715167999268,0.11967786,3.3157792,19775000,-0.0020693655,0.0038572587,0.9267386421561241,197750,56105,0.04202,11.162384153089924,228.43,0.045483936
792,661.5446147918701,0.057178654,3.315508,19800000,-0.0018065475,0.003535794,0.9586803913116455,198000,54768,0.035720002,11.459369043959581,238.25,0.04612749
793,662.3350172042847,0.068677254,3.3115134,19825000,-0.0017967296,0.0032799612,0.9557099863886833,198250,53229,0.030980002,11.420525431169136,233.43,0.046013594
794,663.1464328765869,0.09739039,3.3083854,19850000,-0.001477099,0.0033041588,0.9426973052322865,198500,53986,0.033768002,11.235742894646696,230.64,0.045708824
795,663.9527883529663,0.11375354,3.3082378,19875000,-0.0016457413,0.003762402,0.9310126453638077,198750,43763,0.038376,11.363836055501524,235.72,0.04589143
796,664.8555500507355,0.10084411,3.3095975,19900000,-0.0020379121,0.0039171036,0.9568245820701122,199000,56220,0.042904,10.472851248315125,228.13,0.042733487
797,665.6305322647095,0.07794686,3.3083904,19925000,-0.0019857166,0.003720961,0.950550738722086,199250,56001,0.038876,10.875306755962274,240.1,0.043714903
798,666.4055478572845,0.20003645,3.3081806,19950000,-0.00073644385,0.0023307665,0.9109008014202118,199500,54388,0.019008,9.991690917492887,216.86,0.040674757
799,667.2031440734863,0.09288798,3.3077347,19975000,-0.0013946749,0.0031687939,0.9514092914760113,199750,56119,0.032927997,10.901098698514579,230.74,0.04403533
800,667.9919602870941,0.14043288,3.3066056,20000000,-0.0021166797,0.0031853125,0.9500353597104549,200000,54915,0.030684,9.798719217454854,211.72,0.039986458
801,668.7731812000275,0.21904914,3.3045197,20025000,-0.0012623396,0.0028776727,0.9200190901756287,200250,55265,0.025424,10.018921115288759,205.04,0.040682025
802,669.5754859447479,0.13895364,3.3048763,20050000,-0.002097663,0.004109758,0.9400320574641228,200500,55808,0.042892,11.220343412354541,221.2,0.04574093
803,670.3677055835724,0.09043683,3.3050275,20075000,-0.0017038353,0.004671182,0.9242028295993805,200750,54655,0.053904004,11.33327478080752,242.25,0.044978805
804,671.15869140625,0.1078494,3.303368,20100000,-0.0011389075,0.004464992,0.9247678965330124,201000,42102,0.051716,11.21536788427402,238.01,0.045292847
805,672.0806655883789,0.06287668,3.3013027,20125000,-0.0022117808,0.0036313322,0.9537155814468861,201250,55113,0.039432,11.373285875572364,238.16,0.04581462
806,672.879889011383,0.36582536,3.2988422,20150000,-0.001113994,0.005054745,0.7913837879896164,201500,53809,0.059972,10.577336641059729,212.16,0.043677762
807,673.6886217594147,0.078436404,3.2987766,20175000,-0.0018911458,0.0041358275,0.9337436705827713,201750,55032,0.045776002,11.370558092255829,238.05,0.046641313
808,674.4680514335632,0.26496753,3.2994041,20200000,-0.0020351012,0.004542942,0.8113655149936676,202000,27139,0.049268,11.181307130651966,228.14,0.045639794
809,675.7213976383209,0.3224476,3.3029332,20225000,-0.0012688438,0.003774694,0.8580252379179001,202250,56439,0.039728,9.773026131207862,207.98,0.041245084
810,676.5039663314819,0.4314379,3.3053105,20250000,-0.0012907612,0.0044169244,0.8339804708957672,202500,56207,0.045367997,8.859654072375584,184.94,0.038145695
811,677.2820873260498,0.34070235,3.3079174,20275000,-0.0019422306,0.0045330566,0.8482935130596161,202750,43327,0.048924003,9.892802466617177,202.64,0.04108583
812,678.191436290741,0.25960445,3.3102531,20300000,-0.0015905412,0.0034813967,0.8810173124074936,203000,53520,0.036876,10.353660612356958,214.13,0.042509027
813,678.9863345623016,0.20092781,3.3123143,20325000,-0.0024040116,0.00335617,0.9194926768541336,203250,53952,0.029847998,9.865851989704154,213.21,0.04044909
814,679.7854070663452,0.13795137,3.311316,20350000,-0.0013744074,0.0035465143,0.9411064684391022,203500,56721,0.041288,11.114797092227509,225.88,0.045716304
815,680.5697934627533,0.07725679,3.311032,20375000,-0.0012537806,0.0032476794,0.946665171533823,203750,56123,0.031728,11.35417469006894,237.74,0.046179753
816,681.3732192516327,0.1357081,3.311432,20400000,-0.0017937256,0.004447234,0.8860260099172592,204000,54212,0.049348,10.921499071382268,238.65,0.043889478
817,682.1709613800049,0.16406772,3.3064663,20425000,-0.0016636482,0.0050130477,0.9108507633209229,204250,37849,0.057591997,11.651736660911137,232.18,0.04712137
818,683.1702961921692,0.15046598,3.2986941,20450000,-0.0017275546,0.004786172,0.9056401327252388,204500,43057,0.055571996,10.796454481615138,221.18,0.044440802
819,684.0850830078125,0.16631895,3.2938313,20475000,-0.0011884051,0.005825122,0.8772691935300827,204750,56125,0.060847998,11.786145474688364,233.77,0.0475249
820,684.8597338199615,0.19924054,3.290596,20500000,-0.0016751897,0.0037417412,0.9019778817892075,205000,54345,0.037968002,11.311355278848746,228.78,0.045923784
821,685.6536204814911,0.09955133,3.2884922,20525000,-0.0017868873,0.00379453,0.9453493542969227,205250,54549,0.038204,11.278458453875627,233.38,0.04561312
822,686.455495595932,0.13515124,3.2821279,20550000,-0.0019932617,0.004884813,0.9246961772441864,205500,53237,0.058480002,10.753763704544117,226.4,0.04399591
823,687.2659344673157,0.35520366,3.2817605,20575000,-0.0018817738,0.003570258,0.8229870498180389,205750,47701,0.037120003,10.708092428194869,214.0,0.043516666
824,688.1222448348999,0.1519974,3.284747,20600000,-0.0016434651,0.0039373524,0.9235786497592926,206000,42006,0.039932,11.689976857296951,228.57,0.047417648
825,689.0523133277893,0.27896464,3.284052,20625000,-0.0024239002,0.004540373,0.8180847316980362,206250,37692,0.048667997,11.815977487503078,228.19,0.047315918
826,690.0384774208069,0.2122089,3.2839618,20650000,-0.0016080672,0.0047688703,0.8967936038970947,206500,45165,0.056148,11.686838285521025,225.52,0.047058087
827,690.915292263031,0.13254271,3.2838657,20675000,-0.0012795831,0.0030858594,0.895573191344738,206750,55443,0.032268,11.790028513018042,235.89,0.047542553
828,691.7067430019379,0.13512716,3.2825375,20700000,-0.002261579,0.003915464,0.9095935225486755,207000,27200,0.043968,11.644623486731817,228.58,0.04729642
829,692.9560101032257,0.46689853,3.2837887,20725000,-0.0019145177,0.0045184805,0.7366377115249634,207250,41185,0.046655998,10.593036252780657,212.03,0.043027684
830,693.8942289352417,0.15398775,3.2864234,20750000,-0.0022295814,0.00513813,0.8632549494504929,207500,57112,0.05844,11.931925970756044,240.94,0.047729712
831,694.6628727912903,0.14711073,3.2896385,20775000,-0.0014348546,0.003968224,0.8867663443088531,207750,35590,0.043800004,11.805402769045013,239.79,0.047198575
832,695.6975123882294,0.106679365,3.2896857,20800000,-0.0009351969,0.006356992,0.9383804239332676,208000,56210,0.076331995,11.779165768146868,235.79,0.04755803
833,696.4684200286865,0.15003088,3.2882602,20825000,-0.0010946166,0.0029129782,0.9346609488129616,208250,57537,0.025623998,11.52796000599792,223.34,0.0476853
834,697.2336683273315,0.27346778,3.2857392,20850000,-0.0020362963,0.004396508,0.850909948348999,208500,54423,0.045412,11.561598047904154,224.7,0.04656236
835,698.023998260498,0.09190474,3.2834496,20875000,-0.002056379,0.0038641565,0.9258030578494072,208750,52091,0.042332,11.633850951517724,240.72,0.04693918
836,698.8374960422516,0.05181371,3.2820191,20900000,-0.0022936761,0.0038973975,0.9555473364889622,209000,40045,0.039204005,12.08769936056898,247.53,0.048720773
837,699.7841217517853,0.26626778,3.284153,20925000,-0.0012132775,0.007810116,0.782747894525528,209250,56174,0.09818,11.957925766897697,234.93,0.04782918
838,700.5631756782532,0.1631551,3.2865398,20950000,-0.0016689401,0.0037805033,0.8930940479040146,209500,54760,0.03774,11.799369357194456,234.77,0.048049748
839,701.3510553836823,0.050061684,3.28857,20975000,-0.0021055941,0.0035165963,0.9541501961648464,209750,46281,0.036256,12.23784749380813,247.86,0.04896584
840,702.2094163894653,0.042727955,3.290976,21000000,-0.0015543111,0.0038341556,0.9640045650303364,210000,55278,0.037603997,12.316921240964943,247.5,0.049488265
841,703.0151743888855,0.08585318,3.2884858,21025000,-0.00218266,0.004475285,0.9513585716485977,210250,56041,0.050708003,12.13113298583674,246.99,0.048346728
842,703.8030009269714,0.06936605,3.2869956,21050000,-0.0016004506,0.0047915624,0.9378940127789974,210500,54385,0.055260003,12.013648836591647,245.03,0.04830467
843,704.6155252456665,0.1316103,3.2845528,21075000,-0.0010065425,0.0050137206,0.9129284396767616,210750,53363,0.057884,11.445158889568642,238.43,0.04635812
844,705.4296789169312,0.09720181,3.2806554,21100000,-0.0019875355,0.004100905,0.9094587787985802,211000,56341,0.045512,11.99595808922586,240.28,0.04832463
845,706.2032699584961,0.142474,3.2791057,21125000,-0.0021887298,0.004690214,0.8828576356172562,211250,56201,0.054604,11.729334921189938,236.06,0.047278576
846,706.9835662841797,0.15470618,3.273933,21150000,-0.0017847,0.004622004,0.8469989597797394,211500,54549,0.051776,11.953828218867248,243.94,0.04728318
847,707.7781481742859,0.08469705,3.2674904,21175000,-0.0010956423,0.004964398,0.9277623891830444,211750,56739,0.057076,11.682988653345609,240.65,0.047411334
848,708.5570707321167,0.12532546,3.2601044,21200000,-0.0014172879,0.0062982673,0.8991018757224083,212000,55688,0.079292,11.473975448773146,235.31,0.046303798
849,709.3529155254364,0.034792177,3.2553856,21225000,-0.0016237588,0.0025184283,0.9691586308181286,212250,56628,0.019384,11.858188550011546,247.52,0.04769225
850,710.1420483589172,0.037135325,3.2477856,21250000,-0.0017486645,0.003410597,0.9583679996430874,212500,55992,0.029620001,12.209455408814865,245.13,0.04900927
851,710.926689863205,0.06490679,3.2408962,21275000,-0.0015598641,0.003756031,0.944064948707819,212750,56366,0.037556,12.064917401221004,247.73,0.048254706
852,711.6990172863007,0.04307931,3.2324078,21300000,-0.0015728783,0.004451589,0.9634268097579479,213000,56320,0.048435997,11.823109277567033,245.05,0.047380216
853,712.4729659557343,0.15663384,3.230124,21325000,-0.000388398,0.0033175838,0.8629609644412994,213250,51860,0.034528002,11.663962911865783,231.92,0.047171485
854,713.2876279354095,0.06355225,3.227499,21350000,-0.0011587308,0.0038852938,0.9221247956156731,213500,56141,0.042179998,12.640983218873243,245.16,0.05077569
855,714.0840651988983,0.072201595,3.224937,21375000,-0.0015838534,0.0032559857,0.910403847694397,213750,51530,0.031280003,12.221110597891377,249.08,0.04860377
856,714.9066207408905,0.11625681,3.2241092,21400000,-0.0011603232,0.0035503483,0.886811301112175,214000,48066,0.035616,12.25693552522876,241.0,0.049207266
857,715.7543182373047,0.12222779,3.2236881,21425000,-0.0015191181,0.0047341147,0.8881871476769447,214250,54696,0.05258,12.029610144853123,235.8,0.04916649
858,716.546323299408,0.08099515,3.22323,21450000,-0.001931167,0.0059018712,0.9189541190862656,214500,49654,0.071728,12.056915608747333,242.97,0.048595075
859,717.3755638599396,0.19365579,3.2207484,21475000,-0.00038011128,0.0036512844,0.8683729320764542,214750,48888,0.035624,10.928830458324883,222.83,0.04528684
860,718.2195427417755,0.11485229,3.2215183,21500000,-0.0020067487,0.004566961,0.8835290819406509,215000,55715,0.052484,12.016037807554858,241.01,0.048216622
861,719.0159823894501,0.22871342,3.2214599,21525000,-0.0022578384,0.0034282778,0.8240593373775482,215250,54883,0.038212,11.49377826472894,229.24,0.046713814
862,719.8166046142578,0.22505203,3.2231343,21550000,-0.0014363999,0.0032061033,0.8633124083280563,215500,51530,0.035416,10.942184874664422,225.38,0.044768672
863,720.628319978714,0.091001935,3.2223473,21575000,-0.0018432507,0.0031415957,0.9052062407135963,215750,44557,0.030523997,11.894413481304282,243.26,0.04762553
864,721.5114362239838,0.24719128,3.2177932,21600000,-0.001337456,0.005818825,0.8331844359636307,216000,54910,0.073564,12.119950860714162,236.77,0.048314758
865,722.2976310253143,0.08250505,3.2179656,21625000,-0.0021927678,0.0045276843,0.9328322932124138,216250,56141,0.05076,12.565271297724484,246.91,0.04996521
866,723.078850030899,0.12824947,3.2180252,21650000,-0.0017257992,0.0048936745,0.9185311123728752,216500,56115,0.057484,12.579204813006037,238.96,0.04992508
867,723.8544545173645,0.11955094,3.2176068,21675000,-0.002240527,0.0048655844,0.9020265862345695,216750,53977,0.057008,11.896023236481305,237.97,0.048160087
868,724.6552066802979,0.08474455,3.2117095,21700000,-0.0016710644,0.004169628,0.933009572327137,217000,50600,0.045768,12.400743318434651,241.16,0.049597047
869,725.4836897850037,0.02396565,3.203975,21725000,-0.0013340925,0.006045374,0.9708838257938623,217250,56158,0.075808,12.43394654584554,250.0,0.049735792
870,726.2653641700745,0.13312384,3.1998246,21750000,-0.0011223592,0.004229834,0.8729197382926941,217500,56437,0.048548,11.922169405863078,237.98,0.048549198
871,727.0670924186707,0.056174546,3.1978261,21775000,-0.00205888,0.004352278,0.9453267231583595,217750,53808,0.047472,12.23492036574229,245.73,0.049005296
872,727.8718001842499,0.09591316,3.1942995,21800000,-0.0018677305,0.00473114,0.8763686791062355,218000,54752,0.054171998,12.145441473195934,246.81,0.04835226
873,728.6676235198975,0.046059404,3.1893554,21825000,-0.0020150405,0.004528105,0.9496545195579529,218250,55342,0.050856,12.06130722965485,247.73,0.048287105
874,729.4499969482422,0.024509704,3.1842978,21850000,-0.0018917536,0.0041279085,0.968807939440012,218500,34844,0.042788003,12.301708826774611,250.0,0.04920683
875,730.5063121318817,0.0672933,3.1758838,21875000,-0.0020487146,0.0065525174,0.9225150421261787,218750,50282,0.083996005,12.364715644365152,249.31,0.04912979
876,731.3319926261902,0.120859385,3.17084,21900000,-0.00086230674,0.005047231,0.851307824254036,219000,55381,0.05996,12.552942800122178,248.26,0.049701598
877,732.1172218322754,0.16930453,3.1708891,21925000,-0.0024087257,0.006809687,0.8004100471735001,219250,56030,0.08671601,12.009814979974836,244.04,0.047400262
878,732.8978559970856,0.098647565,3.1700563,21950000,-0.0016041638,0.003712894,0.836542397737503,219500,55779,0.038212,13.158241043247871,247.3,0.05227308
879,733.6780996322632,0.10457899,3.166677,21975000,-0.0011846481,0.0038817613,0.8519977927207947,219750,53914,0.040052,12.299694898257913,248.53,0.048574068
