fps,ep_len_mean,total_timesteps,policy_entropy,true_reward,serial_timesteps,approxkl,clipfrac,explained_variance,value_loss,policy_loss,time_elapsed,n_updates,ep_reward_mean
55888,250.0,16425000,-0.15031762,0.18583348,164250,0.023008589,0.25041202,0.835488885641098,0.0075716795,0.0049600783,525.9702520370483,657,46.45837221890688
56375,247.2,16450000,-0.15497005,0.18522711,164500,0.040277477,0.355188,0.7137950956821442,0.09771146,0.0023633302,526.8228814601898,658,45.869546843841675
54882,250.0,16475000,-0.15565485,0.18550725,164750,0.029701874,0.334624,0.8720716387033463,0.008665995,0.011646003,527.6895229816437,659,46.37681550338864
59760,248.34,16500000,-0.15492244,0.1857041,165000,0.027137673,0.315324,0.4991864562034607,0.066214755,0.0004890395,528.5380575656891,660,46.14668380178511
61320,249.26,16525000,-0.15169862,0.18552408,165250,0.02077141,0.21632,0.8740990608930588,0.033392765,-0.0023957072,529.3424625396729,661,46.29489641517401
60311,248.18,16550000,-0.14924885,0.1857052,165500,0.027308542,0.28918403,0.5447311103343964,0.06732449,0.0015151167,530.1270172595978,662,46.127628826871515
58491,247.63,16575000,-0.14686444,0.18558617,165750,0.013789925,0.17255199,0.6849738657474518,0.054586243,0.0016775274,530.9441256523132,663,45.99617377854884
61691,249.36,16600000,-0.14600284,0.18564932,166000,0.009635597,0.130012,0.456521213054657,0.08399672,-0.0028065436,531.7567045688629,664,46.32086118191481
61018,250.0,16625000,-0.14598309,0.18579938,166250,0.020252462,0.25678402,0.8527896553277969,0.0086208945,0.0051725814,532.543625831604,665,46.44984249599278
61629,250.0,16650000,-0.14839889,0.18578188,166500,0.014833115,0.19641998,0.8704860955476761,0.007458792,0.0011128505,533.3380444049835,666,46.44546650007367
61069,248.35,16675000,-0.15009569,0.18555349,166750,0.013442801,0.189636,0.46534252166748047,0.075788856,-0.00092237705,534.1278405189514,667,46.10988844834268
61206,250.0,16700000,-0.15015143,0.18572152,167000,0.021226797,0.25471598,0.8525925129652023,0.015853362,0.0068309745,534.9231960773468,668,46.43038086354733
61116,248.0,16725000,-0.15107556,0.18556587,167250,0.033972457,0.35018402,0.5830276310443878,0.06932711,0.0030752674,535.7117416858673,669,46.05117441892624
60415,250.0,16750000,-0.15150632,0.1858064,167500,0.0069280425,0.0894,0.8326206356287003,0.010759932,-0.0029051132,536.506676197052,670,46.451595489531755
60912,247.64,16775000,-0.15218379,0.18539906,167750,0.018809225,0.218352,0.6133362352848053,0.066907145,-0.00015369784,537.2929282188416,671,45.94855151221156
61901,250.0,16800000,-0.15298788,0.18537605,168000,0.016908385,0.20243199,0.8869196698069572,0.023517687,0.0027292992,538.0873613357544,672,46.34401314385235
60848,248.08,16825000,-0.15550902,0.18513815,168250,0.016533574,0.208372,0.5370723307132721,0.065297864,0.00023271881,538.8798222541809,673,45.959862856715915
63278,248.77,16850000,-0.15655468,0.18544254,168500,0.013263303,0.186236,0.5494978725910187,0.07228021,-0.0015831997,539.6742708683014,674,46.162037131488326
62666,248.34,16875000,-0.1554331,0.18538101,168750,0.016071893,0.21402797,0.5744205415248871,0.06312292,-0.00041894196,540.453494310379,675,46.067946585267784
61161,247.78,16900000,-0.15369104,0.18521877,169000,0.010771679,0.15006001,0.3201231360435486,0.14938724,-0.001761874,541.2309374809265,676,45.952936768382784
61258,248.4,16925000,-0.15197423,0.18550603,169250,0.009925912,0.136668,0.5755256712436676,0.06508426,-0.0012524852,542.0233294963837,677,46.10611377611756
62093,250.0,16950000,-0.15447944,0.18568873,169500,0.010322368,0.145484,0.7953033447265625,0.012786051,0.002082367,542.8253974914551,678,46.422182788699864
62184,250.0,16975000,-0.16031918,0.18542983,169750,0.015496133,0.21102402,0.8577636927366257,0.010626778,0.0026110967,543.6114122867584,679,46.35745648607612
60994,250.0,17000000,-0.16564803,0.18550123,170000,0.010569515,0.147036,0.8531970977783203,0.010636969,-0.0012591451,544.3981592655182,680,46.37531002178788
60704,245.7,17025000,-0.1703645,0.18510045,170250,0.022867566,0.279124,0.779313325881958,0.0785949,0.0018508174,545.2113921642303,681,45.57696268722415
60415,250.0,17050000,-0.17237097,0.18536213,170500,0.010080237,0.13992001,0.8783398494124413,0.008237506,-0.00089489686,546.0167915821075,682,46.34053406603634
60736,250.0,17075000,-0.17502642,0.18537055,170750,0.020669108,0.241496,0.8518443703651428,0.008644127,0.004838401,546.8079962730408,683,46.34263569384813
62294,250.0,17100000,-0.17637819,0.18513007,171000,0.01118766,0.1503,0.8505542427301407,0.0073881345,-0.0011151091,547.6109907627106,684,46.2825209531188
58054,250.0,17125000,-0.1795598,0.18502107,171250,0.012369613,0.161796,0.8548034727573395,0.0067948326,-0.0005834807,548.4066476821899,685,46.25526960648596
62345,250.0,17150000,-0.18386886,0.1852738,171500,0.019120362,0.246824,0.8771426305174828,0.0067919777,0.0041350657,549.2162504196167,686,46.31845026105643
62569,250.0,17175000,-0.18916678,0.18510924,171750,0.009011129,0.113464,0.8834507316350937,0.006651778,-0.0026006093,550.0014412403107,687,46.2773076146096
62005,250.0,17200000,-0.19773723,0.18532626,172000,0.008105084,0.107408,0.8810503110289574,0.0069917515,-0.003192577,550.7794332504272,688,46.33157006934285
62188,250.0,17225000,-0.20252545,0.18539841,172250,0.011987524,0.16145599,0.8741352260112762,0.0064857965,-0.00084365456,551.5736639499664,689,46.34960370622575
62140,249.36,17250000,-0.20572157,0.18520397,172500,0.016029596,0.21168001,0.3804801106452942,0.079295926,-0.001858101,552.3569278717041,690,46.21016573488712
62144,250.0,17275000,-0.20775118,0.18541713,172750,0.011085502,0.15079199,0.8663056790828705,0.007523182,-0.001646419,553.1337831020355,691,46.354281932860616
63430,250.0,17300000,-0.21133637,0.1854399,173000,0.019963896,0.23143601,0.8586256504058838,0.008323336,0.0040105903,553.9284508228302,692,46.359974427372215
59284,250.0,17325000,-0.2141451,0.18520309,173250,0.014826572,0.190568,0.8796955794095993,0.006972561,0.002528741,554.7173218727112,693,46.30077292524278
61076,250.0,17350000,-0.217032,0.18511692,173500,0.017580526,0.21544799,0.8578269332647324,0.0073487526,0.0027669014,555.530492067337,694,46.27922420687973
60732,250.0,17375000,-0.21936448,0.1852432,173750,0.014706117,0.19759598,0.8836317583918571,0.005990862,0.0026011693,556.3217208385468,695,46.3107982172817
61357,250.0,17400000,-0.22323318,0.18519893,174000,0.012470385,0.17076801,0.9053383469581604,0.006975493,0.0007582223,557.1107168197632,696,46.29972657173872
61904,250.0,17425000,-0.22679587,0.18563129,174250,0.05162824,0.34306002,0.9024582356214523,0.0077800364,0.013300195,557.8987753391266,697,46.40782301828265
60229,250.0,17450000,-0.22891188,0.18539922,174500,0.032687444,0.34942403,0.8581682741641998,0.0066805743,0.012131823,558.6887125968933,698,46.349803069159385
62527,250.0,17475000,-0.23019235,0.18543781,174750,0.041055717,0.368504,0.8775591850280762,0.006145601,0.014890283,559.4943797588348,699,46.35945230707526
60746,250.0,17500000,-0.23185699,0.18573406,175000,0.012893876,0.172036,0.8831626176834106,0.0058751972,0.00050568505,560.2769391536713,700,46.433515726029874
62925,250.0,17525000,-0.23483849,0.18577448,175250,0.026572946,0.285812,0.8726925253868103,0.0060544675,0.0067249076,561.0729243755341,701,46.44362030535936
59559,250.0,17550000,-0.23585029,0.1856849,175500,0.019674739,0.24719198,0.8809517845511436,0.006496419,0.0028676805,561.8412947654724,702,46.4212285913527
62758,250.0,17575000,-0.2357204,0.1858648,175750,0.016087715,0.20567998,0.8945341035723686,0.007060986,0.00367116,562.6357619762421,703,46.466204114854335
61520,250.0,17600000,-0.23760703,0.1856528,176000,0.015039052,0.189676,0.8897635340690613,0.010109634,0.0013172962,563.4131789207458,704,46.413202644512054
60483,247.64,17625000,-0.24212992,0.18537088,176250,0.016340334,0.20496798,0.7809967547655106,0.0431041,7.52348e-05,564.1923718452454,705,45.94321872718632
60657,248.1,17650000,-0.2449142,0.18537802,176500,0.009434374,0.129064,0.5001256465911865,0.06905011,-0.0016079632,564.9926562309265,706,46.025264953821896
60460,247.91,17675000,-0.24375787,0.1850347,176750,0.007951198,0.106676,0.588931679725647,0.0602535,-0.0013291396,565.7753260135651,707,45.905521306842566
57431,246.63,17700000,-0.24069051,0.18478553,177000,0.016492268,0.20672002,0.2802621126174927,0.2091651,-0.0018702854,566.5761075019836,708,45.67075447633862
61222,250.0,17725000,-0.23752698,0.18523453,177250,0.013298372,0.172724,0.8640353977680206,0.009255626,-0.00011472255,567.4062831401825,709,46.30863451063633
60429,247.99,17750000,-0.23895593,0.18569115,177500,0.0111559145,0.15625201,0.5876992344856262,0.06351051,-0.0018109921,568.208892583847,710,46.08415361568332
61851,250.0,17775000,-0.2414414,0.18592851,177750,0.0110830385,0.152876,0.8354222178459167,0.011505,-0.0011339583,569.0251708030701,711,46.4821292412281
61896,250.0,17800000,-0.244804,0.1859863,178000,0.020849131,0.26062799,0.857675775885582,0.011094534,0.0040970594,569.8055305480957,712,46.49657611519098
62093,250.0,17825000,-0.24728982,0.18559596,178250,0.014754419,0.198072,0.8245932906866074,0.008679281,0.0025100757,570.5951821804047,713,46.39899009399116
62627,248.38,17850000,-0.2495979,0.18542883,178500,0.013363806,0.182472,0.4803246855735779,0.07066633,-0.00096304796,571.3810038566589,714,46.08409291245043
60071,250.0,17875000,-0.2501201,0.18548892,178750,0.007381263,0.097912,0.8328661620616913,0.009812812,-0.0023000955,572.1630833148956,715,46.372231617122885
60945,247.14,17900000,-0.25193167,0.18513007,179000,0.0138180135,0.190136,0.3867990970611572,0.13766465,-0.0016076975,572.9661674499512,716,45.814299638867375
58080,250.0,17925000,-0.2541966,0.1854019,179250,0.012924893,0.16985199,0.8300260901451111,0.008546717,0.0022509752,573.7782325744629,717,46.35047483444214
57986,249.25,17950000,-0.25651863,0.18535936,179500,0.01875991,0.213348,0.8477444797754288,0.036328472,-0.0011502492,574.6013095378876,718,46.25260153412819
62083,250.0,17975000,-0.25769022,0.1857823,179750,0.024670852,0.294088,0.8465608954429626,0.008870579,0.007944033,575.4190492630005,719,46.44557844012976
61054,248.44,18000000,-0.25622034,0.18522069,180000,0.01755206,0.22169599,0.4599340558052063,0.071075924,-0.00043093244,576.2095136642456,720,46.04371321879327
60142,247.23,18025000,-0.2559151,0.18520324,180250,0.023014285,0.262396,0.3090507984161377,0.14956783,-0.0012568359,577.0177965164185,721,45.84641989640892
60855,250.0,18050000,-0.25753084,0.18571734,180500,0.015673188,0.20557599,0.846792995929718,0.013189388,0.0017480729,577.825998544693,722,46.429332444593314
61229,250.0,18075000,-0.25980273,0.1858651,180750,0.007880982,0.10589601,0.8309806436300278,0.010783073,-0.0028795581,578.6258697509766,723,46.466276032477616
61436,250.0,18100000,-0.2628195,0.18588166,181000,0.015189009,0.20030001,0.8519672900438309,0.009840992,0.0018474534,579.4377524852753,724,46.47041372559965
61568,250.0,18125000,-0.26446813,0.18557549,181250,0.015379292,0.199512,0.8573493510484695,0.008275907,0.0018748697,580.2439041137695,725,46.39387142971158
60760,249.1,18150000,-0.26375702,0.18555541,181500,0.053277075,0.42217603,0.32364124059677124,0.08356176,0.0058932328,581.0336544513702,726,46.2498234090209
59865,246.72,18175000,-0.2615197,0.18553708,181750,0.016572049,0.20377202,0.3842220902442932,0.13821009,-0.0011804637,581.8691301345825,727,45.83609225973487
52402,250.0,18200000,-0.26061308,0.18586884,182000,0.019337304,0.22485201,0.8484124541282654,0.009667128,0.004270873,582.6722314357758,728,46.46721098572016
58013,250.0,18225000,-0.26117226,0.18595766,182250,0.018285666,0.23195998,0.8569837212562561,0.008067766,0.0035298378,583.5557968616486,729,46.489412101060154
62178,250.0,18250000,-0.26230773,0.1856659,182500,0.02074895,0.23552401,0.8915944173932076,0.007907514,0.0036466438,584.3758826255798,730,46.416473600566384
56692,250.0,18275000,-0.2643463,0.18597633,182750,0.028173381,0.31060404,0.8571614325046539,0.006324096,0.009392306,585.1652491092682,731,46.49408498086035
59754,250.0,18300000,-0.26795614,0.18601184,183000,0.014864164,0.17360398,0.8632029891014099,0.008075183,0.00026692724,586.0392651557922,732,46.50295812673867
56889,247.96,18325000,-0.27383134,0.185799,183250,0.018156622,0.22874,0.5760888159275055,0.060400426,-0.0013779312,586.867290019989,733,46.102982533276084
55929,250.0,18350000,-0.27700526,0.18603446,183500,0.016173096,0.211044,0.8623113334178925,0.0073571578,0.0029794609,587.7071075439453,734,46.50861238509417
53274,249.41,18375000,-0.27984658,0.18586494,183750,0.014141059,0.19092,0.35589301586151123,0.078973755,-0.0021315368,588.5818486213684,735,46.38364469110966
61405,250.0,18400000,-0.28271228,0.18579811,184000,0.01435263,0.19418,0.8510827571153641,0.007993274,0.0017531794,589.4343616962433,736,46.449527346789836
60626,250.0,18425000,-0.28553927,0.18599562,184250,0.017928876,0.21731201,0.8650365322828293,0.007075177,0.0044063316,590.2210340499878,737,46.498901788964865
58112,250.0,18450000,-0.28835878,0.18591473,184500,0.027940657,0.302696,0.8626940250396729,0.0084659895,0.010485295,591.0501220226288,738,46.47867955312133
60483,250.0,18475000,-0.2906586,0.1860569,184750,0.019053087,0.23643999,0.888665147125721,0.009252168,0.0035190978,591.881677865982,739,46.51422553159296
60986,248.34,18500000,-0.29372808,0.1860728,185000,0.007944498,0.10569999,0.5108984410762787,0.06644679,-0.002392607,592.7134671211243,740,46.241154256090525
59735,250.0,18525000,-0.29794028,0.18615891,185250,0.007693904,0.101059996,0.7508274912834167,0.0122506125,-0.0011272057,593.4955706596375,741,46.53972368836403
60043,248.36,18550000,-0.30219457,0.18589874,185500,0.013514476,0.18024799,0.4155224561691284,0.07412131,0.0012234915,594.3233773708344,742,46.20330752417445
61915,250.0,18575000,-0.30576453,0.18622781,185750,0.008915794,0.120092,0.8253148049116135,0.009876694,-0.0010421944,595.1251666545868,743,46.55695770397782
58326,250.0,18600000,-0.3082667,0.1860046,186000,0.0091215335,0.124652006,0.8378971666097641,0.012258941,-0.0012284366,595.9203503131866,744,46.501144409701226
57584,250.0,18625000,-0.31290543,0.18611695,186250,0.01370762,0.187428,0.855323076248169,0.012352629,0.0021539645,596.749683380127,745,46.529238500520584
55076,250.0,18650000,-0.31741375,0.1862509,186500,0.008525865,0.107556,0.8715759217739105,0.009797735,-0.0020381687,597.6074194908142,746,46.56272232733667
60940,250.0,18675000,-0.31906855,0.18607771,186750,0.010949296,0.145324,0.8671341389417648,0.014929578,-0.00056253036,598.4567458629608,747,46.51942512854934
59387,250.0,18700000,-0.32025427,0.18613115,187000,0.025999293,0.287812,0.8824535012245178,0.008154981,0.007883088,599.2921991348267,748,46.532788459807634
60262,250.0,18725000,-0.32231253,0.1863399,187250,0.03588032,0.321484,0.8654823005199432,0.006611382,0.011784505,600.1003410816193,749,46.584976266771555
60844,250.0,18750000,-0.3239333,0.18609026,187500,0.019095477,0.23976,0.8678516298532486,0.008838404,0.0047957953,600.9353129863739,750,46.5225626154989
61497,250.0,18775000,-0.32663196,0.1863427,187750,0.028544134,0.284652,0.814432218670845,0.0076659895,0.013374804,601.7245326042175,751,46.58567568093538
58578,247.29,18800000,-0.32966214,0.18571629,188000,0.010255455,0.142132,0.30541276931762695,0.14523485,-0.0025972903,602.5127902030945,752,45.98809317752719
55802,250.0,18825000,-0.33275634,0.18603587,188250,0.014362362,0.183568,0.81943079829216,0.0090027,0.0031386432,603.3589029312134,753,46.50897180423141
62476,249.36,18850000,-0.33340228,0.18597917,188500,0.02109171,0.213352,0.8496544659137726,0.037735276,-0.000477245,604.2027246952057,754,46.42781620666385
56838,250.0,18875000,-0.33271784,0.18612026,188750,0.014280438,0.175008,0.8734458088874817,0.0061006076,-0.00030879406,604.9917895793915,755,46.53006066419184
59598,250.0,18900000,-0.33575958,0.18612783,189000,0.010278052,0.13820401,0.8592495769262314,0.006169739,-0.0017519556,605.8463361263275,756,46.53195930831134
61192,250.0,18925000,-0.3423558,0.18562277,189250,0.018391144,0.2016,0.8740837574005127,0.0066566346,0.0021555363,606.6477496623993,757,46.40569206111133
59823,250.0,18950000,-0.3463242,0.18582006,189500,0.054425806,0.406636,0.893890269100666,0.006778711,0.019021442,607.4338581562042,758,46.455010268762706
59484,249.06,18975000,-0.34768054,0.18593508,189750,0.043827288,0.376244,0.3734917640686035,0.082240626,0.0026253916,608.2339081764221,759,46.338258165940644
60053,250.0,19000000,-0.34919006,0.18567787,190000,0.013389607,0.18547201,0.8635691702365875,0.0070491666,0.000808395,609.0565948486328,760,46.41946465462446
59230,248.38,19025000,-0.3541503,0.18606514,190250,0.012550348,0.173228,0.3792833089828491,0.07297269,-0.0015924884,609.8855700492859,761,46.24335798606276
61338,250.0,19050000,-0.35974962,0.18587035,190500,0.009875474,0.12954399,0.8496878892183304,0.006956688,-0.0019586596,610.6852536201477,762,46.467583665400745
53376,250.0,19075000,-0.36245814,0.18612094,190750,0.018472668,0.231424,0.8569950759410858,0.006706397,0.004674893,611.4730961322784,763,46.530236671715976
59463,250.0,19100000,-0.3637855,0.18591037,191000,0.016944492,0.199016,0.8634369373321533,0.006281753,0.003016326,612.3770883083344,764,46.47759215041995
54238,250.0,19125000,-0.36734304,0.18599108,191250,0.014541402,0.185648,0.8330519199371338,0.009027586,-0.00014034039,613.205979347229,765,46.49777078047395
62608,250.0,19150000,-0.3721367,0.18609545,191500,0.015621727,0.20431598,0.8382144272327423,0.012172992,0.0036595496,614.0741770267487,766,46.523864175602796
60572,250.0,19175000,-0.37470925,0.18630017,191750,0.020051727,0.243256,0.872659370303154,0.0154660735,0.0038991547,614.8762390613556,767,46.575040245205166
58605,250.0,19200000,-0.37593165,0.18631908,192000,0.012148045,0.160332,0.7840133905410767,0.007069985,0.0029714038,615.6838185787201,768,46.579764325320724
62856,250.0,19225000,-0.37657258,0.18639365,192250,0.019312177,0.22348401,0.8368424475193024,0.010857908,0.006744274,616.4928741455078,769,46.59841807626188
62622,250.0,19250000,-0.37713268,0.18634485,192500,0.018014606,0.22826,0.8670360594987869,0.005961695,0.0050510895,617.2650804519653,770,46.58620815992355
62340,250.0,19275000,-0.3780491,0.18616402,192750,0.039664995,0.37449998,0.8689507991075516,0.0072967433,0.0145442085,618.0358028411865,771,46.541009503901
62386,250.0,19300000,-0.37749493,0.18637101,193000,0.03844263,0.33190805,0.8626081496477127,0.0084441425,0.014220802,618.8277564048767,772,46.592754004970196
61754,250.0,19325000,-0.37690082,0.18619832,193250,0.04372366,0.40176803,0.8777783587574959,0.006943992,0.016795736,619.6022555828094,773,46.54957635760307
62331,250.0,19350000,-0.3765758,0.18638475,193500,0.038780298,0.35657603,0.8706252127885818,0.0066961027,0.015433237,620.384129524231,774,46.596186600402
63291,248.33,19375000,-0.3743946,0.18620639,193750,0.028753776,0.31448,0.40944546461105347,0.07480894,0.0022145906,621.1617238521576,775,46.27243941180408
59836,250.0,19400000,-0.37171656,0.18632556,194000,0.039013267,0.31846005,0.8640037178993225,0.0070265173,0.013125886,621.9596161842346,776,46.581389857158065
55918,250.0,19425000,-0.37077004,0.186257,194250,0.031908356,0.329504,0.8714108914136887,0.0063823923,0.011618942,622.7688291072845,777,46.56425138726831
59659,250.0,19450000,-0.3720552,0.18629935,194500,0.013045105,0.179892,0.8773354217410088,0.005821706,-0.0007165278,623.5934638977051,778,46.57483826391399
62167,250.0,19475000,-0.37440157,0.1864974,194750,0.01357398,0.182336,0.8771751821041107,0.0056321495,0.0004013842,624.42467045784,779,46.62434712193906
61302,250.0,19500000,-0.37513748,0.18646988,195000,0.010649995,0.144996,0.8798260912299156,0.006073742,-0.0009199621,625.2035441398621,780,46.61747037887573
62881,250.0,19525000,-0.37838235,0.18631113,195250,0.012591697,0.163636,0.8904761224985123,0.008851508,-0.00015448598,625.9983520507812,781,46.57778472952545
61367,248.35,19550000,-0.38310665,0.18608835,195500,0.010708464,0.148828,0.34680116176605225,0.08051214,-0.0022824486,626.7717432975769,782,46.24789654165507
60491,248.73,19575000,-0.38501945,0.18611223,195750,0.01819728,0.239976,0.4073249101638794,0.072902456,-0.00033481524,627.5499532222748,783,46.32098433017731
53652,248.59,19600000,-0.3845682,0.18635298,196000,0.02128418,0.253952,0.4496511220932007,0.06724044,-0.00069678004,628.3486638069153,784,46.356152423471215
60044,248.37,19625000,-0.38660455,0.18614165,196250,0.03191203,0.345168,0.43944835662841797,0.07126159,0.0027857618,629.2495687007904,785,46.26173046641052
61817,250.0,19650000,-0.3881317,0.18636738,196500,0.012242936,0.17074001,0.8505619168281555,0.010311801,-1.6419672e-05,630.0714647769928,786,46.59184212595224
59204,250.0,19675000,-0.39182675,0.18654065,196750,0.01730438,0.22244401,0.8344813585281372,0.020779591,0.0021124652,630.887993812561,787,46.63516188323498
59507,250.0,19700000,-0.39393172,0.18646058,197000,0.016741045,0.200048,0.8369419872760773,0.008705235,0.00310112,631.7236499786377,788,46.61514777436852
63019,247.66,19725000,-0.3952585,0.18643315,197250,0.013647732,0.18142799,0.5512175261974335,0.06166622,-0.0007393942,632.5341651439667,789,46.20727506905794
57464,250.0,19750000,-0.39555565,0.1862727,197500,0.008412813,0.11257599,0.8436543345451355,0.008587984,-0.0024389408,633.3219187259674,790,46.5681757427752
61078,250.0,19775000,-0.3999506,0.18623312,197750,0.020641673,0.25785598,0.8625489324331284,0.013943709,0.004794874,634.197357416153,791,46.55828037507832
62257,250.0,19800000,-0.40606612,0.18633802,198000,0.012215043,0.167936,0.8590346276760101,0.0065466864,-0.0012668868,634.9994115829468,792,46.58450769841671
60544,250.0,19825000,-0.41148844,0.18634506,198250,0.010897815,0.148492,0.8668473958969116,0.007092855,-0.00055520853,635.808128118515,793,46.58626889809966
62133,248.05,19850000,-0.4138743,0.18619464,198500,0.014546139,0.192812,0.453651487827301,0.06912703,-0.001785151,636.5921812057495,794,46.21840519353747
62495,247.85,19875000,-0.41342267,0.18611148,198750,0.014913864,0.18787599,0.5748323500156403,0.061953317,-0.0022887203,637.3683032989502,795,46.1603742107749
62455,250.0,19900000,-0.41326064,0.18592605,199000,0.017887179,0.232712,0.8585608154535294,0.009490719,0.0033458404,638.1485867500305,796,46.48151210896671
61839,248.08,19925000,-0.4140224,0.18600117,199250,0.01240023,0.16515201,0.4720938801765442,0.07250013,-0.0014029389,638.9292571544647,797,46.17250576645136
59293,248.35,19950000,-0.41454682,0.18598035,199500,0.013666485,0.18262,0.4376375675201416,0.07749126,-0.0018065858,639.7150168418884,798,46.2182930418849
60681,250.0,19975000,-0.4174769,0.18598908,199750,0.016155545,0.22075999,0.7909076064825058,0.016667511,0.0056085503,640.5191378593445,799,46.497268729433415
60443,248.44,20000000,-0.42017922,0.1861673,200000,0.007396224,0.095292,0.5199261903762817,0.06482068,-0.0022190942,641.3184587955475,800,46.2814857698977
62047,248.75,20025000,-0.4230914,0.18593569,200250,0.009922,0.137964,0.4294998049736023,0.07857359,-0.0012454878,642.1336281299591,801,46.28089277639985
62364,250.0,20050000,-0.42418265,0.18652311,200500,0.015074551,0.199952,0.7675840854644775,0.009034726,0.006565069,642.9055161476135,802,46.6307775144279
63063,248.04,20075000,-0.4254871,0.18627885,200750,0.010767849,0.14641598,0.507222056388855,0.068758234,-0.0011084728,643.6858665943146,803,46.234907826334236
63615,250.0,20100000,-0.4271385,0.1861834,201000,0.010920448,0.14294401,0.7278745472431183,0.018033167,-0.00030092985,644.4600744247437,804,46.54585239887238
60774,250.0,20125000,-0.43103704,0.1862627,201250,0.008161242,0.10775201,0.8312981426715851,0.009864351,-0.0021940067,645.2336547374725,805,46.56567496433854
59595,250.0,20150000,-0.43416828,0.18636128,201500,0.010216521,0.137964,0.8549943417310715,0.012314128,-0.0009974383,646.0393621921539,806,46.59032260581851
55597,250.0,20175000,-0.43569583,0.18624517,201750,0.0075915484,0.09931599,0.8531659245491028,0.016582984,-0.0010259215,646.8537504673004,807,46.56129620730877
58118,250.0,20200000,-0.43813103,0.18646091,202000,0.010688732,0.142728,0.6997764706611633,0.012809399,0.0028361075,647.7172877788544,808,46.615231630951165
61566,250.0,20225000,-0.44134516,0.18622988,202250,0.011451071,0.158348,0.8237080574035645,0.025610676,0.0006661844,648.5222265720367,809,46.557471024692056
60670,250.0,20250000,-0.44577894,0.18643788,202500,0.012356124,0.16391599,0.8589182794094086,0.009470157,0.0009267636,649.3225691318512,810,46.60946359217167
60595,250.0,20275000,-0.45008832,0.18619722,202750,0.009723024,0.13229999,0.7956115305423737,0.007481204,0.0021093755,650.145669221878,811,46.54930443391204
61065,250.0,20300000,-0.45312372,0.18644492,203000,0.013533285,0.18795201,0.8569373786449432,0.008151213,-9.3240036e-05,650.9365284442902,812,46.61122759819031
62147,250.0,20325000,-0.45647496,0.18635969,203250,0.020579208,0.251024,0.8468942493200302,0.008170122,0.0049733953,651.7281219959259,813,46.58992299757898
62123,250.0,20350000,-0.45986658,0.18647803,203500,0.0116995415,0.16003999,0.8649718910455704,0.0073161894,-0.00017589878,652.5107817649841,814,46.619509813040494
61866,250.0,20375000,-0.46365705,0.18655136,203750,0.014719555,0.189908,0.8503644913434982,0.009380488,0.002693051,653.2903518676758,815,46.63784540623426
60400,250.0,20400000,-0.46755856,0.18657295,204000,0.015802424,0.21308398,0.8298706263303757,0.006313967,0.0039025228,654.0710608959198,816,46.6432390473783
61620,250.0,20425000,-0.47186694,0.18638588,204250,0.008850175,0.119532004,0.8599645495414734,0.009497898,-0.0017251924,654.8634185791016,817,46.59647187337279
60648,249.35,20450000,-0.47547174,0.18630093,204500,0.0140579045,0.19122401,0.3000279664993286,0.080840684,-0.0016880438,655.642900466919,818,46.48205963842571
63012,250.0,20475000,-0.47454077,0.18637994,204750,0.025335908,0.25572002,0.761786162853241,0.011950801,0.014597123,656.4299941062927,819,46.59498765401542
61927,250.0,20500000,-0.4744187,0.18647468,205000,0.0060994653,0.0754,0.6199300289154053,0.016492447,-0.0003896603,657.2086517810822,820,46.61866939000785
60381,250.0,20525000,-0.4752658,0.18640204,205250,0.010879858,0.145444,0.7127256989479065,0.011609855,0.0024063655,658.0004034042358,821,46.60051059044898
62335,250.0,20550000,-0.47555026,0.18626805,205500,0.012377319,0.170812,0.6452256739139557,0.014801201,0.005694923,658.786013841629,822,46.56700778648257
61505,248.33,20575000,-0.4771511,0.18611568,205750,0.008454116,0.114503995,0.41127920150756836,0.07576851,-0.0019222135,659.5661144256592,823,46.24924687549472
61875,250.0,20600000,-0.47652736,0.18630669,206000,0.016122598,0.211484,0.7846014648675919,0.011891151,0.0056133666,660.3458936214447,824,46.576666645556685
62596,250.0,20625000,-0.47491223,0.18635625,206250,0.01464879,0.19720401,0.8389310091733932,0.010877041,0.0029542446,661.1313416957855,825,46.58906151935458
59966,250.0,20650000,-0.4741648,0.1863817,206500,0.016528796,0.20447998,0.8675295114517212,0.007584327,0.0032582674,661.9340744018555,826,46.595422423034904
60213,250.0,20675000,-0.47490487,0.186489,206750,0.009331529,0.127724,0.8717128336429596,0.006038549,-0.0020024064,662.7323145866394,827,46.62225441128015
60384,250.0,20700000,-0.47433692,0.18629555,207000,0.016041178,0.199932,0.8743315488100052,0.013148141,-0.0013840891,663.5262615680695,828,46.57388515204191
59206,250.0,20725000,-0.4713563,0.18638708,207250,0.015058266,0.19822802,0.8689504265785217,0.006461501,0.0006807454,664.334335565567,829,46.59676678791642
60497,250.0,20750000,-0.4714296,0.18641406,207500,0.018064087,0.21751198,0.8677832782268524,0.0059114797,0.0024016632,665.1469314098358,830,46.60351028561592
61828,250.0,20775000,-0.47426862,0.18653212,207750,0.0122426655,0.162212,0.8604449182748795,0.0058375965,-0.00016144435,665.9381866455078,831,46.633031391501426
61191,248.03,20800000,-0.47876963,0.18623611,208000,0.03859829,0.391748,0.4646398425102234,0.071159944,0.0039716642,666.7295196056366,832,46.22506266079843
