n_updates,serial_timesteps,fps,ep_reward_mean,policy_loss,total_timesteps,true_reward,policy_entropy,explained_variance,time_elapsed,clipfrac,ep_len_mean,value_loss,approxkl
174,43500,57732,2.771057363373054,-0.002031268,4350000,0.035783976,4.8421373,0.9682653918862343,154.91604042053223,0.022044,94.75,0.026073724,0.0027000739
175,43750,56831,3.0113602799171715,-0.0016053155,4375000,0.036144163,4.83973,0.9664777554571629,155.73090386390686,0.017763998,98.41,0.029438194,0.00233269
176,44000,56267,2.472394045270894,-0.0025587582,4400000,0.034652673,4.8364987,0.9734744038432837,156.55869007110596,0.029507998,88.8,0.024937479,0.003177079
177,44250,56419,2.0996011732309783,-0.0023002452,4425000,0.03438654,4.831197,0.964163277298212,157.38294076919556,0.021804,84.62,0.029585883,0.002518891
178,44500,55876,2.0914723415056504,-0.0023736022,4450000,0.035228707,4.8233953,0.9669287726283073,158.2216989994049,0.024292,84.11,0.029127132,0.0028082363
179,44750,55664,2.4878638033677998,-0.0026091347,4475000,0.038066015,4.8174844,0.9640202894806862,159.03936767578125,0.023976,90.72,0.031221624,0.0027395552
180,45000,55693,2.4310531534183246,-0.0018162044,4500000,0.036779664,4.812601,0.9683148562908173,159.89354610443115,0.01722,88.22,0.026155442,0.0024388165
181,45250,54191,2.3774599062673225,-0.002029778,4525000,0.038075462,4.8052673,0.9498657807707787,160.72722554206848,0.023124002,87.82,0.035586733,0.0026003472
182,45500,56269,2.4205037830918084,-0.0019160742,4550000,0.035694394,4.8030667,0.9671573527157307,161.59130215644836,0.030892,86.52,0.026452566,0.0031250373
183,45750,55626,2.2607629209241487,-0.0022055835,4575000,0.036953144,4.8027616,0.9474055171012878,162.4208562374115,0.037416,86.11,0.038732015,0.00382118
184,46000,55561,2.764269086532213,-0.0020419338,4600000,0.038180225,4.8026333,0.9632064178586006,163.29539465904236,0.024528,90.69,0.029591694,0.002877944
185,46250,56554,2.3241086114912743,-0.0024670812,4625000,0.033938043,4.799057,0.9645738787949085,164.13992762565613,0.033180002,92.84,0.031449623,0.0034479245
186,46500,56738,2.836543597063849,-0.001956997,4650000,0.037722018,4.7877088,0.9687101766467094,164.9803500175476,0.021456,91.57,0.027778918,0.0024227083
187,46750,56819,2.284453956103862,-0.0018880579,4675000,0.035926823,4.7801695,0.9684199020266533,165.79877042770386,0.024844,79.73,0.027295839,0.0030113566
188,47000,57941,2.288429233835595,-0.0021590746,4700000,0.0375347,4.7729034,0.9672828987240791,166.61310625076294,0.028963998,87.25,0.027250934,0.0030813373
189,47250,58140,2.4414743610889014,-0.0016616501,4725000,0.036526527,4.7648935,0.9700616169720888,167.43276953697205,0.027579999,86.4,0.022216577,0.0033140846
190,47500,57171,2.40544384088902,-0.0020273342,4750000,0.0380082,4.755448,0.9593654274940491,168.29310727119446,0.030311998,82.03,0.031550143,0.0033957358
191,47750,47769,2.7149459874645983,-0.0017546627,4775000,0.038863152,4.7498565,0.9698756970465183,169.17951035499573,0.018236,90.85,0.027905192,0.0024520704
192,48000,56026,2.492172207466201,-0.0018233731,4800000,0.036753915,4.7457237,0.973140886053443,170.11253023147583,0.018212002,90.71,0.02493296,0.0024178186
193,48250,44967,2.751976789559849,-0.0022500763,4825000,0.038210426,4.736841,0.9752971529960632,170.98652577400208,0.032679997,91.16,0.020345818,0.0033511277
194,48500,56967,2.1717210712993436,-0.0018464702,4850000,0.03506017,4.7282867,0.9673908948898315,171.94300961494446,0.022448,82.08,0.029245565,0.0026200034
195,48750,50330,2.598352567829679,-0.0023116092,4875000,0.037523333,4.720401,0.9722731504589319,172.80810737609863,0.02298,94.61,0.021062328,0.0028123255
196,49000,58049,2.2522374279485486,-0.0016515295,4900000,0.037914976,4.7114344,0.9707836806774139,173.7198314666748,0.031460002,83.58,0.02322034,0.003396723
197,49250,57513,2.6024637419803276,-0.0027765192,4925000,0.037678327,4.705524,0.954145722091198,174.57040429115295,0.046536002,85.51,0.04070769,0.004312671
198,49500,57636,2.5087445643830506,-0.0019800025,4950000,0.037525285,4.7000785,0.9708981085568666,175.40372967720032,0.022484,90.13,0.023156647,0.0027584159
199,49750,56685,2.374036908906528,-0.002497914,4975000,0.038487438,4.6898546,0.9676161855459213,176.25406575202942,0.026304001,79.12,0.024804894,0.0030676257
200,50000,51773,2.3913687653163107,-0.001943442,5000000,0.03914996,4.681239,0.9619384370744228,177.10166358947754,0.022952,80.58,0.02909642,0.0027782985
201,50250,58042,2.578539387084461,-0.0023280003,5025000,0.03841641,4.6727104,0.9750905800610781,177.99636030197144,0.027652,91.74,0.020544842,0.0029078037
202,50500,58038,2.831533422214925,-0.0022725102,5050000,0.038693782,4.6687684,0.9624818973243237,178.84397554397583,0.025975998,94.82,0.025883656,0.0028937717
203,50750,56779,2.6103793207823767,-0.0024852927,5075000,0.03687983,4.665768,0.9627757854759693,179.66903948783875,0.040804002,92.1,0.026204297,0.0037157922
204,51000,55546,2.354606750173407,-0.0017317077,5100000,0.03567998,4.663636,0.9586233049631119,180.5122468471527,0.023388002,88.04,0.0326041,0.0028815991
205,51250,56724,2.3963957199355628,-0.0019330343,5125000,0.03830925,4.6604834,0.9732692670077085,181.3829472064972,0.021576,87.53,0.01945738,0.0028250844
206,51500,55951,2.6090534045514504,-0.0023904473,5150000,0.038071163,4.6543593,0.9720654133707285,182.28111624717712,0.032528,88.85,0.021071564,0.0035307086
207,51750,58818,2.4022163007692234,-0.0026852894,5175000,0.039130334,4.6479874,0.964757151901722,183.1099443435669,0.029244,84.63,0.026219647,0.003205554
208,52000,57648,2.8140519834248696,-0.00294302,5200000,0.038911127,4.642619,0.9654946997761726,183.92201042175293,0.04448,89.58,0.028743694,0.004251442
209,52250,55069,2.645229746755349,-0.002030029,5225000,0.039444726,4.6346197,0.973704244941473,184.78178906440735,0.022304002,91.09,0.021544391,0.0028353124
210,52500,51167,2.2860779426826228,-0.0028503763,5250000,0.039287236,4.6233096,0.9763888735324144,185.66856861114502,0.0332,84.94,0.01792552,0.0034613558
211,52750,58074,2.0938390168849583,-0.0020154924,5275000,0.03813669,4.6125946,0.9589455425739288,186.5637402534485,0.029008001,79.03,0.037096288,0.0032237016
212,53000,56796,2.5664357126188406,-0.0025692643,5300000,0.03983984,4.607762,0.9611047729849815,187.36713457107544,0.023524001,83.93,0.03238801,0.0026595718
213,53250,54420,2.6925089571963507,-0.0023290266,5325000,0.039346427,4.6094637,0.9581535048782825,188.18035697937012,0.027132,91.1,0.030932251,0.0030727466
214,53500,57493,2.4815386852376107,-0.0024154044,5350000,0.03869053,4.6142397,0.9509710446000099,189.03382229804993,0.028419998,87.38,0.037741236,0.0030876396
215,53750,57921,2.5897858444015514,-0.0017889779,5375000,0.038624156,4.6147585,0.9505661800503731,189.88590025901794,0.027868003,86.78,0.032534976,0.0030739063
216,54000,58427,2.30702693107658,-0.0029309508,5400000,0.037362132,4.613324,0.9504572041332722,190.70406293869019,0.03234,83.97,0.04270514,0.0034888287
217,54250,57077,2.4759893535108315,-0.0023747967,5425000,0.038335495,4.6100287,0.9653893448412418,191.51686191558838,0.022608,89.91,0.027284807,0.0027208212
218,54500,57390,2.4524206705094365,-0.002550684,5450000,0.03971097,4.6061535,0.9626376517117023,192.35817551612854,0.030228,87.24,0.031064743,0.0031285125
219,54750,56772,2.3625999624115868,-0.0032962798,5475000,0.037217308,4.6052294,0.947970025241375,193.2166781425476,0.05064,85.83,0.047169752,0.004417911
220,55000,58204,2.9003103299647592,-0.0021396454,5500000,0.039019715,4.604922,0.9569231532514095,194.05573225021362,0.026563998,95.48,0.03076585,0.0030794926
221,55250,56510,2.5907412018347533,-0.0018042127,5525000,0.03853661,4.602446,0.9597431980073452,194.87205266952515,0.040283997,86.44,0.031802703,0.0038527627
222,55500,40069,2.546239844210868,-0.0021566406,5550000,0.038921315,4.5991216,0.9667227827012539,195.8650803565979,0.025768,86.93,0.026489973,0.0027968604
223,55750,58208,2.9263531758049974,-0.0020743995,5575000,0.039294124,4.592345,0.9694541897624731,196.96975302696228,0.02104,91.25,0.024494704,0.0026466057
224,56000,55361,2.5875133598520916,-0.0025180543,5600000,0.03984615,4.582611,0.9703269172459841,197.7762041091919,0.023931999,82.51,0.023814315,0.0028360079
225,56250,58463,2.759748950482026,-0.002357452,5625000,0.038888343,4.576833,0.9564747288823128,198.63321042060852,0.021448001,88.97,0.03909567,0.002499076
226,56500,57981,2.3436142633852977,-0.00184604,5650000,0.03903579,4.5712595,0.9641933031380177,199.45561933517456,0.027791997,85.37,0.029264351,0.003094793
227,56750,58054,2.8655420545700236,-0.0020682034,5675000,0.039804336,4.565542,0.9586021639406681,200.28903460502625,0.0222,91.79,0.03093196,0.0027314653
228,57000,51867,3.2291535034216214,-0.0022315672,5700000,0.03857042,4.560959,0.9671846441924572,201.15219974517822,0.018840002,96.48,0.025865506,0.002414403
229,57250,56392,3.076847676042448,-0.0022983183,5725000,0.039494757,4.554328,0.9613737650215626,202.01473188400269,0.020008001,97.6,0.027013287,0.0024856902
230,57500,46487,2.394294492254048,-0.0024709832,5750000,0.037979897,4.5485673,0.9662543386220932,202.87194681167603,0.028212,87.11,0.029625285,0.003041994
231,57750,45929,2.618227391080436,-0.002518741,5775000,0.038779438,4.5436683,0.9730187635868788,203.98674273490906,0.030227998,91.4,0.02151728,0.003215832
232,58000,49641,2.622964987139494,-0.001761898,5800000,0.03863029,4.537328,0.9569484740495682,204.98754286766052,0.02096,87.13,0.035611093,0.0024423464
233,58250,44772,2.722352289171249,-0.0022007434,5825000,0.041303053,4.5366755,0.9752727914601564,205.89610743522644,0.029408002,87.05,0.019515017,0.0031854506
234,58500,46035,3.4895029813805536,-0.0021192194,5850000,0.04105598,4.534402,0.9720322284847498,207.00974678993225,0.023323998,101.94,0.023635544,0.0028320812
235,58750,48347,2.6539764907931205,-0.002358834,5875000,0.0388369,4.526105,0.9679234772920609,208.03533697128296,0.028944,89.27,0.026085004,0.0031695962
236,59000,57581,3.0726597877097084,-0.0021542546,5900000,0.03973774,4.5211573,0.9422505535185337,208.96962141990662,0.030928,90.74,0.048539337,0.0032193218
237,59250,57082,2.7743265640829486,-0.0025463025,5925000,0.038435157,4.5185113,0.9529464654624462,209.77793073654175,0.035716005,92.8,0.040709276,0.0036641832
238,59500,56009,2.872632445357208,-0.0020918457,5950000,0.038744345,4.5118365,0.9634693339467049,210.61248922348022,0.025264,92.31,0.03057993,0.0028863782
239,59750,54894,3.0207740139441284,-0.00214108,5975000,0.03865425,4.5046043,0.9617980122566223,211.47878003120422,0.02304,92.39,0.028547352,0.002823356
240,60000,56567,2.5461951404793943,-0.0018923186,6000000,0.041404046,4.497767,0.9581765979528427,212.32033133506775,0.023376,83.22,0.033915527,0.0026303986
241,60250,56634,2.6536750194260277,-0.0025974861,6025000,0.039616633,4.4907427,0.9548559337854385,213.19212460517883,0.030456001,85.19,0.03942657,0.0031795544
242,60500,56390,2.709320984964792,-0.0022875986,6050000,0.03974641,4.482148,0.973410852253437,214.01310968399048,0.015524,88.82,0.02040804,0.0021814336
243,60750,55689,2.943635695012763,-0.0022912216,6075000,0.039242987,4.4710255,0.9696863181889057,214.84993290901184,0.033668004,93.1,0.02635414,0.003496791
244,61000,44331,2.6243720527014376,-0.002383851,6100000,0.04036256,4.462775,0.9648000374436378,215.7860598564148,0.028216,83.71,0.030534476,0.0030135878
245,61250,51564,2.8795614147628656,-0.0027865255,6125000,0.039706323,4.454976,0.9517227225005627,216.8087935447693,0.040048,86.57,0.037569307,0.0038015805
246,61500,54786,2.4293662653131194,-0.0018356945,6150000,0.03876903,4.4495645,0.9601061977446079,217.69717001914978,0.021328,83.77,0.03359405,0.0027364823
247,61750,55767,3.0084820209252303,-0.0023198172,6175000,0.038294353,4.444061,0.9661365114152431,218.5965383052826,0.022672001,88.78,0.03251437,0.0025573333
248,62000,52444,2.89436689865739,-0.0017120738,6200000,0.040379714,4.4391675,0.9674604572355747,219.41901540756226,0.015388,94.27,0.031521354,0.0021255328
249,62250,55119,2.64402300290345,-0.0022583748,6225000,0.038904358,4.435345,0.9634323865175247,220.30542278289795,0.026003998,89.43,0.028811267,0.0028232525
250,62500,56499,2.807589017125283,-0.0029067765,6250000,0.040618774,4.4322934,0.956607848405838,221.1669054031372,0.048104,83.83,0.03930074,0.0043378146
251,62750,55363,3.0438916477583917,-0.002976352,6275000,0.038613707,4.4310117,0.9452370554208755,221.97954845428467,0.036444,95.94,0.04902599,0.0037772146
252,63000,51916,3.1568401397604204,-0.0023679696,6300000,0.038577985,4.4314623,0.9651543833315372,222.78999638557434,0.027395999,97.67,0.03188642,0.0030712183
253,63250,57309,2.8176141180737795,-0.0019905828,6325000,0.04214052,4.4304657,0.9649138562381268,223.7077465057373,0.024043998,84.44,0.03138476,0.0028197384
254,63500,55134,2.3798294103525404,-0.0020768237,6350000,0.03998292,4.4256353,0.9758933614939451,224.58374071121216,0.014931999,83.14,0.02344997,0.0020163984
255,63750,51542,2.312457653155816,-0.0023009223,6375000,0.039726645,4.418949,0.9766837321221828,225.5002007484436,0.028220002,80.89,0.023012461,0.003155951
256,64000,56452,2.8107938297543753,-0.0022387006,6400000,0.037809286,4.4121733,0.9670687578618526,226.38704371452332,0.030155998,91.53,0.033675335,0.0031659633
257,64250,56673,3.2200803598592027,-0.002279994,6425000,0.039557226,4.4063396,0.968676745891571,227.20897245407104,0.028259998,100.83,0.025936374,0.0030258957
258,64500,54629,3.1201640032803972,-0.0020274294,6450000,0.039822,4.399753,0.9657213762402534,228.01122999191284,0.023948,97.56,0.028215181,0.0028162939
259,64750,55351,2.6345938575663967,-0.0023965915,6475000,0.040753093,4.388311,0.9612437188625336,228.90915298461914,0.026155999,85.85,0.030801792,0.002887549
260,65000,50832,2.88908209920879,-0.0020958923,6500000,0.040100124,4.3825426,0.9576221704483032,229.79238390922546,0.0236,91.45,0.034841727,0.0027402095
261,65250,50244,3.9900919814806546,-0.0019596121,6525000,0.03921452,4.3788795,0.9612551480531693,230.70857501029968,0.01976,113.5,0.03431348,0.0023967738
262,65500,50222,2.9674315294377265,-0.0023311747,6550000,0.038338073,4.376128,0.9446789398789406,231.67547821998596,0.035196,90.54,0.046283193,0.003476447
263,65750,51443,2.946066141420579,-0.0022275632,6575000,0.04165898,4.3705764,0.9654529541730881,232.61858940124512,0.023116,87.95,0.029249525,0.0027863816
264,66000,53319,2.453236043296638,-0.0023512642,6600000,0.04033504,4.36378,0.9653493613004684,233.5589747428894,0.022060001,80.26,0.029682303,0.0027995456
265,66250,46294,2.5798324583870635,-0.002079268,6625000,0.039592624,4.358444,0.9592202268540859,234.49583268165588,0.027652001,83.35,0.035669077,0.0030636624
266,66500,49915,2.769245526698087,-0.0020545842,6650000,0.040475797,4.3553057,0.9638973996043205,235.512197971344,0.026432002,88.18,0.029353667,0.003147041
267,66750,57857,2.9380709807435688,-0.0022603218,6675000,0.038144633,4.35139,0.9729698915034533,236.4647719860077,0.034652002,100.5,0.023680082,0.003324131
268,67000,58236,2.317351224191989,-0.0016755217,6700000,0.041233726,4.3467364,0.9689225926995277,237.29096126556396,0.019451998,76.85,0.025840696,0.0025523084
269,67250,51257,2.4150942122336163,-0.0022508034,6725000,0.038082406,4.3374143,0.967413242906332,238.16840767860413,0.025819998,81.23,0.027579878,0.0028385574
270,67500,54121,2.794277308465463,-0.0023201804,6750000,0.04058088,4.327672,0.9680067077279091,239.1061658859253,0.028443998,89.93,0.030604478,0.003095921
271,67750,53565,2.361840867595347,-0.002553212,6775000,0.03785944,4.3208237,0.9602012410759926,240.01295709609985,0.026032,85.0,0.034543198,0.0028332435
272,68000,57380,2.287867390558322,-0.0016333371,6800000,0.038624685,4.313691,0.9498036541044712,240.87731409072876,0.021452,80.74,0.050140213,0.0027421787
273,68250,55067,2.9307197056317453,-0.002745829,6825000,0.041986503,4.3104715,0.954754825681448,241.74328446388245,0.032348,89.82,0.03792539,0.003195433
274,68500,56384,3.219985786185207,-0.0020071366,6850000,0.03823551,4.310622,0.9671159498393536,242.6052429676056,0.031464,103.6,0.027241547,0.0034348853
275,68750,50099,2.8268780665184376,-0.0021412708,6875000,0.04066698,4.309153,0.968807315453887,243.50690007209778,0.031932004,86.67,0.027436554,0.0033936396
276,69000,58093,2.421229360318539,-0.0028777483,6900000,0.040853105,4.3094053,0.9589367844164371,244.44726514816284,0.044592,84.27,0.03181095,0.0041077863
277,69250,57662,3.0587075858767365,-0.001931544,6925000,0.04166004,4.3088946,0.9608862996101379,245.3275237083435,0.033704,84.47,0.031661607,0.0033951763
278,69500,57317,2.449169523987175,-0.0019002391,6950000,0.04142128,4.3058033,0.967574954032898,246.16555333137512,0.026456002,82.33,0.028084468,0.002877809
279,69750,58673,2.3549006159554846,-0.0019062547,6975000,0.039990753,4.3012342,0.9617100991308689,247.00784516334534,0.012019999,82.58,0.033855073,0.0018388197
280,70000,58008,2.658707193419141,-0.0021375061,7000000,0.039543793,4.296678,0.958625927567482,247.82094883918762,0.029352,88.74,0.034597833,0.0030770586
281,70250,58924,2.96023252033865,-0.0023708534,7025000,0.03813018,4.2884364,0.9524295963346958,248.64877367019653,0.038108,97.51,0.0386382,0.0036611077
282,70500,54489,2.8238942348786806,-0.0026718243,7050000,0.04140077,4.2819858,0.9667539484798908,249.51653409004211,0.02978,86.76,0.027195632,0.0031990241
283,70750,51366,3.4416139001896773,-0.002124541,7075000,0.040232748,4.274343,0.9553358107805252,250.42350482940674,0.030124003,101.56,0.03914305,0.003206243
284,71000,54255,2.839483987353865,-0.002354127,7100000,0.03730721,4.2684155,0.953716479241848,251.36486196517944,0.03864,95.19,0.04153023,0.0037483368
285,71250,56451,2.9285911483376186,-0.002562725,7125000,0.039092448,4.2617683,0.9661315344274044,252.20855402946472,0.025916,91.04,0.030155992,0.0029438657
286,71500,56735,2.9499282481538467,-0.0021721092,7150000,0.041966442,4.2540445,0.9598497785627842,253.04584789276123,0.028396001,87.98,0.034280617,0.0030619837
287,71750,58229,2.583356109922879,-0.0021293797,7175000,0.04060264,4.2491584,0.965520728379488,253.87418484687805,0.028304001,85.26,0.03267639,0.0030322517
288,72000,55833,3.7392749166530486,-0.0022382487,7200000,0.040516954,4.243284,0.9530924409627914,254.68252682685852,0.028376002,104.76,0.042630073,0.0031675925
289,72250,57394,2.7240821602441794,-0.0021334202,7225000,0.039252494,4.236148,0.9647111408412457,255.55472993850708,0.016756,97.31,0.031088531,0.0023572587
290,72500,57239,2.795304570127682,-0.0022317793,7250000,0.039961766,4.2285757,0.9603991582989693,256.42974948883057,0.026916003,88.3,0.033590805,0.0030532444
