serial_timesteps,true_reward,value_loss,ep_reward_mean,explained_variance,approxkl,ep_len_mean,policy_entropy,policy_loss,total_timesteps,time_elapsed,n_updates,fps,clipfrac
42500,-0.014341262,0.10217897,1.935054665091011,0.9747580718249083,0.0026586652,94.57,4.847394,-0.0016820446,4250000,157.99064445495605,170,53238,0.0215
42750,-0.016175596,0.12353579,2.1312038910242337,0.9690192919224501,0.003147941,90.1,4.8427963,-0.0025353893,4275000,158.87820196151733,171,54912,0.029240001
43000,-0.015732594,0.106368124,1.8861046429483213,0.9726111944764853,0.0032852404,95.24,4.8377857,-0.0019146234,4300000,159.76607728004456,172,47998,0.028539997
43250,-0.010246354,0.12272233,2.5680236545031674,0.966177687048912,0.0037440949,108.38,4.836459,-0.0022024908,4325000,160.68708395957947,173,56047,0.037388
43500,-0.015302943,0.12952411,1.9238293919789158,0.9670424088835716,0.0029039592,91.16,4.8343954,-0.0020159204,4350000,161.5312900543213,174,56898,0.022823999
43750,-0.010605448,0.1276817,2.136110077541141,0.9687333181500435,0.0040032133,104.6,4.8314824,-0.0026753722,4375000,162.37165188789368,175,56973,0.04256
44000,-0.010719402,0.15020418,2.045977896701952,0.9620941057801247,0.0036513344,93.43,4.8271203,-0.0024297503,4400000,163.20750427246094,176,56226,0.037311997
44250,-0.014202881,0.2040348,2.203507609760127,0.9489612132310867,0.0044269655,100.29,4.8205237,-0.0022310626,4425000,164.0473759174347,177,55383,0.047588002
44500,-0.009927292,0.121319875,2.322146328967683,0.9692676514387131,0.0032840767,92.99,4.816183,-0.0017037761,4450000,164.90552496910095,178,57008,0.027576
44750,-0.010612347,0.1408125,2.02401345557475,0.9651582166552544,0.0036745504,93.54,4.815645,-0.0018179178,4475000,165.72978019714355,179,55616,0.036059998
45000,-0.009842948,0.12792766,2.22866223680453,0.9672835394740105,0.0031959005,97.55,4.81425,-0.0020583589,4500000,166.56964778900146,180,53159,0.028232003
45250,-0.011564005,0.1405654,2.047430474753837,0.9647693373262882,0.004437809,96.7,4.809722,-0.0031730416,4525000,167.42734026908875,181,56034,0.050488003
45500,-0.010718943,0.105676316,2.0183229314832714,0.9743520002812147,0.00400367,95.26,4.803434,-0.0026867685,4550000,168.27492237091064,182,57159,0.040916
45750,-0.0110020805,0.15099365,2.2648594654490215,0.9604486674070358,0.0039086137,102.95,4.799712,-0.0026788,4575000,169.13087344169617,183,57102,0.043772
46000,-0.012014867,0.15976374,1.973268687874629,0.9611085690557957,0.003337549,86.66,4.7986064,-0.002035275,4600000,169.98193526268005,184,56228,0.033464
46250,-0.009000337,0.15618561,2.486576955636514,0.9625287726521492,0.0033297397,111.38,4.7962313,-0.0023798211,4625000,170.81916880607605,185,56503,0.031556
46500,-0.008861357,0.1698573,2.381166051223045,0.9591165669262409,0.00291161,98.52,4.790998,-0.0021786843,4650000,171.65463829040527,186,57016,0.027404
46750,-0.015904052,0.18633488,1.6975570223409977,0.9554256498813629,0.0035719476,86.15,4.783673,-0.002093447,4675000,172.48129105567932,187,55149,0.035236
47000,-0.008594091,0.10868119,2.341940252729062,0.9725984949618578,0.0036269203,111.1,4.7764444,-0.0020777814,4700000,173.32930254936218,188,55692,0.034436
47250,-0.010629742,0.13675909,2.5160991726955673,0.9653902016580105,0.0034720586,115.93,4.7674284,-0.0019332471,4725000,174.16828227043152,189,56446,0.031588
47500,-0.009909318,0.11802171,2.0440378833357182,0.9702289551496506,0.0034606624,101.76,4.758228,-0.0019564542,4750000,175.0081889629364,190,56060,0.031072
47750,-0.0030152935,0.11282188,2.825419725678494,0.9708449300378561,0.001884608,123.38,4.7489614,-0.0015248694,4775000,175.84887075424194,191,57179,0.01184
48000,-0.008427643,0.08342541,2.277777378222422,0.9808819051831961,0.003787466,103.08,4.744783,-0.002418841,4800000,176.6727328300476,192,56976,0.037260003
48250,-0.0062576965,0.114080906,2.497652626208005,0.9721849802881479,0.0031570003,112.13,4.73905,-0.002062762,4825000,177.4976315498352,193,57161,0.028564
48500,-0.0056750895,0.093127474,2.71403951493824,0.9769111070781946,0.0032723532,123.55,4.7334433,-0.002565348,4850000,178.3567988872528,194,54947,0.031676
48750,-0.006413191,0.1396192,2.5543989163052534,0.9675438515841961,0.004171319,110.64,4.726529,-0.0021293927,4875000,179.2010099887848,195,55771,0.044868
49000,-0.0035889263,0.15335438,2.619545986033245,0.9615447968244553,0.0028098868,114.19,4.720694,-0.001610643,4900000,180.03726887702942,196,57119,0.022068
49250,-0.0055749286,0.14965875,2.7395410213628613,0.9614491574466228,0.0037975565,116.46,4.7134237,-0.0022214323,4925000,180.86536741256714,197,56272,0.037656
49500,-0.0058664232,0.13674325,2.4547914753438635,0.9666172936558723,0.0039907526,108.71,4.703979,-0.002332519,4950000,181.71070098876953,198,56099,0.038948
49750,-0.0020428882,0.11786816,3.0322706280470157,0.9707307871431112,0.0034621824,126.47,4.694964,-0.0022327255,4975000,182.55582070350647,199,57419,0.032144
50000,-0.0011270678,0.10190135,3.10498309000845,0.9742240607738495,0.0032835216,126.65,4.688388,-0.0020490417,5000000,183.38971781730652,200,56322,0.031784
50250,-0.0032052423,0.12087772,2.769934101357401,0.9694386515766382,0.0053025433,122.48,4.683525,-0.0031575945,5025000,184.22551155090332,201,57335,0.061604
50500,-0.0038196475,0.101097204,2.804922031902797,0.973776176571846,0.004030965,121.21,4.677476,-0.0018593135,5050000,185.0552215576172,202,53807,0.041432
50750,-0.00312704,0.09195313,2.790232706992283,0.9786033593118191,0.0042165383,123.8,4.673138,-0.0027296185,5075000,185.91694474220276,203,52082,0.044603996
51000,-0.0023422258,0.12116273,2.722917607199406,0.9688048791140318,0.0042956974,121.63,4.6685357,-0.002336147,5100000,186.8065309524536,204,57070,0.045695998
51250,-8.370285e-05,0.118384145,2.919091297340924,0.9700626656413078,0.00260817,129.31,4.6608315,-0.001676777,5125000,187.65152096748352,205,56357,0.022488
51500,-0.0028825728,0.138634,2.837512351074429,0.9650059528648853,0.00336904,127.06,4.65247,-0.0020990828,5150000,188.48646879196167,206,55323,0.030067999
51750,0.0007820734,0.09237307,3.3169288429065364,0.9755236394703388,0.00316263,144.41,4.6480036,-0.0022225394,5175000,189.54081559181213,207,48300,0.029560003
52000,-0.0017635234,0.13630387,2.806584280222596,0.9666536562144756,0.0022048205,126.19,4.642798,-0.0016760065,5200000,190.5302357673645,208,39716,0.013808
52250,-0.00076867157,0.08658312,2.8968837491054273,0.9791987799108028,0.0039059601,132.06,4.6377125,-0.0024200901,5225000,191.67092990875244,209,55661,0.039096
52500,-0.0038879937,0.09994219,2.668446848968997,0.9762986805289984,0.0027143792,119.07,4.6347876,-0.0015977742,5250000,192.51789689064026,210,47473,0.021044
52750,0.0016423488,0.12480905,3.2331432873266808,0.9685147367417812,0.003942033,135.88,4.6324043,-0.0022879958,5275000,193.49925780296326,211,53255,0.04048
53000,0.0010705548,0.12060188,3.3127727825950024,0.9698754530400038,0.003561413,137.64,4.6278524,-0.0022853327,5300000,194.35616064071655,212,57445,0.03488
53250,-0.0005867972,0.16827875,3.2694536533500447,0.9577939733862877,0.0035532522,137.35,4.623674,-0.0022258926,5325000,195.18594694137573,213,56088,0.03372
53500,0.00180183,0.13033812,3.178004686175723,0.9648320898413658,0.004584355,147.99,4.619031,-0.0022082063,5350000,196.018981218338,214,55838,0.050584
53750,0.0016114374,0.124937974,3.118676173436197,0.9681307561695576,0.0032589182,133.66,4.610689,-0.0021980067,5375000,196.85308814048767,215,55988,0.029804
54000,0.003772532,0.1067576,3.496580961143047,0.9728619437664747,0.003676764,150.55,4.6007605,-0.002628389,5400000,197.69137525558472,216,55481,0.035531998
54250,0.00055855635,0.12966914,3.3308441298360596,0.9661487713456154,0.003155067,144.5,4.589356,-0.0023249234,5425000,198.5202660560608,217,56409,0.028748
54500,0.00032349682,0.2654542,2.995309642253269,0.9277051687240601,0.0047629857,131.47,4.5828614,-0.0013523558,5450000,199.3496024608612,218,54589,0.056436002
54750,0.0014320305,0.18236935,3.2227399735626694,0.949471153318882,0.003458054,144.37,4.58002,-0.0018023944,5475000,200.20110058784485,219,56981,0.032756
55000,0.0041179713,0.12377609,3.5219061740466895,0.9661358818411827,0.0032638244,155.25,4.5757174,-0.0021761917,5500000,201.01685643196106,220,55815,0.030375998
55250,0.006244834,0.1471631,3.8750964223575375,0.9577198959887028,0.0032130717,158.88,4.5742774,-0.0018931313,5525000,201.83738589286804,221,56085,0.030043999
55500,0.0055705304,0.13620447,3.870713997715338,0.9622419402003288,0.0033452455,154.37,4.573424,-0.0021326619,5550000,202.6691083908081,222,56077,0.02994
55750,0.0043466836,0.15462977,3.631632767587955,0.9568505249917507,0.0038257912,148.5,4.5706415,-0.0020204117,5575000,203.50362825393677,223,55844,0.038936
56000,0.0049367524,0.17754532,3.8725190551083553,0.9490855224430561,0.003644775,159.66,4.567534,-0.0021155842,5600000,204.3342182636261,224,55998,0.039244
56250,0.007842955,0.14403844,3.931345735731106,0.9572175331413746,0.0036035988,171.39,4.5649214,-0.0020201537,5625000,205.1768238544464,225,57404,0.03574
56500,0.0045601064,0.10643176,3.613527491213506,0.9712471514940262,0.0033277473,151.16,4.562406,-0.0019791587,5650000,205.99970197677612,226,56176,0.030623998
56750,0.00362257,0.19472674,3.7210969083018153,0.9470123313367367,0.0037305183,154.53,4.557976,-0.002005936,5675000,206.83312916755676,227,56968,0.037428003
57000,0.0057777385,0.16698408,3.8503339431143617,0.9492722973227501,0.0033718515,177.81,4.5521193,-0.0019253757,5700000,207.66747736930847,228,56898,0.033052005
57250,0.006794312,0.14439274,4.1181468730892705,0.9598006792366505,0.003137805,171.1,4.54983,-0.0017619513,5725000,208.50901818275452,229,57224,0.0284
57500,0.009376729,0.17739853,4.495800902223864,0.9443716928362846,0.0029199678,182.1,4.5483603,-0.0024287843,5750000,209.33554601669312,230,50848,0.027335998
57750,0.0075562294,0.09234736,3.9811148982220357,0.9762099888175726,0.0032843843,174.72,4.54328,-0.002236537,5775000,210.21588468551636,231,56166,0.030816
58000,0.007947996,0.1653331,4.468980172286311,0.957201823592186,0.0032092568,180.18,4.536986,-0.0021147276,5800000,211.0368525981903,232,57031,0.030324
58250,0.007337749,0.1489436,4.033496478880779,0.9585785530507565,0.002959995,163.11,4.5329714,-0.0022493578,5825000,211.86860942840576,233,55742,0.025628
58500,0.0069431793,0.22313754,4.070612231411306,0.9346979707479477,0.003177292,172.99,4.5318065,-0.0014220362,5850000,212.7078251838684,234,56069,0.030104
58750,0.0069965175,0.20522194,3.837105849263062,0.9389326460659504,0.0035323333,159.2,4.5302763,-0.0018177081,5875000,213.5325529575348,235,57171,0.034148
59000,0.0063720807,0.22704503,4.282835846013564,0.9381996691226959,0.005314692,172.4,4.52757,-0.0015478446,5900000,214.3564465045929,236,56523,0.064988
59250,0.008444958,0.1691433,4.6653036218463875,0.9480933547019958,0.0037269716,186.21,4.522434,-0.0016180624,5925000,215.19382572174072,237,58107,0.034616
59500,0.012925949,0.11673697,4.7878549253601435,0.9584255591034889,0.0037813385,201.0,4.513809,-0.002500215,5950000,216.00400686264038,238,57485,0.035984
59750,0.011707535,0.12360726,4.807416956676843,0.9635631293058395,0.0043413425,190.35,4.505105,-0.0018217831,5975000,216.81564092636108,239,57287,0.048908003
60000,0.01616802,0.109655105,5.189605518758453,0.9643099792301655,0.0033151999,210.44,4.50088,-0.0021979702,6000000,217.6273899078369,240,56113,0.031844
60250,0.012741127,0.13327311,4.682914883985561,0.9547318816184998,0.004762261,196.28,4.4976015,-0.002999519,6025000,218.4578869342804,241,57390,0.05512
60500,0.016471786,0.11351697,5.046219236430727,0.9568620100617409,0.0037007593,219.35,4.490783,-0.0019424396,6050000,219.27974700927734,242,57117,0.037752
60750,0.013619483,0.07872815,4.742682154004906,0.9711593352258205,0.003531038,206.17,4.4835725,-0.001974165,6075000,220.11295199394226,243,57361,0.033708
61000,0.016957436,0.113070965,5.19412279924597,0.9465404190123081,0.002714939,221.3,4.4768314,-0.0015722404,6100000,220.9310600757599,244,57383,0.018988002
61250,0.01612421,0.06362988,5.185533862046868,0.9772368129342794,0.003004509,209.4,4.469981,-0.0020526866,6125000,221.74010157585144,245,58194,0.024040002
61500,0.010456737,0.15147057,4.536464586329625,0.9448241256177425,0.00394492,198.45,4.462172,-0.0021564793,6150000,222.56350231170654,246,53373,0.040612005
61750,0.019165717,0.075546354,5.501722163227685,0.9650717005133629,0.0031378653,225.88,4.45436,-0.0017165516,6175000,223.45658159255981,247,56269,0.026648
62000,0.017602356,0.0757147,5.267044235142963,0.9678297154605389,0.002836393,214.22,4.446836,-0.0022895806,6200000,224.31433057785034,248,57812,0.0249
62250,0.021421574,0.06570102,5.85668952135552,0.9626703783869743,0.003915897,233.64,4.4397526,-0.002253894,6225000,225.13226795196533,249,56311,0.039416
62500,0.020086195,0.05678187,5.538574559766452,0.9697678685188293,0.0039395904,232.32,4.4336996,-0.0025102575,6250000,225.95329642295837,250,57559,0.042095996
62750,0.019536741,0.07485981,5.505324152543812,0.9585917554795742,0.004567341,225.57,4.428817,-0.002929922,6275000,226.76747107505798,251,57175,0.051372003
63000,0.017973937,0.13001285,5.433112509433231,0.9365823939442635,0.004658968,226.81,4.4248137,-0.0025551463,6300000,227.57636666297913,252,56842,0.053187996
63250,0.016805228,0.110977255,5.078477121254095,0.9467550329864025,0.0038964644,214.44,4.4202085,-0.0023106923,6325000,228.41298270225525,253,57173,0.043272
63500,0.017839039,0.1413495,5.4754274811034245,0.9348834156990051,0.0039675264,216.33,4.416375,-0.001899292,6350000,229.25634050369263,254,56348,0.039551996
63750,0.01599446,0.1936062,5.563303681433499,0.9122098237276077,0.00326136,214.88,4.410585,-0.001638777,6375000,230.08709621429443,255,56068,0.033732004
64000,0.016044961,0.11129335,5.229258000845957,0.9431465268135071,0.0038288224,223.46,4.4072275,-0.0018352919,6400000,230.9165894985199,256,53767,0.040480003
64250,0.018739253,0.1499016,5.625201236067633,0.9139931201934814,0.0056534186,231.15,4.404972,-0.0032078072,6425000,231.76958441734314,257,56084,0.069231994
64500,0.017245851,0.18007474,5.34332805547092,0.9025029838085175,0.0034051978,224.68,4.404329,-0.0017128878,6450000,232.6038465499878,258,57311,0.033136
64750,0.019550888,0.094969414,5.5736812762940415,0.9412283897399902,0.0036368412,239.07,4.4039507,-0.002338584,6475000,233.43032956123352,259,57686,0.037768
65000,0.019483501,0.110247746,5.780863637395121,0.9349929615855217,0.005543857,232.49,4.4000554,-0.00216563,6500000,234.2463412284851,260,56822,0.069588006
65250,0.020456264,0.13178872,5.74355318240701,0.9161036759614944,0.004112342,239.2,4.3973813,-0.0013143796,6525000,235.0781168937683,261,57434,0.042095996
65500,0.021100242,0.053805463,5.723789256585619,0.9610474780201912,0.0036554951,239.01,4.3929586,-0.002009419,6550000,235.89301872253418,262,57666,0.034151997
65750,0.018173192,0.109278634,5.338596125031691,0.9245955273509026,0.0037462965,231.41,4.388051,-0.0025289704,6575000,236.7065646648407,263,57255,0.039292
66000,0.021335911,0.06960192,5.936029470212325,0.9367122948169708,0.0026051805,238.19,4.3835936,-0.0016335056,6600000,237.5233931541443,264,58128,0.022916
66250,0.021802092,0.052645218,5.950156987403543,0.9337615072727203,0.0032304707,242.02,4.3806257,-0.0020848527,6625000,238.34635853767395,265,55738,0.02906
66500,0.019050876,0.084273785,5.416646864336431,0.9421376138925552,0.004920416,235.63,4.377075,-0.0025123132,6650000,239.1846137046814,266,52395,0.056468002
66750,0.021547696,0.070412114,5.793674028496025,0.917368933558464,0.0040333895,245.38,4.3716497,-0.0026562477,6675000,240.04419994354248,267,57200,0.041215997
67000,0.021606043,0.07756794,5.895199203305672,0.9329022616147995,0.0037780856,236.9,4.36315,-0.0021364996,6700000,240.8664391040802,268,53799,0.0379
67250,0.022926347,0.05654364,6.0452190931202585,0.9360447227954865,0.0035036695,242.28,4.35357,-0.0022462662,6725000,241.70627689361572,269,55932,0.032892
67500,0.020314163,0.11030047,5.641645395594797,0.8941263929009438,0.0036442436,236.15,4.34472,-0.0019978657,6750000,242.5292842388153,270,56818,0.03538
67750,0.020423977,0.10946365,5.908991091173516,0.9054722711443901,0.0026032277,238.6,4.3370333,-0.0011425164,6775000,243.3431534767151,271,57951,0.019224
68000,0.020636752,0.09756152,5.860873532833657,0.8992301970720291,0.004532048,238.35,4.334399,-0.0024468875,6800000,244.16150450706482,272,56042,0.050660003
68250,0.021134926,0.09834374,5.9495485144159606,0.897270679473877,0.0030087964,237.97,4.3335466,-0.0013058585,6825000,244.9936294555664,273,58071,0.025640002
68500,0.020856807,0.08198753,5.775157221540049,0.8948785364627838,0.0035114572,242.2,4.3341384,-0.0016038651,6850000,245.80248141288757,274,56774,0.032119997
68750,0.018562779,0.1415741,5.614644000844601,0.8609990179538727,0.001940622,234.43,4.3311987,-0.0011714345,6875000,246.62339115142822,275,53207,0.01248
69000,0.020707311,0.10887802,5.6375012804863855,0.8454450219869614,0.004223199,238.33,4.3263364,-0.0019520421,6900000,247.4894871711731,276,54458,0.043968
69250,0.021341603,0.08772386,5.802609277867114,0.90558672696352,0.0046381475,240.15,4.3218784,-0.002015588,6925000,248.33307337760925,277,54603,0.052955996
69500,0.022846468,0.08307393,5.98888983224575,0.8033131808042526,0.0036732655,244.57,4.3184233,-0.0019926457,6950000,249.1802122592926,278,57480,0.035488
69750,0.019652536,0.14977083,5.6729732765722565,0.8486905992031097,0.0032397942,233.88,4.315577,-0.0009929475,6975000,250.0018904209137,279,56822,0.026672
70000,0.02196748,0.12567915,6.201737915862754,0.8374451100826263,0.0026831017,238.57,4.3140073,-0.001701048,7000000,250.83119940757751,280,56038,0.022468
70250,0.019278387,0.11638461,5.61425904202013,0.8930621072649956,0.0038293204,231.44,4.3144326,-0.002104759,7025000,251.67205166816711,281,56523,0.038796
70500,0.02234935,0.085948154,5.976762090843513,0.8743801712989807,0.0041842307,241.09,4.3102922,-0.0019486898,7050000,252.49506258964539,282,55904,0.046819996
70750,0.020431524,0.1180923,5.87431230002041,0.8651232719421387,0.0033612899,237.9,4.3067107,-0.0024030562,7075000,253.3287250995636,283,56854,0.032036
71000,0.023821997,0.080202624,6.388874736807347,0.9043491333723068,0.0024180117,243.14,4.3074408,-0.0017122192,7100000,254.1536283493042,284,55022,0.018243998
71250,0.023049047,0.050590556,6.068226922649947,0.9384482614696026,0.0036901303,245.5,4.3050723,-0.0021962745,7125000,255.00593066215515,285,55474,0.034968
71500,0.019264903,0.18640801,5.743261537161386,0.769618883728981,0.005295732,237.94,4.301173,-0.0017967597,7150000,255.84854292869568,286,55893,0.064872
71750,0.022839295,0.09991173,6.320086403054684,0.8744542449712753,0.004096669,240.37,4.2985983,-0.0025885892,7175000,256.67469668388367,287,57829,0.04474
72000,0.021537123,0.05943051,5.9388210574736515,0.9242016449570656,0.0033076494,239.83,4.2964907,-0.0022149791,7200000,257.5047025680542,288,57555,0.03154
72250,0.022006797,0.094989456,6.052055594037247,0.8888763189315796,0.003528615,239.59,4.292098,-0.002247186,7225000,258.31819248199463,289,56941,0.035728
72500,0.021798698,0.11581991,6.126019402998245,0.8739330172538757,0.0045451783,237.03,4.2905617,-0.00205638,7250000,259.13754534721375,290,57678,0.050963998
