value_loss,clipfrac,policy_entropy,explained_variance,serial_timesteps,ep_len_mean,n_updates,fps,policy_loss,true_reward,time_elapsed,total_timesteps,approxkl,ep_reward_mean
0.66444606,0.030084003,4.1387014,0.9585888385772705,133250,214.47,533,52781,-0.0017267128,0.0338927,468.63779163360596,13325000,0.0031852438,10.043527591224374
0.3959791,0.022216,4.132697,0.9664318226277828,133500,218.91,534,53401,-0.0011614158,0.025078386,469.51647114753723,13350000,0.0027606315,7.896982588077517
0.54366314,0.039792,4.1272855,0.9626342616975307,133750,220.51,535,51823,-0.001108151,0.026739156,470.39171743392944,13375000,0.0038881756,8.400377136971947
0.64517415,0.026112,4.1221514,0.9585591852664948,134000,220.3,536,52719,-0.0014240748,0.033929568,471.28651762008667,13400000,0.0031278562,9.131198613552215
0.4620668,0.033584002,4.1171956,0.9635175801813602,134250,228.9,537,51462,-0.0017157154,0.031109592,472.19698429107666,13425000,0.0035051107,8.731673200621735
0.5094416,0.017703999,4.113571,0.9604771360754967,134500,214.92,538,46136,-0.0014964124,0.028926704,473.09734082221985,13450000,0.0025565405,8.48360917571641
0.71555644,0.018943999,4.109966,0.9344288632273674,134750,226.31,539,51272,-0.00091549644,0.03083414,474.0303883552551,13475000,0.0022689556,8.994951295575884
0.7486787,0.029720003,4.105982,0.9333636686205864,135000,223.1,540,54177,-0.0013781859,0.029637154,474.9300365447998,13500000,0.0031499811,8.894350855948652
0.72019804,0.017572,4.1033916,0.9456445164978504,135250,225.83,541,50744,-0.0007463576,0.030201877,475.82511281967163,13525000,0.0024099688,8.901433595117378
0.5255089,0.025488,4.1007576,0.952578317373991,135500,231.42,542,52906,-0.00094834686,0.02923378,476.7356948852539,13550000,0.0029035206,8.20698390162077
0.6681526,0.035212,4.09748,0.9395802691578865,135750,222.81,543,53057,-0.0017597654,0.027661419,477.64666748046875,13575000,0.0034840219,8.238590358484144
0.7203707,0.060867995,4.0930166,0.9362055063247681,136000,213.83,544,53484,-0.0016978318,0.02548946,478.52992153167725,13600000,0.005114085,8.362136772727826
0.40718538,0.018648,4.088699,0.9670407027006149,136250,233.08,545,51173,-0.001412759,0.029502612,479.44300270080566,13625000,0.002399925,8.432336739246093
0.43293887,0.028992001,4.0848117,0.9589491151273251,136500,221.25,546,56755,-0.00096974615,0.026638897,480.3011724948883,13650000,0.0030753086,8.310130777441227
0.81949025,0.026811998,4.0821614,0.9298865795135498,136750,228.43,547,56620,-0.00088289304,0.03219997,481.1270534992218,13675000,0.0030262577,9.561569315545785
0.6102885,0.018352,4.0790215,0.9430027306079865,137000,228.98,548,56260,-0.0011134684,0.029301744,481.99008226394653,13700000,0.002241286,8.718412953331136
0.85384053,0.036408,4.0779705,0.9194867983460426,137250,210.75,549,52584,-0.0016322744,0.021043798,482.80511140823364,13725000,0.0035113543,7.685865801294422
0.49819955,0.024128001,4.079921,0.9482051730155945,137500,225.47,550,56391,-0.0014182508,0.026621519,483.64722418785095,13750000,0.0028571556,8.054162698092405
0.5576018,0.027256003,4.081375,0.9548566453158855,137750,225.55,551,56622,-0.0010257253,0.029845282,484.46871972084045,13775000,0.0031961568,8.438371451187413
1.0558652,0.074404,4.080405,0.9003244042396545,138000,224.46,552,50796,-0.0024704062,0.02988249,485.32992362976074,13800000,0.0059374413,9.05762447935529
0.7894384,0.041084,4.0809712,0.9205518141388893,138250,207.08,553,55980,-0.0019710562,0.01889815,486.19438457489014,13825000,0.0036650263,7.268199508273974
0.49753183,0.036252,4.0794,0.951463844627142,138500,224.0,554,55405,-0.0021715385,0.028265601,487.008323431015,13850000,0.003581876,8.42610664854903
0.5872273,0.021763999,4.074893,0.9518118016421795,138750,209.22,555,54924,-0.0008946768,0.023284135,487.8313376903534,13875000,0.0026964857,7.932199371697279
0.39801762,0.016211998,4.069532,0.9573290161788464,139000,220.56,556,56704,-0.0014876937,0.0272666,488.6404275894165,13900000,0.0022849354,8.220578523306177
0.32595614,0.045244,4.063124,0.9715989977121353,139250,221.12,557,49031,-0.0019492153,0.021817874,489.4556477069855,13925000,0.0042022113,7.3483857210632415
0.7130714,0.022588002,4.056697,0.9266084060072899,139500,216.51,558,52615,-0.0016005099,0.027881209,490.33997225761414,13950000,0.0027264736,8.642597465696745
0.4117527,0.042719997,4.0531707,0.9620970897376537,139750,228.93,559,56738,-0.0018546827,0.027309736,491.1917898654938,13975000,0.0040527666,8.072097615313396
0.3305574,0.026627999,4.0498896,0.963938232511282,140000,228.18,560,53052,-0.0013469306,0.0279324,492.0104537010193,14000000,0.0029813887,8.123169123692497
0.3716743,0.038696,4.046666,0.9563152976334095,140250,235.21,561,54499,-0.0008775404,0.03329826,492.9549639225006,14025000,0.0037544593,9.184112292588688
0.38639146,0.020936001,4.0425673,0.9665856920182705,140500,237.14,562,43843,-0.00080612826,0.0352405,493.79276990890503,14050000,0.0020977275,9.522400464288076
0.3131526,0.049276,4.041452,0.9670717529952526,140750,241.43,563,56076,-0.0012496031,0.03354931,494.72398924827576,14075000,0.004495666,8.929573860379678
0.34988564,0.029447999,4.040837,0.9726360347121954,141000,236.92,564,52903,-0.0005646377,0.035009027,495.5334041118622,14100000,0.0035158847,9.330324499723574
0.3685079,0.019716002,4.038765,0.9469537362456322,141250,241.62,565,48902,-0.00095745036,0.030311545,496.3758282661438,14125000,0.0026847594,8.055649701257934
0.41266164,0.062192,4.036294,0.9556546211242676,141500,234.32,566,52874,-0.0022878398,0.030512132,497.2552261352539,14150000,0.0053327004,8.633965146659467
0.37836415,0.029844001,4.0305767,0.9463411755859852,141750,240.83,567,54990,-0.0017318719,0.03100438,498.13351345062256,14175000,0.0031214447,8.088112447035382
0.43659347,0.032932,4.028269,0.9611070305109024,142000,243.27,568,54239,-0.00094967923,0.037532467,498.9525442123413,14200000,0.003366641,9.774183327596402
0.30583677,0.032551996,4.02785,0.9571748152375221,142250,245.61,569,55425,-0.0008756425,0.03586083,499.77923941612244,14225000,0.0032848618,9.233810786497779
0.42711058,0.031935997,4.0279856,0.9571126773953438,142500,247.81,570,54525,-0.0012100965,0.040646903,500.5968265533447,14250000,0.0034119259,10.214626034354733
0.35353908,0.054256,4.0253,0.9504568204283714,142750,236.84,571,54358,-0.0014527668,0.030145079,501.420693397522,14275000,0.004782715,8.380150806622114
0.33444875,0.026640002,4.0221705,0.9575420282781124,143000,245.48,572,53166,-0.0012957088,0.035030987,502.2446789741516,14300000,0.0031752405,9.049749099748151
0.2774278,0.032792002,4.018489,0.9568317160010338,143250,236.47,573,55374,-0.0015195435,0.028928284,503.0762119293213,14325000,0.0033812288,7.953169498218049
0.4150769,0.057155997,4.0154905,0.9393956027925014,143500,240.98,574,47848,-0.0006746872,0.03513235,503.90355825424194,14350000,0.0050351084,9.351748559793196
0.43716517,0.019,4.0146337,0.9293536022305489,143750,243.26,575,55516,-0.001478852,0.035996962,504.79112672805786,14375000,0.0026394571,9.447908170390875
0.4121471,0.022024,4.01348,0.9519033096730709,144000,230.3,576,55472,-0.001149733,0.032836042,505.61299991607666,14400000,0.0027766495,9.414163514310495
0.27279595,0.022608,4.0099974,0.9489396214485168,144250,239.48,577,55690,-0.0012741539,0.030177359,506.4314298629761,14425000,0.0027236284,8.225439999462106
0.30764824,0.034323998,4.0023675,0.9582753069698811,144500,236.33,578,55886,-0.0018024495,0.032030266,507.2479019165039,14450000,0.0035492268,8.487552635967731
0.34840187,0.040831998,3.9908366,0.9412014707922935,144750,241.22,579,56990,-0.0014748962,0.034783345,508.0579755306244,14475000,0.0039043166,9.178178185708822
0.3032367,0.014264001,3.9815903,0.9521850906312466,145000,238.51,580,57630,-0.0016092634,0.031150553,508.8704686164856,14500000,0.0021777363,8.441455787739834
0.39670804,0.034064,3.972908,0.9415477775037289,145250,230.11,581,56515,-0.0012593598,0.029416604,509.6602156162262,14525000,0.003418805,8.686665793978609
0.37568018,0.049176,3.967358,0.9192695692181587,145500,245.63,582,56218,-0.001457343,0.032740112,510.4792275428772,14550000,0.00437321,8.455049462557362
0.3542964,0.036424,3.9625354,0.9394509792327881,145750,239.82,583,56664,-0.0011340512,0.029129097,511.29242515563965,14575000,0.0037199133,8.020714174525347
0.36877626,0.038432002,3.9575489,0.9487571604549885,146000,240.3,584,57230,-0.0016865287,0.03554833,512.0999629497528,14600000,0.003822328,9.061258664844791
0.33815658,0.021456001,3.9540477,0.9547147825360298,146250,247.69,585,57388,-0.0017835621,0.03623094,512.9025466442108,14625000,0.0028606642,9.06486766983886
0.28211015,0.020872,3.9539008,0.9516244605183601,146500,240.34,586,56129,-0.0014438598,0.032125283,513.7019407749176,14650000,0.0024726107,8.321472416012547
0.30974352,0.046456,3.9532497,0.9577907621860504,146750,245.09,587,53763,-0.0011313274,0.033753216,514.5322172641754,14675000,0.0042452845,8.501260187728331
0.29864782,0.010988,3.9500546,0.9534945003688335,147000,237.98,588,56885,-0.0009888863,0.026540533,515.3701636791229,14700000,0.001877754,6.764913230203092
0.5194112,0.029832002,3.9451249,0.9413606338202953,147250,233.23,589,45667,-0.001791032,0.031556413,516.1814827919006,14725000,0.0033087924,8.484045741031878
0.37853652,0.009496001,3.9379864,0.9481823518872261,147500,233.18,590,53804,-0.0013228927,0.028110368,517.145703792572,14750000,0.0013451295,7.582192992921919
0.33953166,0.020376,3.9327312,0.9422078467905521,147750,240.15,591,53902,-0.0017150072,0.030838279,518.0393216609955,14775000,0.0027761417,8.031356515851803
0.34456238,0.026624,3.925949,0.9461131207644939,148000,233.4,592,53878,-0.0010076838,0.029425342,518.9539754390717,14800000,0.0030227783,7.746339792354266
0.49934143,0.021748,3.9219558,0.9540537223219872,148250,230.8,593,54754,-0.0014718472,0.028513312,519.8765692710876,14825000,0.0022805098,7.856101812836714
0.2873043,0.025076002,3.9162376,0.9644930474460125,148500,226.18,594,51775,-0.0012847361,0.024204275,520.7465832233429,14850000,0.0024980684,7.000609551714733
0.52271163,0.033476,3.912185,0.928759291768074,148750,230.27,595,53913,-0.0013925363,0.029040938,521.6464393138885,14875000,0.0035116277,7.642618357776664
0.5389935,0.013984,3.9102273,0.9417304508388042,149000,213.4,596,50901,-0.0012420741,0.026898509,522.5208973884583,14900000,0.002187063,7.857934471378103
0.37846145,0.025224,3.906361,0.9522373974323273,149250,222.49,597,52131,-0.0014765693,0.027002929,523.4212610721588,14925000,0.0029856276,7.620782687005121
0.5089299,0.029756,3.9018059,0.9271510317921638,149500,232.69,598,50883,-0.0013063066,0.031894937,524.3299279212952,14950000,0.003171951,8.822332641710528
0.32295626,0.022208,3.899345,0.959119901061058,149750,235.58,599,51633,-0.0010048153,0.03220651,525.2508709430695,14975000,0.0027793243,8.164344921799202
0.27507055,0.039108,3.8973167,0.9496788308024406,150000,243.28,600,51159,-0.0018959593,0.031640176,526.1537444591522,15000000,0.0037633143,8.168549728002398
0.3545094,0.035728,3.8925872,0.9587646722793579,150250,217.43,601,52188,-0.001965332,0.026977507,527.0917978286743,15025000,0.0035159022,6.8530635910434645
0.37987584,0.031276,3.8874671,0.945922464132309,150500,229.14,602,50812,-0.0014232273,0.029569892,528.0014572143555,15050000,0.0031631824,7.682376129860495
0.4493971,0.023248002,3.8870647,0.943341288715601,150750,224.12,603,45241,-0.0012690006,0.03082325,528.9589343070984,15075000,0.0025676726,8.051138861082144
0.3279166,0.024836,3.8836224,0.9507548436522484,151000,233.91,604,54511,-0.0012576359,0.0305719,529.9473214149475,15100000,0.0030195746,8.124362573409089
0.42128915,0.036732003,3.8795407,0.9449685551226139,151250,225.2,605,49818,-0.0014825276,0.029486924,530.8535027503967,15125000,0.0037942878,8.076563603724935
0.4722963,0.053507995,3.8720622,0.9557207822799683,151500,213.33,606,51125,-0.0016541192,0.029174395,531.7776544094086,15150000,0.0044198567,7.859565525516282
0.30201483,0.027928,3.864341,0.9655345529317856,151750,236.0,607,53268,-0.0016821919,0.031245444,532.6764719486237,15175000,0.0032026179,8.081421856767266
0.27128208,0.022664,3.8604038,0.9447962120175362,152000,238.42,608,51356,-0.0010769854,0.029883843,533.5621411800385,15200000,0.0028430289,7.910035743193439
0.34172046,0.027200002,3.8546913,0.959475938230753,152250,219.63,609,52964,-0.0014503913,0.027189584,534.4600560665131,15225000,0.003075297,7.245992101198063
0.45982784,0.017932002,3.8522842,0.9459942951798439,152500,222.32,610,52949,-0.0014003459,0.029622113,535.3349521160126,15250000,0.0023414746,7.812115825423262
