true_reward,policy_loss,explained_variance,policy_entropy,value_loss,total_timesteps,fps,clipfrac,time_elapsed,approxkl,ep_reward_mean,serial_timesteps,ep_len_mean,n_updates
0.4688756,-0.0011748228,0.5194212198257446,5.028721,61.60787,9100000,70758,0.031255998,287.60506296157837,0.0033791817,105.08318443434283,91000,191.79,364
0.5084406,-0.0012489004,0.498298704624176,5.025116,46.20012,9125000,71996,0.035736002,288.36896538734436,0.0033024498,119.63648327172152,91250,215.98,365
0.46418878,-0.002342485,0.44180238246917725,5.0231223,65.009445,9150000,70202,0.049259998,289.0987057685852,0.004173539,99.5723572473343,91500,187.63,366
0.5379414,-0.0012166857,0.504252016544342,5.021383,44.84185,9175000,67084,0.033284,289.81565022468567,0.0032276534,129.9273162439791,91750,219.42,367
0.50103307,-0.0017061587,0.5482058525085449,5.0188227,51.751232,9200000,69133,0.040135995,290.58034086227417,0.0037101544,117.69077878490617,92000,206.13,368
0.48414946,-0.001331073,0.4525863528251648,5.015859,67.42128,9225000,63106,0.019724,291.36641359329224,0.0024089746,110.6970566944285,92250,197.05,369
0.4673508,-0.0018748337,0.4813823103904724,5.0142713,82.05452,9250000,66530,0.044408,292.16580986976624,0.0040484155,99.71052958414424,92500,172.14,370
0.49933156,-0.0016533488,0.5510043799877167,5.01295,54.20576,9275000,66166,0.039372005,292.99861431121826,0.0036042177,118.22236046052707,92750,204.92,371
0.48326704,-0.0016425761,0.5418302416801453,5.0109806,59.919353,9300000,73346,0.045988,293.81123971939087,0.0040988503,109.80105286522034,93000,196.01,372
0.4703192,-0.0019214724,0.5314175486564636,5.008889,65.198074,9325000,72337,0.042696,294.5143246650696,0.0038375854,108.0548405229003,93250,194.54,373
0.4835402,-0.0012410649,0.5970190167427063,5.007411,47.329765,9350000,71868,0.029700002,295.2370538711548,0.0031741348,112.15224211273394,93500,205.22,374
0.49228883,-0.0013501958,0.6326704323291779,5.00714,56.627247,9375000,71342,0.025479998,295.99727749824524,0.0027588545,109.0109834390765,93750,194.14,375
0.4906481,-0.0012190267,0.4433612823486328,5.006873,76.69471,9400000,68868,0.021896,296.77157068252563,0.0025030205,111.37610622417873,94000,192.54,376
0.5254925,-0.001839469,0.454460084438324,5.006371,42.131832,9425000,73694,0.039072,297.5474531650543,0.0035817914,128.28649181475166,94250,222.16,377
0.48563722,-0.0019515215,0.4833536148071289,5.0035925,46.492615,9450000,71887,0.041896,298.3052804470062,0.0038027018,118.2763236799528,94500,214.75,378
0.51580507,-0.0014951637,0.5937088131904602,4.999192,42.248512,9475000,67712,0.038936004,299.09701442718506,0.0036128357,119.70279221924636,94750,210.63,379
0.517413,-0.0017988846,0.513227105140686,4.995281,46.766552,9500000,67923,0.030448,299.903920173645,0.0031581349,128.10847256164155,95000,222.78,380
0.49509755,-0.0015215958,0.4923129081726074,4.991404,52.745033,9525000,67627,0.029927999,300.7478539943695,0.003087752,115.71138931023481,95250,204.02,381
0.526202,-0.0015380443,0.5678952634334564,4.988797,53.54545,9550000,68772,0.03806,301.57134079933167,0.0035306544,120.62888479571124,95500,200.38,382
0.48317778,-0.0017548555,0.4210572838783264,4.987754,68.29099,9575000,68952,0.035292,302.35038137435913,0.00338198,113.55985711573538,95750,199.43,383
0.51436377,-0.0012027688,0.5859010219573975,4.98682,52.141266,9600000,72378,0.025788,303.1442983150482,0.002761699,117.27906152460913,96000,202.2,384
0.50995487,-0.0017348645,0.5304742455482483,4.986705,60.30236,9625000,72906,0.026275998,303.91207814216614,0.0028237456,115.82699701133899,96250,196.33,385
0.48567775,-0.0015297715,0.5456255376338959,4.9848194,71.36841,9650000,72806,0.019003998,304.6657302379608,0.0024091497,107.29710244995489,96500,187.45,386
0.45911387,-0.0020803127,0.34749770164489746,4.981217,79.320404,9675000,72420,0.07576399,305.40381240844727,0.0059230137,109.10423463541434,96750,196.28,387
0.5035401,-0.0013478047,0.45433956384658813,4.9790506,56.668373,9700000,72402,0.049004,306.1970024108887,0.004413692,120.5660619376706,97000,208.35,388
0.52284306,-0.0016405027,0.46256107091903687,4.9776907,65.79196,9725000,67915,0.033548,306.9609704017639,0.0032353222,122.4394544248934,97250,201.36,389
0.53255904,-0.0017362579,0.5262831449508667,4.9763393,63.91099,9750000,72955,0.035960004,307.73099756240845,0.00352243,123.24697066057074,97500,199.01,390
0.5287526,-0.0016298114,0.44535982608795166,4.975187,66.02054,9775000,71727,0.058576,308.44780230522156,0.005011866,127.24283837623658,97750,208.68,391
0.502601,-0.0015553208,0.5219078958034515,4.97345,61.557007,9800000,57924,0.033664,309.23037481307983,0.003443379,115.9530514720763,98000,201.09,392
0.5384419,-0.0019487913,0.4352724552154541,4.971919,65.49392,9825000,63607,0.038236003,310.1046886444092,0.0036401425,123.31132705669103,98250,201.93,393
0.536099,-0.0018547861,0.38601940870285034,4.9707994,54.070698,9850000,69826,0.039796002,310.92862248420715,0.0037818018,124.80926736266069,98500,211.18,394
0.5332039,-0.0019974646,0.5348812937736511,4.968934,47.590576,9875000,73193,0.040640004,311.68798637390137,0.0038204405,126.75554619220297,98750,214.17,395
0.54518354,-0.0014887104,0.5022065937519073,4.9664855,49.794704,9900000,70076,0.038620003,312.4022195339203,0.0038156218,128.92380450193014,99000,212.65,396
0.5574615,-0.00191474,0.6528473794460297,4.963356,33.242443,9925000,72610,0.051468004,313.12717747688293,0.004376109,133.99838345797718,99250,224.36,397
0.48608753,-0.0015188952,0.4213029146194458,4.9605722,68.54159,9950000,73532,0.030979997,313.84987139701843,0.0032970302,111.5897546584587,99500,198.37,398
0.5118374,-0.0016137852,0.5081804096698761,4.9578657,46.987816,9975000,72663,0.042128004,314.5667383670807,0.003977145,122.18868112424127,99750,214.59,399
0.5275798,-0.0008461019,0.6167543828487396,4.9529557,41.95218,10000000,73433,0.089164004,315.28367853164673,0.0067155845,126.06812368818245,100000,219.51,400
0.5247376,-0.0015444881,0.5951211750507355,4.9479823,40.393394,10025000,73966,0.048540004,315.9861569404602,0.0043395804,125.09232016821257,100250,219.42,401
0.52760834,-0.0012970079,0.5249938368797302,4.9429803,50.077625,10050000,71965,0.044207998,316.7343671321869,0.0040930705,124.05121880789156,100500,210.67,402
0.5200729,-0.0011461959,0.4670082926750183,4.938385,60.71452,10075000,73607,0.036928,317.4955384731293,0.003629531,116.4736945911379,100750,196.22,403
0.528584,-0.0015791055,0.5230437219142914,4.935498,48.20272,10100000,70993,0.045388002,318.2141754627228,0.0040117665,121.07044325470372,101000,208.37,404
0.5462618,-0.002336375,0.5064833462238312,4.932602,51.913403,10125000,66152,0.053436,318.93957471847534,0.0045608217,126.29729632911527,101250,210.41,405
0.5495689,-0.0008821559,0.5533733069896698,4.930793,35.994743,10150000,69140,0.043448,319.74862694740295,0.004132255,134.52807053597203,101500,227.24,406
0.5274059,-0.0016947112,0.4863893985748291,4.929155,54.16703,10175000,73020,0.045776002,320.4941654205322,0.0040455936,121.75247432929446,101750,209.02,407
0.5393838,-0.0016131885,0.5377952456474304,4.9284353,42.13461,10200000,73518,0.038687997,321.2060356140137,0.003494655,126.72975112984778,102000,217.24,408
0.50261223,-0.0015632582,0.5412391126155853,4.92777,66.30818,10225000,73463,0.021203998,321.9509575366974,0.00258206,116.42462116803829,102250,194.11,409
0.5268213,-0.0015832463,0.5245234072208405,4.926856,45.77376,10250000,67349,0.031264,322.73235845565796,0.0032215707,126.42342092318081,102500,215.84,410
0.54379714,-0.0025616514,0.5316159725189209,4.924451,40.314182,10275000,73244,0.098172,323.521511554718,0.0073690834,126.30752401404867,102750,217.93,411
0.5565227,-0.002152669,0.5548385381698608,4.921289,44.80258,10300000,73979,0.0644,324.2332856655121,0.005198024,130.9332999550244,103000,215.43,412
0.5540575,-0.0013637003,0.5072754323482513,4.918948,41.151665,10325000,73078,0.037036,324.9992778301239,0.0035246755,134.08279329705442,103250,223.73,413
0.5656363,-0.0017925052,0.5380245745182037,4.9172163,49.63197,10350000,70799,0.036220003,325.7443985939026,0.0035761963,134.29353856986813,103500,214.94,414
0.5549679,-0.001076746,0.5105645656585693,4.915223,57.68449,10375000,72898,0.025564,326.5266056060791,0.002654443,131.44516581756332,103750,212.2,415
0.55141604,-0.0015305621,0.48616141080856323,4.914383,54.078503,10400000,69421,0.030063998,327.2969024181366,0.0030843874,130.2708590691349,104000,211.86,416
0.5510638,-0.00193756,0.4827730059623718,4.9140635,52.94298,10425000,70889,0.047336,328.08824586868286,0.00422388,131.20629689733858,104250,214.95,417
0.52764577,-0.0019186394,0.5398471057415009,4.9140673,51.010124,10450000,74119,0.059800006,328.85003542900085,0.004862602,124.86277886821205,104500,215.13,418
0.5666249,-0.0011678515,0.5405713021755219,4.9142203,44.38041,10475000,72498,0.06486,329.56323194503784,0.0053494195,138.11781674881556,104750,220.74,419
0.57307833,-0.0005412237,0.5486361980438232,4.914521,50.207882,10500000,73381,0.054376,330.28760600090027,0.0048054727,132.46271310747892,105000,209.69,420
0.56090176,-0.0023935542,0.32864445447921753,4.9125066,62.10388,10525000,73239,0.07259999,330.98584961891174,0.0057310862,131.43984524982326,105250,210.76,421
0.5788184,-0.0021606605,0.6523817181587219,4.9108715,40.375553,10550000,73149,0.068087995,331.68733763694763,0.0053486163,133.95762289641235,105500,214.54,422
0.55918944,-0.001777979,0.4960111379623413,4.9094515,55.6043,10575000,70797,0.052503996,332.4091274738312,0.004654645,130.75338729986487,105750,212.79,423
0.5966106,-0.0016650185,0.4584236741065979,4.9088497,49.561333,10600000,70682,0.042744003,333.16708421707153,0.003984996,141.69445006341084,106000,218.75,424
0.5796801,-0.0016840727,0.610928863286972,4.9076467,39.20312,10625000,73753,0.032896,333.9085566997528,0.0033487186,137.3097569098736,106250,219.82,425
0.5672552,-0.0018018384,0.4700431823730469,4.90578,50.578716,10650000,70764,0.045024,334.64165711402893,0.0040235994,134.0657873665574,106500,216.14,426
0.59975016,-0.0010567124,0.5774527490139008,4.904317,34.712437,10675000,72426,0.03236,335.3888213634491,0.0034806202,142.13859442573758,106750,224.1,427
0.53483135,-0.0029983222,0.3337329030036926,4.901205,72.96208,10700000,74881,0.06400399,336.1101396083832,0.005370319,123.19842770654651,107000,205.44,428
0.60462195,-0.0014188101,0.5782721936702728,4.8987675,25.389032,10725000,66000,0.046012003,336.83384680747986,0.0042067636,146.77884782860986,107250,234.5,429
0.56960154,-0.0024906164,0.4102233052253723,4.896635,65.232155,10750000,70937,0.054068,337.62515783309937,0.0045360043,133.0763208103972,107500,207.13,430
0.59793633,-0.0012872992,0.5450022518634796,4.894118,35.06282,10775000,71117,0.045715995,338.3494963645935,0.0040209508,143.42048073421262,107750,226.04,431
0.6076698,-0.001185515,0.4795093536376953,4.891717,40.05491,10800000,60281,0.07260801,339.10825777053833,0.005686934,146.5970030291268,108000,226.57,432
0.63088167,-0.0012314266,0.46231669187545776,4.8904414,40.918705,10825000,66668,0.027692,339.9215259552002,0.0029464301,152.40279613945185,108250,227.16,433
0.62899494,-0.001719548,0.5694259405136108,4.889136,38.58114,10850000,72181,0.037924,340.67031025886536,0.0035243654,152.59133238653394,108500,227.58,434
0.6022177,-0.0013886777,0.5367565453052521,4.8878756,47.790627,10875000,75675,0.038564004,341.41613817214966,0.0036338493,145.6211560682046,108750,220.69,435
0.6331553,-0.0014656598,0.551499217748642,4.8856173,35.73424,10900000,70496,0.033392,342.13101959228516,0.0035469537,149.92885869431066,109000,225.21,436
0.6416734,-0.001241484,0.5807927846908569,4.883304,32.246727,10925000,71430,0.032040004,342.9092335700989,0.0032736652,157.9695095455167,109250,234.2,437
0.63818365,-0.0018725501,0.5519490242004395,4.8817396,46.770622,10950000,74219,0.062947996,343.6320517063141,0.005133571,153.197861283573,109500,222.16,438
0.60747766,-0.0020709361,0.4742286205291748,4.880383,69.18889,10975000,75896,0.047476,344.32609581947327,0.0040381644,141.5701258936388,109750,205.72,439
0.61491257,-0.0025154755,0.4602545499801636,4.879066,53.802147,11000000,72625,0.05884,345.0341463088989,0.004795053,146.2544807842421,110000,217.24,440
0.60108566,-0.0019220782,0.49522823095321655,4.8773246,55.403187,11025000,73385,0.058292,345.77996134757996,0.004753715,139.63118089232603,110250,212.68,441
0.61221474,-0.001352877,0.34808462858200073,4.874978,57.773743,11050000,74462,0.067304,346.5314257144928,0.005442557,138.32765949759423,110500,209.86,442
0.61497134,-0.0014700994,0.3984854817390442,4.8729143,67.87815,11075000,69808,0.056783997,347.25636768341064,0.0048555927,143.34928291944618,110750,208.8,443
0.6428636,-0.0017656597,0.5174798965454102,4.87068,36.536385,11100000,67341,0.044263996,348.0601689815521,0.003945785,156.48346344954302,111000,229.0,444
0.58266866,-0.0015486565,0.388181209564209,4.8687162,74.25253,11125000,74656,0.041024003,348.8605959415436,0.0038819208,133.57262097136118,111250,203.24,445
0.6387399,-0.0021038782,0.43658125400543213,4.8658247,47.005096,11150000,70908,0.059427995,349.574481010437,0.0048797643,148.96451079454803,111500,219.23,446
0.59702295,-0.0016553057,0.3506874442100525,4.862784,73.08719,11175000,72082,0.048767995,350.301913022995,0.004161834,137.0015755056074,111750,205.72,447
0.60613185,-0.0019630436,0.5411024391651154,4.8598013,49.593327,11200000,72370,0.033272002,351.02044320106506,0.0032572285,138.79396996610822,112000,211.61,448
0.626987,-0.0018427214,0.4536011815071106,4.8564305,61.598816,11225000,73643,0.042343996,351.7248635292053,0.0037974708,146.46649581974,112250,211.95,449
0.68546236,-0.0013004853,0.5593314170837402,4.8529134,29.07024,11250000,75755,0.045088,352.45928144454956,0.0041859024,164.12876383737196,112500,231.56,450
0.6559487,-0.0017742906,0.35779982805252075,4.85007,53.74007,11275000,72542,0.04978,353.15766882896423,0.0044268696,153.89634966911865,112750,217.51,451
0.6286654,-0.002101627,0.5633485317230225,4.847293,42.952675,11300000,70636,0.049868,353.8894805908203,0.0043506026,145.864657724073,113000,219.38,452
0.6157007,-0.001710946,0.5025439560413361,4.8441772,54.189312,11325000,72709,0.044296,354.6398117542267,0.0041649276,142.5133773919679,113250,212.59,453
0.63005674,-0.0014042538,0.47695666551589966,4.8400316,48.726444,11350000,74601,0.041488,355.4125211238861,0.0039974083,146.22740865988877,113500,217.77,454
0.6507309,-0.001452569,0.41088002920150757,4.836972,41.203995,11375000,74712,0.039828,356.1417763233185,0.0038278226,152.68289119766493,113750,222.15,455
0.60342354,-0.0023151436,0.44930124282836914,4.8368864,54.97716,11400000,72240,0.053863995,356.8283371925354,0.0044912435,140.05686887730414,114000,211.79,456
0.618845,-0.00166908,0.43401670455932617,4.8346057,56.653656,11425000,75071,0.035703998,357.54167675971985,0.0035282962,145.44422322778541,114250,218.25,457
0.64381206,-0.0025673073,0.46773719787597656,4.833478,37.84326,11450000,73266,0.07954,358.2706232070923,0.006099093,152.90713122243776,114500,227.03,458
0.6216012,-0.00258961,0.4149494171142578,4.8316717,58.520714,11475000,74351,0.072324,359.0107207298279,0.0056880033,142.35692774876182,114750,213.03,459
0.6357552,-0.0010722711,0.6142853498458862,4.8299747,33.691196,11500000,76230,0.046839997,359.7448024749756,0.00427757,148.56578593766324,115000,222.13,460
0.6207818,-0.0015834209,0.48554790019989014,4.828774,39.471954,11525000,72330,0.066420004,360.4871459007263,0.0053416104,147.56636610314473,115250,224.73,461
0.65079206,-0.0016671239,0.5684607326984406,4.827123,28.473835,11550000,71351,0.039404,361.25211787223816,0.0039571407,158.40391625458557,115500,235.33,462
0.66282624,-0.0017250068,0.5247994959354401,4.824153,39.421795,11575000,73899,0.039784003,361.9763398170471,0.0038248922,152.4332066997522,115750,218.84,463
0.6487896,-0.002145163,0.5997371971607208,4.821788,45.767647,11600000,71279,0.041696,362.7049124240875,0.0037983723,150.4553834805231,116000,214.85,464
0.65045935,-0.0023450463,0.6863248944282532,4.819623,27.93494,11625000,73639,0.045748,363.4603681564331,0.004095187,155.85622579420817,116250,230.51,465
0.6477055,-0.0012273485,0.5694454610347748,4.817022,40.227043,11650000,70422,0.049000002,364.17501735687256,0.004401557,157.34685794408105,116500,226.85,466
0.6524104,-0.0017174555,0.5515493154525757,4.8143296,40.881542,11675000,74532,0.057239998,364.9195399284363,0.0049408763,158.74474597580272,116750,227.49,467
0.6425757,-0.0017776067,0.49077892303466797,4.8109207,37.7387,11700000,74814,0.053156,365.6761996746063,0.0047030584,159.23636549975726,117000,234.26,468
0.66710985,-0.0015092937,0.45856016874313354,4.807694,36.47941,11725000,73207,0.067967996,366.4727554321289,0.005530644,163.3537405930909,117250,234.05,469
0.6695772,-0.001193123,0.7029322683811188,4.804888,19.6701,11750000,74339,0.050008,367.23665165901184,0.0044074687,161.722945105135,117500,234.44,470
0.6784374,-0.001183481,0.4741781949996948,4.8022027,37.635715,11775000,72428,0.062888004,367.96346950531006,0.0053588003,168.93989387547884,117750,235.58,471
