time_elapsed,explained_variance,ep_reward_mean,value_loss,n_updates,true_reward,policy_entropy,total_timesteps,ep_len_mean,policy_loss,serial_timesteps,clipfrac,fps,approxkl
276.4999704360962,0.9332150593400002,6.598438332545814,0.824232,309,0.007706903,4.551696,7725000,183.41,-0.0012918651,77250,0.024988,48207,0.0028828657
277.38274121284485,0.936424158513546,7.440728343811904,0.74424136,310,0.017416295,4.551166,7750000,195.57,-0.0018764423,77500,0.030472,53771,0.0030259409
278.20598888397217,0.9421764500439167,6.5438710582185555,0.7388659,311,0.007365963,4.5530653,7775000,180.33,-0.0023289304,77750,0.053596,53948,0.0046632458
279.0248968601227,0.9365842863917351,7.4039174419981375,0.7934202,312,0.015186352,4.553795,7800000,191.44,-0.0015860765,78000,0.022144001,50383,0.002797126
279.88784885406494,0.932432509958744,6.211185054608186,0.93324196,313,0.004246905,4.5535955,7825000,167.73,-0.0016064247,78250,0.040975995,55576,0.003913927
280.70343232154846,0.9418635591864586,6.48361676335307,0.7355034,314,0.006829247,4.5519443,7850000,181.51,-0.001526597,78500,0.019972,53590,0.0025666396
281.53721475601196,0.9571801349520683,6.131236137636551,0.5761825,315,0.009566711,4.550745,7875000,179.44,-0.0011211599,78750,0.019924,55731,0.0026620466
282.34999322891235,0.955605860799551,6.643966666943024,0.5516454,316,0.007445643,4.5472727,7900000,179.2,-0.00231678,79000,0.031804003,48938,0.0032994084
283.2178735733032,0.9480436220765114,5.982440779928381,0.66256726,317,0.0060621435,4.542148,7925000,180.9,-0.0014432983,79250,0.0306,54682,0.003254382
284.03289556503296,0.9352490603923798,6.346674041413025,0.7600535,318,0.011844956,4.5383463,7950000,181.21,-0.002630642,79500,0.04928,56158,0.004480797
284.8416097164154,0.9554599523544312,6.264705050382222,0.5668617,319,0.009298667,4.5382204,7975000,187.01,-0.0010783519,79750,0.034332,54731,0.0035180927
285.65927171707153,0.934594988822937,6.529224685372242,0.7346005,320,0.0075493604,4.537698,8000000,187.72,-0.0018236762,80000,0.034812,54139,0.0033433032
286.4860863685608,0.9317416921257973,7.0237201962774085,0.8921784,321,0.008602417,4.532934,8025000,180.72,-0.0017071984,80250,0.027440002,53739,0.0030380464
287.3250558376312,0.9437090419232845,7.213913579612401,0.7217723,322,0.01645384,4.5283275,8050000,180.75,-0.0012972351,80500,0.024792,54344,0.0026766208
288.1471483707428,0.9435359872877598,7.988607556330808,0.6669183,323,0.023621734,4.5262957,8075000,196.88,-0.0008413758,80750,0.037412,54973,0.0037889346
288.9881200790405,0.9357888475060463,6.831231819326436,0.87124807,324,0.013370022,4.5270033,8100000,181.87,-0.001400795,81000,0.027188,55202,0.0028332423
289.79676723480225,0.9243498295545578,6.611322696537161,0.98406553,325,0.008482422,4.5281487,8125000,176.9,-0.0021886108,81250,0.04,56583,0.0037091419
290.5967800617218,0.9091500043869019,7.89255420444188,1.0544226,326,0.018172244,4.5250263,8150000,194.03,-0.0013863451,81500,0.038196005,55125,0.0037194942
291.4000234603882,0.9400440603494644,7.678821452433117,0.7565626,327,0.012808106,4.522776,8175000,187.98,-0.0017065123,81750,0.024335999,54358,0.0030587693
292.2133777141571,0.9420053921639919,7.180613835325944,0.77245075,328,0.014570434,4.519166,8200000,180.43,-0.0012130092,82000,0.032712,55762,0.003592093
293.0153138637543,0.927378423511982,7.321550214454992,0.90510637,329,0.010445919,4.513175,8225000,188.72,-0.0018242309,82250,0.03712,37894,0.0037015458
294.0297622680664,0.9557305611670017,6.826272749292429,0.57056606,330,0.016081382,4.5065155,8250000,197.27,-0.0020434968,82500,0.026016,47385,0.0029187894
294.91457056999207,0.9441366977989674,8.249760128940531,0.6376573,331,0.022936672,4.5005736,8275000,199.83,-0.001979396,82750,0.049476,56556,0.0045286706
295.707159280777,0.949555478990078,7.73493179499731,0.61924297,332,0.021548718,4.4985027,8300000,193.09,-0.0007420335,83000,0.023307998,56817,0.0026645754
296.49663162231445,0.9544433802366257,6.8039317777920045,0.55415905,333,0.017896377,4.4971495,8325000,191.17,-0.0013143157,83250,0.042948,54962,0.004043399
297.3126606941223,0.9584820196032524,7.708345496795446,0.5287126,334,0.016166678,4.4941835,8350000,187.76,-0.001861169,83500,0.036692,56068,0.0037604615
298.1323003768921,0.9350769221782684,7.504820018690398,0.69399583,335,0.018127576,4.489593,8375000,191.64,-0.0014433244,83750,0.034135997,56561,0.0033648554
298.98044753074646,0.9555818922817707,6.809967635024996,0.5231807,336,0.016783563,4.484931,8400000,184.45,-0.0020904879,84000,0.044276,56705,0.003999592
299.80813932418823,0.9532167688012123,7.583498360753592,0.7168491,337,0.013836401,4.4765615,8425000,174.79,-0.0016102251,84250,0.030959997,55701,0.0033773084
300.6465618610382,0.9584358036518097,7.932258520124891,0.47155303,338,0.02163799,4.469224,8450000,206.54,-0.0019092306,84500,0.02132,53951,0.002661685
301.57095408439636,0.9543122462928295,6.540244296907291,0.62233937,339,0.0076585268,4.4565744,8475000,172.77,-0.0012831814,84750,0.027652001,56157,0.0030522363
302.39545822143555,0.9529010318219662,7.208942787127846,0.62916756,340,0.015507062,4.449787,8500000,184.38,-0.0017497974,85000,0.031604,56651,0.0034385144
303.23835349082947,0.9405960664153099,7.231517258256415,0.86939925,341,0.018695787,4.4451547,8525000,170.24,-0.0021347266,85250,0.041808,51741,0.003893402
