ep_len_mean,ep_reward_mean,policy_entropy,explained_variance,fps,n_updates,serial_timesteps,time_elapsed,true_reward,clipfrac,approxkl,total_timesteps,policy_loss,value_loss
250.0,87.14943969565465,-5.003424,0.9850267386063933,55715,5868,1467000,4589.896636009216,0.34859776,0.29775998,0.030671278,146700000,0.011565369,0.15465957
250.0,86.80875160846452,-5.002315,0.9837879650294781,55040,5869,1467250,4590.665059804916,0.347235,0.258396,0.020500248,146725000,0.005604702,0.1691421
250.0,85.3159617382061,-4.999789,0.9821590445935726,55458,5870,1467500,4591.442204475403,0.34126386,0.286004,0.023093347,146750000,0.00934557,0.17522582
250.0,86.63443936098251,-4.997704,0.9834095817059278,55893,5871,1467750,4592.20937204361,0.34653774,0.323412,0.031178886,146775000,0.013623017,0.15267156
250.0,86.32296412652067,-4.9961658,0.9850589772686362,54567,5872,1468000,4592.97474193573,0.34529188,0.256064,0.019449748,146800000,0.0058946675,0.14131638
250.0,85.84502942830382,-4.994954,0.9830548372119665,55211,5873,1468250,4593.749267101288,0.34338012,0.128124,0.009250718,146825000,-0.0016182283,0.16886605
243.36,83.87466380549144,-4.9974365,0.7912538349628448,55802,5874,1468500,4594.537645816803,0.34013456,0.219572,0.016386643,146850000,-2.7726428e-05,2.6737869
250.0,86.3611579526832,-4.998599,0.9839846435934305,55293,5875,1468750,4595.3172998428345,0.34544462,0.22123201,0.01910584,146875000,0.004912095,0.17555684
247.91,86.07313587621786,-4.9974337,0.9467044658958912,54691,5876,1469000,4596.088874578476,0.34589103,0.418332,0.07561695,146900000,0.015083705,0.5611364
249.33,86.52231175612528,-4.9941044,0.9345967993140221,46549,5877,1469250,4596.862542390823,0.3462205,0.32824403,0.035066433,146925000,0.007198637,0.6279952
247.56,86.76123449069856,-4.9888816,0.9345998764038086,56664,5878,1469500,4597.713832378387,0.35015157,0.18327999,0.015105273,146950000,0.0012519823,0.6046585
250.0,86.86469673444518,-4.985338,0.9839402213692665,52951,5879,1469750,4598.464704036713,0.34745878,0.37272,0.052450173,146975000,0.021644454,0.1549572
250.0,86.5710418256378,-4.9837246,0.9830687567591667,54966,5880,1470000,4599.253816127777,0.34628418,0.32202,0.02941757,147000000,0.011191494,0.1788637
250.0,86.82187520690364,-4.984962,0.9835711419582367,56460,5881,1470250,4600.026408910751,0.3472875,0.16037999,0.011494825,147025000,0.00023525643,0.16470203
250.0,87.34233453692897,-4.987436,0.9818863272666931,52910,5882,1470500,4600.789634943008,0.34936935,0.133336,0.009758153,147050000,0.0009070608,0.16749112
249.49,87.57699820198468,-4.9900255,0.9408465810120106,54753,5883,1470750,4601.5731985569,0.35009065,0.22443998,0.017326226,147075000,0.0016856932,0.51796275
247.6,86.87708440365473,-4.9927855,0.9277405217289925,55718,5884,1471000,4602.347286939621,0.3493395,0.24196,0.018330742,147100000,0.0019395268,0.63849676
248.87,85.34711229202105,-4.9928613,0.9556781239807606,54898,5885,1471250,4603.106380939484,0.34167394,0.18407199,0.013752711,147125000,0.0008787184,0.44317755
248.74,85.39805712792412,-4.9939184,0.9639949388802052,57305,5886,1471500,4603.879580974579,0.34223107,0.201896,0.015700493,147150000,0.0014508615,0.38287127
250.0,87.19819564162171,-4.994994,0.9810111001133919,52998,5887,1471750,4604.636901378632,0.34879276,0.317528,0.0293287,147175000,0.012908314,0.17020918
250.0,85.97963458985323,-4.995895,0.9810263495892286,56045,5888,1472000,4605.421243429184,0.3439185,0.167832,0.0130990045,147200000,0.0016540445,0.18221846
249.17,87.27420048723529,-4.99744,0.9528405107557774,55646,5889,1472250,4606.185225009918,0.34897837,0.21043201,0.015606163,147225000,-8.734234e-05,0.474711
250.0,86.71624960765257,-5.001109,0.9847944024950266,55461,5890,1472500,4606.961097240448,0.346865,0.26536003,0.022373635,147250000,0.0063907295,0.14240196
247.74,86.33760668591887,-5.004252,0.92840825766325,57117,5891,1472750,4607.743967056274,0.34767,0.27038798,0.025692921,147275000,0.0041360995,0.67548543
247.76,85.79363216764497,-5.005778,0.9271826669573784,56920,5892,1473000,4608.50076007843,0.34565297,0.19976799,0.01537474,147300000,0.0019033912,0.6958393
250.0,87.06378573824972,-5.008421,0.981707451865077,55512,5893,1473250,4609.259002447128,0.34825513,0.23126002,0.018341605,147325000,0.004299854,0.16098413
249.54,87.39328872411512,-5.0108395,0.9441152065992355,52229,5894,1473500,4610.027711868286,0.34934452,0.13055201,0.009500272,147350000,-0.00070898444,0.5131145
249.4,86.62146549918354,-5.0110693,0.8912388682365417,56319,5895,1473750,4610.821894645691,0.3453944,0.33716398,0.03077749,147375000,0.0029460415,1.0767716
250.0,86.4181420688027,-5.0081,0.982671657577157,54499,5896,1474000,4611.580592393875,0.34567258,0.15364,0.011017436,147400000,-0.00043912575,0.17501974
250.0,86.88322381884092,-5.0042005,0.9802372436970472,56036,5897,1474250,4612.353857517242,0.3475329,0.28946,0.027223608,147425000,0.011585536,0.17004693
241.29,83.6434903598929,-5.001781,0.8126530051231384,56656,5898,1474500,4613.119323968887,0.34338978,0.24686798,0.023573736,147450000,-7.4663294e-05,1.9999183
248.65,86.60476235591108,-5.0000563,0.9354732632637024,54467,5899,1474750,4613.87852025032,0.3472987,0.126068,0.009578602,147475000,-0.0015239192,0.60429776
250.0,86.64382088794373,-4.99828,0.9820809978991747,57062,5900,1475000,4614.657038927078,0.34657526,0.132636,0.00968555,147500000,-0.00022075916,0.17947963
250.0,86.88862677659054,-5.0019574,0.9818071499466896,56884,5901,1475250,4615.4103808403015,0.34755453,0.17136,0.0122908475,147525000,0.0006126965,0.17039235
248.22,86.1998387611995,-5.0055895,0.9109438136219978,54948,5902,1475500,4616.1702263355255,0.34581602,0.16798799,0.012991066,147550000,-0.0011417896,0.88415575
250.0,86.35367253695091,-5.0074415,0.9826489202678204,55334,5903,1475750,4616.93753194809,0.3454147,0.307228,0.027742222,147575000,0.011588143,0.1685069
250.0,87.7922341390884,-5.008312,0.983290197327733,55298,5904,1476000,4617.707178592682,0.35116893,0.174676,0.013936311,147600000,0.0017060863,0.15697595
249.75,87.385462615949,-5.010772,0.9493461363017559,54427,5905,1476250,4618.484491825104,0.3491995,0.22684398,0.017771902,147625000,0.001796376,0.52441674
245.01,85.38107457792735,-5.01189,0.8446923792362213,55352,5906,1476500,4619.256974935532,0.34607315,0.349708,0.042714566,147650000,0.0042190435,1.7409227
248.7,85.77389730001393,-5.0117836,0.9309582710266113,56570,5907,1476750,4620.029785871506,0.34394905,0.214336,0.016702443,147675000,0.002407033,0.6896798
250.0,87.7718878687825,-5.0111494,0.9769573137164116,54719,5908,1477000,4620.786917924881,0.35108754,0.267028,0.022561334,147700000,0.0076034022,0.19574718
246.58,86.38352046643408,-5.011444,0.902065746486187,56181,5909,1477250,4621.55734038353,0.34816593,0.30567998,0.032907274,147725000,0.0058489526,0.9703089
249.64,86.89433070790955,-5.011882,0.9085140004754066,56213,5910,1477500,4622.313366174698,0.3468422,0.253776,0.02319246,147750000,0.0005932868,0.864452
250.0,87.45212934728944,-5.0105515,0.9780406150966883,54050,5911,1477750,4623.074171066284,0.3498085,0.251592,0.019343892,147775000,0.0064304145,0.19296923
248.62,86.1236668053409,-5.008976,0.9597091674804688,56345,5912,1478000,4623.860154867172,0.34482008,0.253456,0.021468043,147800000,0.0029005483,0.42919922
250.0,88.08689773109712,-5.0077815,0.9823470320552588,55917,5913,1478250,4624.620817899704,0.3523476,0.348212,0.03730431,147825000,0.014768325,0.1628415
247.99,86.21945020935091,-5.0069046,0.9439853951334953,54887,5914,1478500,4625.39134478569,0.3468414,0.31273198,0.03835888,147850000,0.0060301884,0.56851244
250.0,87.83533424801368,-5.004686,0.9837385229766369,54720,5915,1478750,4626.184011220932,0.35134134,0.269132,0.022778515,147875000,0.006754742,0.15544526
250.0,88.18538689887937,-5.003583,0.9844934064894915,55987,5916,1479000,4626.9606766700745,0.3527415,0.17964402,0.013540571,147900000,0.0014528284,0.14943899
249.53,87.45826343746187,-5.0061083,0.9456942081451416,55026,5917,1479250,4627.732277870178,0.34962052,0.253832,0.020236256,147925000,0.002950711,0.5677856
249.52,88.17712753901782,-5.005437,0.9490747936069965,54977,5918,1479500,4628.502583265305,0.35247895,0.29926,0.023454608,147950000,0.004450584,0.46545085
247.69,86.36353378736182,-5.002423,0.9167639836668968,53246,5919,1479750,4629.288580417633,0.34712103,0.152756,0.011107961,147975000,-0.0025689912,0.8549937
250.0,87.2037403204789,-5.003107,0.9836800079792738,56979,5920,1480000,4630.068827867508,0.34881496,0.176336,0.012913552,148000000,-0.0004542362,0.15213208
250.0,87.02185807694798,-5.0081453,0.9832197800278664,56682,5921,1480250,4630.828376293182,0.34808737,0.28015602,0.025008243,148025000,0.0078346785,0.16010842
250.0,87.64168331857836,-5.01263,0.9841735195368528,54910,5922,1480500,4631.587595939636,0.35056672,0.37743998,0.04395241,148050000,0.018099323,0.15176274
249.49,86.74209260647123,-5.012501,0.9237867593765259,55745,5923,1480750,4632.355343103409,0.34628227,0.361548,0.03815006,148075000,0.005441996,0.7723252
250.0,86.96713938930857,-5.0090814,0.982860591262579,56131,5924,1481000,4633.123949289322,0.34786856,0.24658398,0.018504154,148100000,0.0047764103,0.15998614
250.0,88.39325954652449,-5.006074,0.9830947909504175,56932,5925,1481250,4633.887570381165,0.35357308,0.276396,0.02317803,148125000,0.008092789,0.14365639
250.0,87.43939246738213,-5.004241,0.9821197036653757,56265,5926,1481500,4634.65204501152,0.34975755,0.20030001,0.014462082,148150000,0.0020850378,0.15726824
250.0,87.55177035364613,-5.0029955,0.9818707648664713,55520,5927,1481750,4635.409160614014,0.35020712,0.24916801,0.01988814,148175000,0.0061146514,0.16393822
250.0,87.17859318127681,-5.0004296,0.9838222954422235,56282,5928,1482000,4636.17919588089,0.34871438,0.24786398,0.021587186,148200000,0.005946071,0.13510907
250.0,86.52388282657347,-5.0018835,0.9848262835294008,56381,5929,1482250,4636.949583768845,0.3460955,0.31978002,0.033601183,148225000,0.012833399,0.14195022
250.0,86.86674860155894,-5.0052905,0.9851238708943129,55275,5930,1482500,4637.7055859565735,0.347467,0.451236,0.065260455,148250000,0.03103425,0.14186528
249.16,86.69194730980612,-5.007633,0.9569618739187717,53689,5931,1482750,4638.47710776329,0.34737054,0.28820002,0.023614507,148275000,0.0063046827,0.41617507
250.0,86.9962780435507,-5.009258,0.9819867871701717,54256,5932,1483000,4639.25702381134,0.34798512,0.17584401,0.01281902,148300000,0.00070014567,0.1594281
250.0,87.35968815983448,-5.0102844,0.98310536891222,56689,5933,1483250,4640.044643878937,0.34943876,0.23652402,0.019488845,148325000,0.0058577945,0.14660393
247.74,85.14428442635632,-5.009282,0.9326917305588722,56788,5934,1483500,4640.796010732651,0.34322008,0.30340797,0.026078254,148350000,0.0036756725,0.6498721
250.0,86.4617263420255,-5.005964,0.9848467372357845,41593,5935,1483750,4641.555624485016,0.34584686,0.132984,0.0099670375,148375000,-0.0006273575,0.1577664
243.91,84.65870925848081,-5.0025086,0.8490586131811142,57078,5936,1484000,4642.470767021179,0.3451661,0.17436,0.014065849,148400000,-0.0007598408,1.5942833
250.0,87.62292139296304,-5.000655,0.9850296955555677,54157,5937,1484250,4643.222378015518,0.35049173,0.21661599,0.01593336,148425000,0.0028808068,0.13715562
246.21,86.54013265257643,-5.0042634,0.8921374529600143,55525,5938,1484500,4644.001114368439,0.35031104,0.17424801,0.012756014,148450000,-0.0010260405,1.0522376
249.53,87.37489082097076,-5.0099463,0.9308530539274216,44071,5939,1484750,4644.767178058624,0.34879765,0.29522,0.028795594,148475000,0.0030030643,0.6746186
248.46,86.62699019850756,-5.012733,0.9312754720449448,55252,5940,1485000,4645.652168750763,0.34767368,0.171256,0.012884771,148500000,7.968685e-05,0.62652093
250.0,87.67363733678687,-5.0130672,0.9839926734566689,56132,5941,1485250,4646.413813352585,0.35069454,0.251492,0.020871565,148525000,0.00524602,0.14669952
249.77,87.64614706293403,-5.014786,0.9567423351109028,54501,5942,1485500,4647.177540302277,0.35023344,0.345452,0.03008067,148550000,0.0063717826,0.40951
250.0,86.66736869806554,-5.016568,0.984618098475039,56354,5943,1485750,4647.953477144241,0.3466695,0.29835203,0.02658194,148575000,0.00883232,0.14887582
250.0,86.93451329914184,-5.017212,0.9826027359813452,55179,5944,1486000,4648.710382699966,0.34773806,0.43762,0.07442178,148600000,0.031746186,0.1587745
249.71,87.00931431689143,-5.0167127,0.9469344019889832,53742,5945,1486250,4649.47864317894,0.34787866,0.23085198,0.01923059,148625000,0.0010079016,0.49498907
250.0,87.02194857300725,-5.018772,0.9833969976752996,50478,5946,1486500,4650.263988494873,0.34808782,0.32902002,0.029163588,148650000,0.011107372,0.15269747
250.0,86.88702614655398,-5.0213823,0.9835215900093317,57216,5947,1486750,4651.076526403427,0.3475481,0.379048,0.04571512,148675000,0.018424753,0.14577806
250.0,87.56064119729234,-5.023318,0.9821230601519346,53242,5948,1487000,4651.827077388763,0.35024253,0.312572,0.032632954,148700000,0.013030931,0.15467688
248.48,87.96125658479286,-5.0276203,0.934426873922348,56699,5949,1487250,4652.606357574463,0.35335937,0.333332,0.034296047,148725000,0.0083132945,0.5902168
250.0,86.91097502411401,-5.028994,0.9804747253656387,37600,5950,1487500,4653.361845254898,0.34764388,0.398232,0.048861522,148750000,0.020587837,0.18098588
248.19,85.77357915208107,-5.027361,0.9052804782986641,56725,5951,1487750,4654.336724758148,0.34405583,0.45777997,0.07754234,148775000,0.016482908,1.0086502
250.0,87.19511235978258,-5.0233903,0.9817020893096924,57966,5952,1488000,4655.087558507919,0.34878042,0.37759998,0.04285285,148800000,0.01685433,0.17436035
249.71,87.62837638286466,-5.021392,0.9494810923933983,55045,5953,1488250,4655.835842370987,0.35018718,0.253668,0.01949639,148825000,0.0028205332,0.46916923
249.76,87.3924864626155,-5.0204005,0.9561387486755848,55705,5954,1488500,4656.616814374924,0.34921402,0.235136,0.018767606,148850000,0.0034601581,0.40503034
250.0,86.82860227129424,-5.0201063,0.9805583506822586,54808,5955,1488750,4657.403352975845,0.3473144,0.31579596,0.028163463,148875000,0.010853602,0.17663
250.0,87.66548548403196,-5.021155,0.9805335905402899,56637,5956,1489000,4658.179701805115,0.35066196,0.411124,0.06815739,148900000,0.033818405,0.15880412
250.0,87.56359890876098,-5.0216947,0.9807108715176582,54640,5957,1489250,4658.944983720779,0.35025442,0.363224,0.036910422,148925000,0.014409447,0.16770622
250.0,86.84101824261131,-5.0223737,0.9789641164243221,56719,5958,1489500,4659.714826583862,0.34736407,0.23646,0.019430496,148950000,0.004356315,0.17954808
250.0,86.77731300628861,-5.0217094,0.9783223494887352,54044,5959,1489750,4660.4780333042145,0.34710926,0.18526801,0.013447736,148975000,0.0028086766,0.18411215
250.0,86.00454382428768,-5.0207653,0.9756057430058718,55231,5960,1490000,4661.257742881775,0.34401816,0.144328,0.010686527,149000000,0.00044850432,0.20148003
249.74,86.41047987182614,-5.020017,0.9458974190056324,55987,5961,1490250,4662.024093866348,0.3452987,0.21716003,0.017230164,149025000,0.002642862,0.5330168
250.0,87.83435891646164,-5.019173,0.9790407493710518,56147,5962,1490500,4662.786110639572,0.35133743,0.307792,0.025398787,149050000,0.012273185,0.1698219
250.0,87.5105365515039,-5.016616,0.9810927230864763,56116,5963,1490750,4663.548365116119,0.35004213,0.25154,0.021556009,149075000,0.007265887,0.17453258
249.49,87.55141923637945,-5.0145254,0.9382256306707859,56179,5964,1491000,4664.3096470832825,0.34999153,0.21976002,0.017155614,149100000,0.0014140848,0.53426254
249.24,87.82618861270443,-5.01521,0.9087426066398621,54902,5965,1491250,4665.072689533234,0.35076946,0.302576,0.0313617,149125000,0.00491557,0.87390864
248.25,87.14002323849644,-5.0139284,0.9044282287359238,53885,5966,1491500,4665.840351819992,0.34939528,0.29917598,0.032806102,149150000,0.0049108802,0.9219181
249.2,87.2321084998938,-5.013577,0.889733076095581,55068,5967,1491750,4666.619248151779,0.3479091,0.37304398,0.04442524,149175000,0.007225891,1.1210366
250.0,86.94353726238391,-5.011855,0.9774934891611338,33943,5968,1492000,4667.404690742493,0.34777418,0.24269602,0.01834127,149200000,0.0064365515,0.19450787
249.75,86.48651826147922,-5.00992,0.9533623978495598,57795,5969,1492250,4668.4502539634705,0.3455935,0.245652,0.019312944,149225000,0.003938569,0.4252912
249.74,86.51139608020166,-5.010041,0.9537939429283142,56576,5970,1492500,4669.187574625015,0.34569624,0.135876,0.0098667275,149250000,0.0009847253,0.47824112
247.87,86.06634203202483,-5.011774,0.9397758394479752,55414,5971,1492750,4669.951340675354,0.34626937,0.21540001,0.018832628,149275000,0.0015354615,0.58220744
247.34,85.75066351446007,-5.012372,0.9067894071340561,56961,5972,1493000,4670.7233192920685,0.3438728,0.17807601,0.01347022,149300000,-0.0012246543,1.0336874
249.74,87.58856078931858,-5.010605,0.9416624493896961,54407,5973,1493250,4671.4835884571075,0.35001665,0.50815606,0.08855893,149325000,0.021577109,0.5385201
250.0,87.41922248349408,-5.009944,0.9806043431162834,54586,5974,1493500,4672.254503726959,0.34967688,0.234412,0.019468522,149350000,0.0057146796,0.18012932
250.0,86.848990898552,-5.013009,0.9777375515550375,56611,5975,1493750,4673.037902832031,0.347396,0.21655199,0.015502649,149375000,0.003930002,0.21636088
249.88,87.4037420781015,-5.0166826,0.9500348642468452,54844,5976,1494000,4673.79878783226,0.34923553,0.188376,0.01338551,149400000,0.0006262665,0.43682852
250.0,87.11952511780794,-5.0181212,0.9811395183205605,56146,5977,1494250,4674.574917078018,0.34847814,0.196492,0.015950192,149425000,0.0037395763,0.17499216
250.0,87.3569503317296,-5.0212603,0.9749854672700167,55482,5978,1494500,4675.335305452347,0.34942782,0.339272,0.032172166,149450000,0.013738455,0.20161736
244.8,84.07894420400247,-5.022084,0.888346754014492,56022,5979,1494750,4676.10165810585,0.3404342,0.242348,0.01825992,149475000,0.0018101387,1.1835841
250.0,86.34227774870931,-5.0233374,0.9751463755965233,56101,5980,1495000,4676.859181880951,0.34536913,0.30174398,0.028666308,149500000,0.010683,0.24618378
250.0,86.53322093693073,-5.0249414,0.9793527107685804,57145,5981,1495250,4677.623632669449,0.34613284,0.22364803,0.01754185,149525000,0.0058546774,0.19526036
250.0,86.68264325537952,-5.0241327,0.9771518018096685,49476,5982,1495500,4678.389537572861,0.3467306,0.239452,0.020106183,149550000,0.007899251,0.21675308
